,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
385,4,9:01.0,,B. Marjanović makes free throw 1 of 2,87,80
386,4,9:01.0,,B. Marjanović makes free throw 2 of 2,87,81
387,4,8:39.0,P. Gasol misses 3-pt jump shot from 26 ft,,87,81
388,4,8:37.0,,Defensive rebound by Team,87,81
389,4,8:24.0,,Shooting foul by P. Gasol (drawn by B. Marjanović),87,81
390,4,8:24.0,,B. Marjanović makes free throw 1 of 2,87,82
391,4,8:24.0,,B. Marjanović makes free throw 2 of 2,87,83
392,4,8:10.0,Personal foul by M. Harrell (drawn by P. Gasol),,87,83
393,4,8:10.0,M. Ginóbili enters the game for D. Green,,87,83
394,4,8:10.0,L. Aldridge enters the game for P. Gasol,,87,83
395,4,8:06.0,Personal foul by A. Rivers (drawn by K. Anderson),,87,83
396,4,7:58.0,L. Aldridge misses 2-pt jump shot from 19 ft,,87,83
397,4,7:54.0,,Defensive rebound by L. Williams,87,83
398,4,7:46.0,,L. Williams misses 2-pt jump shot from 2 ft,87,83
399,4,7:44.0,,Offensive rebound by M. Harrell,87,83
400,4,7:35.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by B. Marjanović),87,86
401,4,7:34.0,San Antonio full timeout,,87,86
402,4,7:34.0,D. Green enters the game for D. Murray,,87,86
403,4,7:21.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by P. Mills),,89,86
404,4,7:06.0,,L. Williams makes 2-pt layup from 2 ft,89,88
405,4,6:59.0,Shooting foul by A. Rivers (drawn by M. Ginóbili),,89,88
406,4,6:59.0,M. Ginóbili makes free throw 1 of 2,,90,88
407,4,6:59.0,M. Ginóbili makes free throw 2 of 2,,91,88
408,4,6:41.0,,L. Williams makes 2-pt jump shot from 2 ft (assist by M. Harrell),91,90
409,4,6:41.0,,Shooting foul by K. Anderson (drawn by L. Williams),91,90
410,4,6:41.0,,L. Williams makes free throw 1 of 1,91,91
411,4,6:29.0,Shooting foul by M. Harrell (drawn by L. Aldridge),,91,91
412,4,6:29.0,L. Aldridge makes free throw 1 of 2,,92,91
413,4,6:29.0,L. Aldridge makes free throw 2 of 2,,93,91
414,4,6:11.0,,M. Harrell misses 2-pt hook shot from 8 ft,93,91
415,4,6:09.0,Defensive rebound by L. Aldridge,,93,91
416,4,5:58.0,P. Mills makes 3-pt jump shot from 26 ft,,96,91
417,4,5:58.0,,LA Clippers full timeout,96,91
418,4,5:58.0,,T. Harris enters the game for T. Wallace,96,91
419,4,5:58.0,,D. Jordan enters the game for B. Marjanović,96,91
420,4,5:37.0,,M. Harrell misses 2-pt hook shot from 7 ft (block by K. Anderson),96,91
421,4,5:35.0,,Offensive rebound by D. Jordan,96,91
422,4,5:35.0,,Personal foul by L. Aldridge (drawn by D. Jordan),96,91
423,4,5:35.0,,D. Jordan makes free throw 1 of 2,96,92
424,4,5:35.0,,D. Jordan misses free throw 2 of 2,96,92
425,4,5:32.0,Defensive rebound by D. Green,,96,92
426,4,5:19.0,Turnover by M. Ginóbili (bad pass),,96,92
427,4,5:05.0,,L. Williams misses 2-pt jump shot from 2 ft (block by D. Green),96,92
428,4,5:02.0,Defensive rebound by D. Green,,96,92
429,4,4:55.0,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Anderson),,98,92
430,4,4:55.0,Shooting foul by M. Harrell (drawn by L. Aldridge),,98,92
431,4,4:55.0,L. Aldridge makes free throw 1 of 1,,99,92
432,4,4:40.0,,A. Rivers misses 2-pt jump shot from 7 ft,99,92
433,4,4:37.0,Defensive rebound by K. Anderson,,99,92
434,4,4:26.0,P. Mills misses 3-pt jump shot from 26 ft,,99,92
435,4,4:23.0,,Defensive rebound by T. Harris,99,92
436,4,4:08.0,,T. Harris makes 2-pt hook shot from 1 ft,99,94
437,4,3:49.0,Shooting foul by D. Jordan (drawn by L. Aldridge),,99,94
438,4,3:49.0,L. Aldridge makes free throw 1 of 2,,100,94
439,4,3:49.0,L. Aldridge makes free throw 2 of 2,,101,94
440,4,3:49.0,,LA Clippers full timeout,101,94
441,4,3:34.0,,L. Williams makes 2-pt jump shot from 3 ft (assist by D. Jordan),101,96
442,4,3:12.0,D. Green misses 3-pt jump shot from 24 ft,,101,96
443,4,3:09.0,Offensive rebound by L. Aldridge,,101,96
444,4,3:02.0,Personal foul by A. Rivers (drawn by P. Mills),,101,96
445,4,3:02.0,P. Mills makes free throw 1 of 2,,102,96
446,4,3:02.0,P. Mills makes free throw 2 of 2,,103,96
447,4,2:45.0,,L. Williams makes 2-pt jump shot from 3 ft (assist by D. Jordan),103,98
448,4,2:25.0,Turnover by K. Anderson (bad pass; steal by L. Williams),,103,98
449,4,2:22.0,,T. Harris makes 2-pt layup from 2 ft,103,100
450,4,2:22.0,,Shooting block foul by M. Ginóbili (drawn by T. Harris),103,100
451,4,2:22.0,,T. Harris makes free throw 1 of 1,103,101
452,4,2:07.0,D. Green misses 3-pt jump shot from 25 ft,,103,101
453,4,2:05.0,,Defensive rebound by M. Harrell,103,101
454,4,1:58.0,,L. Williams makes 2-pt jump shot from 14 ft,103,103
455,4,1:40.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Green),,105,103
456,4,1:24.0,,A. Rivers misses 2-pt jump shot from 2 ft,105,103
457,4,1:24.0,,Offensive rebound by M. Harrell,105,103
458,4,1:24.0,,Personal foul by M. Ginóbili (drawn by M. Harrell),105,103
459,4,1:24.0,,M. Harrell makes free throw 1 of 2,105,104
460,4,1:24.0,,S. Thornwell enters the game for L. Williams,105,104
461,4,1:24.0,,M. Harrell misses free throw 2 of 2,105,104
462,4,1:21.0,Defensive rebound by L. Aldridge,,105,104
463,4,1:03.0,Turnover by D. Green (lost ball; steal by S. Thornwell),,105,104
464,4,0:55.0,,LA Clippers full timeout,105,104
465,4,0:55.0,,L. Williams enters the game for S. Thornwell,105,104
466,4,0:50.0,,L. Williams makes 2-pt jump shot from 18 ft,105,106
467,4,0:37.0,P. Mills makes 3-pt jump shot from 28 ft,,108,106
468,4,0:37.0,,LA Clippers full timeout,108,106
469,4,0:29.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by L. Williams),108,109
470,4,0:09.0,P. Mills misses 2-pt jump shot from 16 ft,,108,109
471,4,0:06.0,,Defensive rebound by Team,108,109
472,4,0:06.0,,T. Wallace enters the game for D. Jordan,108,109
473,4,0:04.0,,Personal take foul by P. Mills (drawn by L. Williams),108,109
474,4,0:04.0,,L. Williams makes free throw 1 of 2,108,110
475,4,0:04.0,,L. Williams makes free throw 2 of 2,108,111
476,4,0:04.0,San Antonio full timeout,,108,111
477,4,0:04.0,,S. Thornwell enters the game for L. Williams,108,111
478,4,0:03.0,Personal take foul by A. Rivers (drawn by P. Mills),,108,111
479,4,0:03.0,P. Mills makes free throw 1 of 2,,109,111
480,4,0:03.0,,L. Williams enters the game for S. Thornwell,109,111
481,4,0:03.0,P. Mills makes free throw 2 of 2,,110,111
482,4,0:02.0,,Personal foul by D. Green (drawn by T. Harris),110,111
483,4,0:02.0,,T. Harris makes free throw 1 of 2,110,112
484,4,0:02.0,,S. Thornwell enters the game for L. Williams,110,112
485,4,0:02.0,,T. Harris makes free throw 2 of 2,110,113
486,4,0:02.0,San Antonio full timeout,,110,113
487,4,0:02.0,Turnover by M. Ginóbili (step out of bounds),,110,113
488,4,0:02.0,,L. Williams enters the game for S. Thornwell,110,113
489,4,0:00.0,,Turnover by T. Wallace (bad pass; steal by P. Mills),110,113
