,QUARTER,TIME_REMAINING,ORLANDO_ACTION,OKLAHOMA CITY_ACTION,ORLANDO_SCORE,OKLAHOMA CITY_SCORE
385,4,4:45.0,,Defensive rebound by Team,91,103
386,4,4:30.0,,S. Adams misses 2-pt layup from 2 ft (block by A. Gordon),91,103
387,4,4:30.0,Defensive rebound by Team,,91,103
388,4,4:16.0,D. Augustin makes 2-pt layup from 1 ft,,93,103
389,4,4:00.0,,C. Anthony misses 2-pt jump shot from 9 ft,93,103
390,4,3:55.0,Defensive rebound by E. Fournier,,93,103
391,4,3:52.0,D. Augustin misses 3-pt jump shot from 25 ft,,93,103
392,4,3:44.0,,Defensive rebound by R. Westbrook,93,103
393,4,3:43.0,,Turnover by R. Westbrook (bad pass),93,103
394,4,3:32.0,Turnover by E. Fournier (discontinued dribble),,93,103
395,4,3:32.0,,Oklahoma City full timeout,93,103
396,4,3:22.0,,Turnover by R. Westbrook (out of bounds lost ball),93,103
397,4,2:59.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by D. Augustin),,96,103
398,4,2:53.0,,Personal foul by J. Simmons (drawn by R. Westbrook),96,103
399,4,2:33.0,,P. George makes 2-pt layup from 1 ft,96,105
400,4,2:22.0,E. Fournier makes 3-pt jump shot from 26 ft,,99,105
401,4,1:59.0,,P. George misses 2-pt jump shot from 21 ft,99,105
402,4,1:55.0,Defensive rebound by D. Augustin,,99,105
403,4,1:46.0,A. Gordon makes 2-pt layup at rim (assist by J. Simmons),,101,105
404,4,1:29.0,,R. Westbrook misses 2-pt jump shot from 21 ft,101,105
405,4,1:26.0,Defensive rebound by D. Augustin,,101,105
406,4,1:11.0,Offensive foul by N. Vučević (drawn by C. Anthony),,101,105
407,4,1:11.0,Turnover by N. Vučević (offensive foul),,101,105
408,4,1:00.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),101,108
409,4,0:59.0,Orlando full timeout,,101,108
410,4,0:59.0,,J. Huestis enters the game for Á. Abrines,101,108
411,4,0:46.0,E. Fournier misses 3-pt jump shot from 28 ft,,101,108
412,4,0:43.0,,Defensive rebound by P. George,101,108
413,4,0:43.0,,Personal foul by D. Augustin (drawn by P. George),101,108
414,4,0:27.0,,R. Westbrook misses 2-pt jump shot from 12 ft,101,108
415,4,0:24.0,Defensive rebound by E. Fournier,,101,108
416,4,0:22.0,Shooting foul by C. Anthony (drawn by J. Simmons),,101,108
417,4,0:22.0,J. Simmons makes free throw 1 of 2,,102,108
418,4,0:22.0,,Á. Abrines enters the game for J. Huestis,102,108
419,4,0:22.0,J. Simmons makes free throw 2 of 2,,103,108
420,4,0:15.0,,Personal foul by N. Vučević (drawn by Á. Abrines),103,108
421,4,0:15.0,,Á. Abrines makes free throw 1 of 2,103,109
422,4,0:15.0,,Á. Abrines makes free throw 2 of 2,103,110
423,4,0:15.0,Orlando full timeout,,103,110
424,4,0:15.0,,J. Huestis enters the game for Á. Abrines,103,110
425,4,0:08.0,J. Simmons makes 2-pt layup at rim,,105,110
426,4,0:06.0,,Personal foul by E. Fournier (drawn by P. George),105,110
427,4,0:06.0,,P. George makes free throw 1 of 2,105,111
428,4,0:06.0,,P. George makes free throw 2 of 2,105,112
429,4,0:00.0,A. Gordon misses 3-pt jump shot from 35 ft,,105,112
430,4,0:00.0,,Defensive rebound by C. Anthony,105,112
