,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
390,4,4:28.0,,D. Schröder makes 2-pt jump shot from 17 ft,111,106
391,4,4:01.0,J. Smith misses 3-pt jump shot from 22 ft,,111,106
392,4,3:59.0,,Defensive rebound by Team,111,106
393,4,3:59.0,Loose ball foul by J. Crowder (drawn by J. Collins),,111,106
394,4,3:59.0,,K. Bazemore enters the game for J. Collins,111,106
395,4,3:59.0,J. Green enters the game for K. Korver,,111,106
396,4,3:48.0,,E. İlyasova makes 2-pt layup from 5 ft (assist by K. Bazemore),111,108
397,4,3:29.0,L. James misses 3-pt jump shot from 25 ft,,111,108
398,4,3:23.0,Offensive rebound by J. Green,,111,108
399,4,3:16.0,J. Green makes 2-pt dunk from 1 ft (assist by K. Love),,113,108
400,4,3:04.0,,K. Bazemore misses 3-pt jump shot from 25 ft,113,108
401,4,3:01.0,,Offensive rebound by Team,113,108
402,4,3:01.0,,Atlanta full timeout,113,108
403,4,2:59.0,,K. Bazemore makes 2-pt dunk from 1 ft (assist by M. Belinelli),113,110
404,4,2:45.0,Personal foul by D. Bembry (drawn by L. James),,113,110
405,4,2:38.0,J. Green misses 3-pt jump shot from 25 ft,,113,110
406,4,2:37.0,,Defensive rebound by Team,113,110
407,4,2:37.0,Loose ball foul by K. Love (drawn by E. İlyasova),,113,110
408,4,2:37.0,,E. İlyasova makes free throw 1 of 2,113,111
409,4,2:37.0,D. Wade enters the game for J. Crowder,,113,111
410,4,2:37.0,K. Korver enters the game for J. Green,,113,111
411,4,2:37.0,,E. İlyasova makes free throw 2 of 2,113,112
412,4,2:21.0,Offensive foul by D. Wade (drawn by D. Bembry),,113,112
413,4,2:21.0,Turnover by D. Wade (offensive foul),,113,112
414,4,2:11.0,,D. Schröder misses 2-pt jump shot from 20 ft,113,112
415,4,2:08.0,Defensive rebound by K. Love,,113,112
416,4,1:48.0,L. James makes 3-pt jump shot from 25 ft,,116,112
417,4,1:38.0,,Turnover by D. Bembry (bad pass; steal by D. Wade),116,112
418,4,1:14.0,D. Wade makes 2-pt jump shot from 7 ft (assist by L. James),,118,112
419,4,1:05.0,,E. İlyasova misses 3-pt jump shot from 24 ft,118,112
420,4,1:01.0,Defensive rebound by L. James,,118,112
421,4,0:43.0,Shooting foul by D. Bembry (drawn by L. James),,118,112
422,4,0:43.0,L. James misses free throw 1 of 2,,118,112
423,4,0:43.0,Offensive rebound by Team,,118,112
424,4,0:43.0,,M. Plumlee enters the game for M. Belinelli,118,112
425,4,0:43.0,L. James makes free throw 2 of 2,,119,112
426,4,0:43.0,,Atlanta full timeout,119,112
427,4,0:43.0,,M. Belinelli enters the game for M. Plumlee,119,112
428,4,0:43.0,J. Green enters the game for K. Love,,119,112
429,4,0:34.0,,D. Schröder makes 2-pt layup from 1 ft,119,114
430,4,0:30.0,Personal take foul by D. Bembry (drawn by L. James),,119,114
431,4,0:30.0,L. James misses free throw 1 of 2,,119,114
432,4,0:30.0,Offensive rebound by Team,,119,114
433,4,0:30.0,,T. Cavanaugh enters the game for D. Bembry,119,114
434,4,0:30.0,L. James makes free throw 2 of 2,,120,114
435,4,0:24.0,,D. Schröder misses 2-pt layup from 1 ft (block by L. James),120,114
436,4,0:21.0,Defensive rebound by J. Green,,120,114
437,4,0:21.0,Personal take foul by M. Belinelli (drawn by D. Wade),,120,114
438,4,0:21.0,D. Wade misses free throw 1 of 2,,120,114
439,4,0:21.0,Offensive rebound by Team,,120,114
440,4,0:21.0,D. Wade makes free throw 2 of 2,,121,114
441,4,0:20.0,,Atlanta full timeout,121,114
442,4,0:17.0,,M. Belinelli misses 3-pt jump shot from 25 ft,121,114
443,4,0:13.0,,Offensive rebound by D. Schröder,121,114
444,4,0:11.0,,T. Cavanaugh misses 3-pt jump shot from 24 ft (block by D. Wade),121,114
445,4,0:05.0,Defensive rebound by J. Smith,,121,114
