,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
387,4,4:35.0,,Turnover by M. Gasol (lost ball; steal by D. Smith),85,81
388,4,4:22.0,D. Smith misses 2-pt layup from 2 ft (block by D. Brooks),,85,81
389,4,4:22.0,Offensive rebound by Team,,85,81
390,4,4:22.0,,Loose ball foul by C. Parsons (drawn by S. Mejri),85,81
391,4,4:06.0,H. Barnes misses 2-pt jump shot from 19 ft,,85,81
392,4,4:00.0,,Defensive rebound by J. Green,85,81
393,4,3:53.0,,M. Chalmers misses 2-pt layup from 1 ft,85,81
394,4,3:53.0,Defensive rebound by S. Mejri,,85,81
395,4,3:53.0,Dallas full timeout,,85,81
396,4,3:53.0,,T. Evans enters the game for M. Chalmers,85,81
397,4,3:41.0,W. Matthews misses 3-pt jump shot from 25 ft,,85,81
398,4,3:38.0,,Defensive rebound by J. Green,85,81
399,4,3:22.0,,C. Parsons makes 2-pt layup from 1 ft,85,83
400,4,3:03.0,H. Barnes makes 2-pt jump shot from 13 ft,,87,83
401,4,2:40.0,,M. Gasol makes 2-pt jump shot from 6 ft (assist by J. Green),87,85
402,4,2:23.0,Personal foul by D. Brooks (drawn by H. Barnes),,87,85
403,4,2:17.0,D. Smith misses 2-pt jump shot from 14 ft,,87,85
404,4,2:15.0,,Defensive rebound by C. Parsons,87,85
405,4,2:10.0,,M. Gasol misses 3-pt jump shot from 26 ft,87,85
406,4,2:05.0,Defensive rebound by D. Smith,,87,85
407,4,1:53.0,Personal foul by J. Green (drawn by S. Mejri),,87,85
408,4,1:53.0,S. Mejri makes free throw 1 of 2,,88,85
409,4,1:53.0,S. Mejri misses free throw 2 of 2,,88,85
410,4,1:51.0,,Defensive rebound by J. Green,88,85
411,4,1:39.0,,C. Parsons makes 2-pt jump shot from 12 ft,88,87
412,4,1:27.0,H. Barnes makes 2-pt jump shot from 20 ft (assist by Y. Ferrell),,90,87
413,4,1:14.0,,C. Parsons misses 3-pt jump shot from 25 ft,90,87
414,4,1:12.0,Defensive rebound by D. Smith,,90,87
415,4,1:10.0,D. Smith makes 2-pt dunk at rim,,92,87
416,4,1:10.0,,Memphis full timeout,92,87
417,4,0:56.0,,Shooting foul by S. Mejri (drawn by M. Gasol),92,87
418,4,0:56.0,,M. Gasol makes free throw 1 of 2,92,88
419,4,0:56.0,,M. Gasol makes free throw 2 of 2,92,89
420,4,0:38.0,Shooting foul by T. Evans (drawn by Y. Ferrell),,92,89
421,4,0:38.0,Y. Ferrell misses free throw 1 of 2,,92,89
422,4,0:38.0,Offensive rebound by Team,,92,89
423,4,0:38.0,Y. Ferrell misses free throw 2 of 2,,92,89
424,4,0:36.0,,Defensive rebound by M. Gasol,92,89
425,4,0:29.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Evans),92,92
426,4,0:28.0,Dallas full timeout,,92,92
427,4,0:28.0,D. Nowitzki enters the game for Y. Ferrell,,92,92
428,4,0:28.0,J. Barea enters the game for S. Mejri,,92,92
429,4,0:10.0,D. Smith misses 2-pt jump shot from 18 ft,,92,92
430,4,0:06.0,,Defensive rebound by T. Evans,92,92
431,4,0:00.0,,T. Evans misses 2-pt jump shot from 1 ft,92,92
432,4,0:00.0,,Offensive rebound by J. Green,92,92
433,4,0:00.0,,J. Green makes 2-pt dunk at rim,92,94
434,4,0:00.0,,D. Davis enters the game for C. Parsons,92,94
435,4,0:00.0,H. Barnes makes 3-pt jump shot from 29 ft (assist by D. Smith),,95,94
