,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHILADELPHIA_ACTION,HOUSTON_SCORE,PHILADELPHIA_SCORE
382,4,5:35.0,,Turnover by J. Embiid (lost ball; steal by P. Tucker),90,95
383,4,5:26.0,L. Mbah a Moute makes 2-pt dunk from 2 ft (assist by E. Gordon),,92,95
384,4,5:20.0,,Philadelphia full timeout,92,95
385,4,5:20.0,,J. Bayless enters the game for J. Anderson,92,95
386,4,5:20.0,,J. Redick enters the game for T. McConnell,92,95
387,4,5:20.0,R. Anderson enters the game for C. Capela,,92,95
388,4,5:20.0,,J. Bayless enters the game for J. Anderson,92,95
389,4,5:20.0,,J. Redick enters the game for T. McConnell,92,95
390,4,5:20.0,J. Harden enters the game for C. Capela,,92,95
391,4,5:06.0,,J. Redick makes 3-pt jump shot from 22 ft (assist by B. Simmons),92,98
392,4,4:51.0,Turnover by L. Mbah a Moute (out of bounds lost ball),,92,98
393,4,4:39.0,,J. Redick makes 2-pt layup from 1 ft (assist by B. Simmons),92,100
394,4,4:18.0,E. Gordon misses 3-pt jump shot from 29 ft,,92,100
395,4,4:15.0,,Defensive rebound by B. Simmons,92,100
396,4,4:10.0,,R. Covington misses 3-pt jump shot from 22 ft,92,100
397,4,4:06.0,Defensive rebound by E. Gordon,,92,100
398,4,4:02.0,Shooting foul by R. Covington (drawn by J. Harden),,92,100
399,4,4:02.0,J. Harden makes free throw 1 of 2,,93,100
400,4,4:02.0,J. Harden makes free throw 2 of 2,,94,100
401,4,3:44.0,,J. Embiid makes 2-pt jump shot from 13 ft,94,102
402,4,3:24.0,Shooting foul by R. Covington (drawn by E. Gordon),,94,102
403,4,3:24.0,E. Gordon makes free throw 1 of 2,,95,102
404,4,3:24.0,C. Capela enters the game for L. Mbah a Moute,,95,102
405,4,3:24.0,E. Gordon makes free throw 2 of 2,,96,102
406,4,3:24.0,,Philadelphia full timeout,96,102
407,4,3:24.0,Houston full timeout,,96,102
408,4,3:05.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Embiid),96,104
409,4,2:39.0,J. Harden misses 3-pt jump shot from 27 ft,,96,104
410,4,2:36.0,,Defensive rebound by B. Simmons,96,104
411,4,2:23.0,,B. Simmons misses 2-pt layup from 2 ft (block by C. Capela),96,104
412,4,2:20.0,,Offensive rebound by R. Covington,96,104
413,4,2:18.0,,Turnover by J. Redick (lost ball; steal by P. Tucker),96,104
414,4,2:15.0,Personal foul by B. Simmons (drawn by P. Tucker),,96,104
415,4,2:08.0,J. Harden misses 3-pt jump shot from 28 ft,,96,104
416,4,2:05.0,Offensive rebound by C. Capela,,96,104
417,4,2:04.0,Turnover by C. Capela (lost ball; steal by J. Bayless),,96,104
418,4,1:42.0,,Turnover by B. Simmons (bad pass; steal by J. Harden),96,104
419,4,1:39.0,Shooting foul by R. Covington (drawn by E. Gordon),,96,104
420,4,1:39.0,E. Gordon makes free throw 1 of 2,,97,104
421,4,1:39.0,E. Gordon misses free throw 2 of 2,,97,104
422,4,1:37.0,,Defensive rebound by B. Simmons,97,104
423,4,1:30.0,,Personal foul by C. Capela (drawn by J. Embiid),97,104
424,4,1:13.0,,J. Redick misses 3-pt jump shot from 24 ft,97,104
425,4,1:11.0,Defensive rebound by C. Capela,,97,104
426,4,1:03.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,99,104
427,4,0:38.0,,J. Redick misses 3-pt jump shot from 26 ft,99,104
428,4,0:35.0,Defensive rebound by C. Capela,,99,104
429,4,0:30.0,J. Harden makes 2-pt layup from 3 ft,,101,104
430,4,0:30.0,,Violation by J. Embiid (def goaltending),101,104
431,4,0:30.0,Shooting foul by J. Redick (drawn by J. Harden),,101,104
432,4,0:30.0,L. Mbah a Moute enters the game for R. Anderson,,101,104
433,4,0:30.0,J. Harden makes free throw 1 of 1,,102,104
434,4,0:06.0,,Turnover by Team (shot clock),102,104
435,4,0:06.0,Houston full timeout,,102,104
436,4,0:06.0,R. Anderson enters the game for C. Capela,,102,104
437,4,0:06.0,Houston full timeout,,102,104
438,4,0:05.0,,J. Bayless misses 2-pt jump shot from 11 ft (block by J. Harden),102,104
439,4,0:05.0,,Offensive rebound by Team,102,104
440,4,0:00.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by J. Harden),,105,104
