,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
394,4,2:04.0,,T. Johnson misses 2-pt dunk from 1 ft (block by J. Wall),93,86
395,4,1:59.0,Defensive rebound by B. Beal,,93,86
396,4,1:54.0,B. Beal misses 3-pt jump shot from 25 ft,,93,86
397,4,1:51.0,,Defensive rebound by G. Dragić,93,86
398,4,1:37.0,,D. Waiters makes 2-pt jump shot from 21 ft,93,88
399,4,1:23.0,Shooting foul by D. Waiters (drawn by B. Beal),,93,88
400,4,1:23.0,,Technical foul by T. Johnson,93,88
401,4,1:23.0,B. Beal makes technical free throw,,94,88
402,4,1:23.0,B. Beal makes free throw 1 of 3,,95,88
403,4,1:23.0,B. Beal makes free throw 2 of 3,,96,88
404,4,1:23.0,,J. Johnson enters the game for T. Johnson,96,88
405,4,1:23.0,B. Beal makes free throw 3 of 3,,97,88
406,4,1:14.0,,G. Dragić misses 2-pt jump shot from 20 ft,97,88
407,4,1:11.0,Defensive rebound by B. Beal,,97,88
408,4,0:53.0,J. Wall misses 2-pt jump shot from 4 ft,,97,88
409,4,0:49.0,,Defensive rebound by H. Whiteside,97,88
410,4,0:49.0,,G. Dragić makes 2-pt layup at rim (assist by D. Waiters),97,90
411,4,0:41.0,Washington full timeout,,97,90
412,4,0:41.0,,J. Winslow enters the game for H. Whiteside,97,90
413,4,0:37.0,Personal foul by J. Richardson (drawn by J. Wall),,97,90
414,4,0:37.0,J. Wall makes free throw 1 of 2,,98,90
415,4,0:37.0,,H. Whiteside enters the game for J. Winslow,98,90
416,4,0:37.0,J. Wall makes free throw 2 of 2,,99,90
417,4,0:37.0,,Miami full timeout,99,90
418,4,0:37.0,,T. Johnson enters the game for H. Whiteside,99,90
419,4,0:35.0,,J. Johnson makes 3-pt jump shot from 22 ft,99,93
420,4,0:35.0,,Shooting foul by M. Gortat (drawn by J. Johnson),99,93
421,4,0:35.0,,J. Winslow enters the game for D. Waiters,99,93
422,4,0:35.0,,J. Johnson misses free throw 1 of 1,99,93
423,4,0:32.0,Defensive rebound by O. Porter,,99,93
424,4,0:19.0,J. Wall makes 2-pt layup from 1 ft,,101,93
425,4,0:19.0,Shooting foul by J. Winslow (drawn by J. Wall),,101,93
426,4,0:19.0,,D. Waiters enters the game for J. Winslow,101,93
427,4,0:19.0,T. Frazier enters the game for M. Gortat,,101,93
428,4,0:19.0,J. Wall makes free throw 1 of 1,,102,93
429,4,0:11.0,,D. Waiters misses 3-pt jump shot from 25 ft,102,93
430,4,0:09.0,Defensive rebound by O. Porter,,102,93
