,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CHICAGO_ACTION,LA CLIPPERS_SCORE,CHICAGO_SCORE
383,4,6:12.0,D. Jordan makes 2-pt dunk at rim,,102,93
384,4,5:50.0,,A. Blakeney makes 2-pt dunk at rim (assist by B. Portis),102,95
385,4,5:50.0,,Shooting foul by M. Teodosić (drawn by A. Blakeney),102,95
386,4,5:50.0,,Z. LaVine enters the game for D. Nwaba,102,95
387,4,5:50.0,,A. Blakeney makes free throw 1 of 1,102,96
388,4,5:38.0,T. Harris misses 2-pt jump shot from 17 ft,,102,96
389,4,5:38.0,,Defensive rebound by B. Portis,102,96
390,4,5:19.0,,Z. LaVine misses 2-pt jump shot from 17 ft,102,96
391,4,5:15.0,Defensive rebound by M. Teodosić,,102,96
392,4,4:53.0,M. Teodosić makes 2-pt jump shot from 10 ft (assist by D. Jordan),,104,96
393,4,4:35.0,,K. Dunn misses 3-pt jump shot from 25 ft,104,96
394,4,4:32.0,Defensive rebound by D. Jordan,,104,96
395,4,4:23.0,L. Williams makes 2-pt layup from 1 ft (assist by M. Teodosić),,106,96
396,4,4:23.0,Shooting foul by Z. LaVine (drawn by L. Williams),,106,96
397,4,4:23.0,,D. Nwaba enters the game for A. Blakeney,106,96
398,4,4:23.0,S. Thornwell enters the game for M. Teodosić,,106,96
399,4,4:23.0,L. Williams makes free throw 1 of 1,,107,96
400,4,4:11.0,,Z. LaVine misses 2-pt layup from 1 ft (block by D. Jordan),107,96
401,4,4:11.0,,Offensive rebound by Team,107,96
402,4,4:11.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by K. Dunn),107,98
403,4,4:11.0,,Shooting foul by S. Thornwell (drawn by Z. LaVine),107,98
404,4,4:11.0,,Z. LaVine makes free throw 1 of 1,107,99
405,4,4:00.0,,Loose ball foul by C. Felício (drawn by D. Jordan),107,99
406,4,4:00.0,D. Jordan misses free throw 1 of 2,,107,99
407,4,4:00.0,Offensive rebound by Team,,107,99
408,4,4:00.0,D. Jordan misses free throw 2 of 2,,107,99
409,4,3:58.0,Offensive rebound by Team,,107,99
410,4,3:38.0,L. Williams misses 3-pt jump shot from 22 ft (block by D. Nwaba),,107,99
411,4,3:38.0,Offensive rebound by Team,,107,99
412,4,3:38.0,LA Clippers full timeout,,107,99
413,4,3:35.0,A. Rivers misses 2-pt jump shot from 15 ft (block by D. Nwaba),,107,99
414,4,3:35.0,,Defensive rebound by K. Dunn,107,99
415,4,3:35.0,,Turnover by K. Dunn (step out of bounds),107,99
416,4,3:14.0,D. Jordan makes 2-pt dunk at rim (assist by L. Williams),,109,99
417,4,2:56.0,,Z. LaVine misses 3-pt jump shot from 25 ft,109,99
418,4,2:53.0,Defensive rebound by D. Jordan,,109,99
419,4,2:35.0,Shooting foul by B. Portis (drawn by D. Jordan),,109,99
420,4,2:35.0,D. Jordan makes free throw 1 of 2,,110,99
421,4,2:35.0,D. Jordan makes free throw 2 of 2,,111,99
422,4,2:24.0,,K. Dunn misses 3-pt jump shot from 24 ft,111,99
423,4,2:20.0,Defensive rebound by D. Jordan,,111,99
424,4,2:11.0,Turnover by L. Williams (bad pass; steal by K. Dunn),,111,99
425,4,2:10.0,,Shooting foul by T. Harris (drawn by K. Dunn),111,99
426,4,2:10.0,,K. Dunn makes free throw 1 of 2,111,100
427,4,2:10.0,,K. Dunn makes free throw 2 of 2,111,101
428,4,1:49.0,Turnover by L. Williams (bad pass; steal by B. Portis),,111,101
429,4,1:39.0,,D. Nwaba misses 3-pt jump shot from 23 ft,111,101
430,4,1:37.0,Defensive rebound by Team,,111,101
431,4,1:20.0,Shooting foul by Z. LaVine (drawn by D. Jordan),,111,101
432,4,1:20.0,D. Jordan misses free throw 1 of 2,,111,101
433,4,1:20.0,Offensive rebound by Team,,111,101
434,4,1:20.0,D. Jordan makes free throw 2 of 2,,112,101
435,4,1:08.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by C. Felício),112,104
436,4,1:08.0,LA Clippers full timeout,,112,104
437,4,1:08.0,M. Teodosić enters the game for S. Thornwell,,112,104
438,4,1:02.0,Turnover by A. Rivers (turnover; steal by B. Portis),,112,104
439,4,0:54.0,,B. Portis misses 2-pt jump shot from 20 ft,112,104
440,4,0:51.0,,Offensive rebound by D. Nwaba,112,104
441,4,0:51.0,,D. Nwaba misses 2-pt layup from 5 ft,112,104
442,4,0:51.0,,Offensive rebound by Team,112,104
443,4,0:51.0,Loose ball foul by D. Jordan (drawn by K. Dunn),,112,104
444,4,0:51.0,,K. Dunn makes free throw 1 of 2,112,105
445,4,0:51.0,,K. Dunn makes free throw 2 of 2,112,106
446,4,0:28.0,L. Williams misses 3-pt jump shot from 25 ft,,112,106
447,4,0:25.0,,Defensive rebound by Z. LaVine,112,106
448,4,0:16.0,,Z. LaVine misses 3-pt jump shot from 25 ft,112,106
449,4,0:14.0,,Offensive rebound by Z. LaVine,112,106
450,4,0:12.0,,C. Felício misses 3-pt jump shot from 25 ft,112,106
451,4,0:12.0,Defensive rebound by L. Williams,,112,106
