,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
383,4,7:59.0,T. McConnell misses 2-pt layup from 1 ft,,86,79
384,4,7:59.0,,Defensive rebound by Team,86,79
385,4,7:59.0,Loose ball foul by R. Holmes (drawn by K. Olynyk),,86,79
386,4,7:59.0,,H. Whiteside enters the game for K. Olynyk,86,79
387,4,7:59.0,B. Simmons enters the game for T. McConnell,,86,79
388,4,7:59.0,A. Johnson enters the game for R. Holmes,,86,79
389,4,7:43.0,,Turnover by J. Richardson (bad pass; steal by D. Šarić),86,79
390,4,7:39.0,,Offensive charge foul by B. Simmons (drawn by J. Richardson),86,79
391,4,7:39.0,Turnover by B. Simmons (offensive foul),,86,79
392,4,7:26.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by G. Dragić),86,82
393,4,7:25.0,Philadelphia full timeout,,86,82
394,4,7:13.0,Turnover by A. Johnson (bad pass; steal by J. Richardson),,86,82
395,4,7:01.0,Violation by R. Covington (kicked ball),,86,82
396,4,7:01.0,,Turnover by Team (turnover),86,82
397,4,6:42.0,A. Johnson misses 2-pt layup from 1 ft (block by H. Whiteside),,86,82
398,4,6:40.0,Offensive rebound by A. Johnson,,86,82
399,4,6:40.0,A. Johnson misses 2-pt jump shot from 5 ft (block by H. Whiteside),,86,82
400,4,6:40.0,Offensive rebound by Team,,86,82
401,4,6:40.0,J. Redick enters the game for D. Šarić,,86,82
402,4,6:39.0,Turnover by R. Covington (step out of bounds),,86,82
403,4,6:14.0,,J. Johnson misses 3-pt jump shot from 25 ft,86,82
404,4,6:11.0,Defensive rebound by R. Covington,,86,82
405,4,5:56.0,B. Simmons misses 2-pt jump shot from 4 ft,,86,82
406,4,5:55.0,Offensive rebound by B. Simmons,,86,82
407,4,5:55.0,Shooting foul by G. Dragić (drawn by B. Simmons),,86,82
408,4,5:55.0,B. Simmons misses free throw 1 of 2,,86,82
409,4,5:55.0,Offensive rebound by Team,,86,82
410,4,5:55.0,,D. Wade enters the game for J. Johnson,86,82
411,4,5:55.0,,K. Olynyk enters the game for R. McGruder,86,82
412,4,5:55.0,D. Šarić enters the game for R. Covington,,86,82
413,4,5:55.0,B. Simmons makes free throw 2 of 2,,87,82
414,4,5:41.0,,Shooting foul by A. Johnson (drawn by H. Whiteside),87,82
415,4,5:41.0,,H. Whiteside makes free throw 1 of 2,87,83
416,4,5:41.0,J. Embiid enters the game for A. Johnson,,87,83
417,4,5:41.0,,H. Whiteside misses free throw 2 of 2,87,83
418,4,5:38.0,Defensive rebound by B. Simmons,,87,83
419,4,5:28.0,Turnover by J. Redick (lost ball; steal by J. Richardson),,87,83
420,4,5:22.0,,J. Richardson makes 2-pt dunk at rim,87,85
421,4,5:02.0,Turnover by D. Šarić (lost ball; steal by H. Whiteside),,87,85
422,4,4:57.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Richardson),87,87
423,4,4:57.0,Philadelphia full timeout,,87,87
424,4,4:57.0,R. Covington enters the game for M. Belinelli,,87,87
425,4,4:35.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Embiid),,90,87
426,4,4:11.0,,D. Wade makes 2-pt jump shot from 19 ft,90,89
427,4,3:49.0,J. Embiid misses 3-pt jump shot from 25 ft,,90,89
428,4,3:48.0,Offensive rebound by D. Šarić,,90,89
429,4,3:48.0,Shooting foul by K. Olynyk (drawn by D. Šarić),,90,89
430,4,3:48.0,D. Šarić makes free throw 1 of 2,,91,89
431,4,3:48.0,D. Šarić makes free throw 2 of 2,,92,89
432,4,3:48.0,,Miami full timeout,92,89
433,4,3:40.0,,Shooting foul by B. Simmons (drawn by D. Wade),92,89
434,4,3:40.0,,D. Wade makes free throw 1 of 2,92,90
435,4,3:40.0,,D. Wade makes free throw 2 of 2,92,91
436,4,3:22.0,J. Embiid makes 3-pt jump shot from 25 ft (assist by J. Redick),,95,91
437,4,3:06.0,,K. Olynyk misses 3-pt jump shot from 26 ft,95,91
438,4,3:02.0,,Offensive rebound by J. Richardson,95,91
439,4,2:54.0,,D. Wade makes 2-pt jump shot from 8 ft,95,93
440,4,2:33.0,B. Simmons misses 2-pt hook shot from 7 ft,,95,93
441,4,2:30.0,,Defensive rebound by K. Olynyk,95,93
442,4,2:24.0,,D. Wade makes 2-pt jump shot from 9 ft (assist by J. Richardson),95,95
443,4,2:08.0,Personal foul by J. Richardson (drawn by J. Redick),,95,95
444,4,2:07.0,Personal foul by G. Dragić (drawn by R. Covington),,95,95
445,4,1:52.0,J. Redick misses 3-pt jump shot from 25 ft,,95,95
446,4,1:47.0,Offensive rebound by J. Redick,,95,95
447,4,1:47.0,Shooting foul by J. Richardson (drawn by J. Redick),,95,95
448,4,1:47.0,J. Redick makes free throw 1 of 3,,96,95
449,4,1:47.0,J. Redick makes free throw 2 of 3,,97,95
450,4,1:47.0,J. Redick makes free throw 3 of 3,,98,95
451,4,1:31.0,,D. Wade misses 3-pt jump shot from 26 ft,98,95
452,4,1:26.0,Defensive rebound by D. Šarić,,98,95
453,4,1:17.0,Turnover by J. Redick (bad pass),,98,95
454,4,0:56.0,,H. Whiteside makes 2-pt hook shot from 4 ft (assist by D. Wade),98,97
455,4,0:37.0,J. Embiid makes 2-pt layup from 1 ft (assist by J. Redick),,100,97
456,4,0:37.0,,Miami full timeout,100,97
457,4,0:27.0,,Shooting foul by D. Šarić (drawn by D. Wade),100,97
458,4,0:27.0,,D. Wade makes free throw 1 of 3,100,98
459,4,0:27.0,,D. Wade makes free throw 2 of 3,100,99
460,4,0:27.0,,D. Wade makes free throw 3 of 3,100,100
461,4,0:23.0,Personal foul by D. Wade (drawn by B. Simmons),,100,100
462,4,0:23.0,B. Simmons misses free throw 1 of 2,,100,100
463,4,0:23.0,Offensive rebound by Team,,100,100
464,4,0:23.0,B. Simmons makes free throw 2 of 2,,101,100
465,4,0:05.0,,D. Wade makes 2-pt jump shot from 20 ft,101,102
466,4,0:05.0,,J. Winslow enters the game for K. Olynyk,101,102
467,4,0:00.0,J. Redick misses 3-pt jump shot from 26 ft,,101,102
468,4,0:00.0,Offensive rebound by Team,,101,102
