,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHOENIX_ACTION,TORONTO_SCORE,PHOENIX_SCORE
387,4,6:02.0,K. Lowry makes 2-pt jump shot from 5 ft,,101,94
388,4,6:02.0,,Phoenix full timeout,101,94
389,4,6:02.0,,T. Warren enters the game for D. House,101,94
390,4,6:02.0,,J. Jackson enters the game for T. Daniels,101,94
391,4,6:02.0,D. DeRozan enters the game for C. Miles,,101,94
392,4,5:40.0,,Turnover by D. Bender (bad pass),101,94
393,4,5:19.0,K. Lowry misses 2-pt jump shot from 11 ft,,101,94
394,4,5:17.0,Offensive rebound by S. Ibaka,,101,94
395,4,5:17.0,S. Ibaka misses 2-pt layup at rim,,101,94
396,4,5:12.0,,Defensive rebound by T. Ulis,101,94
397,4,5:11.0,,T. Warren misses 2-pt layup at rim,101,94
398,4,5:09.0,,Offensive rebound by Team,101,94
399,4,5:09.0,,Personal foul by F. VanVleet (drawn by T. Warren),101,94
400,4,5:09.0,,M. Chriss enters the game for D. Bender,101,94
401,4,5:05.0,,Shooting foul by D. DeRozan (drawn by T. Warren),101,94
402,4,5:05.0,,T. Warren makes free throw 1 of 2,101,95
403,4,5:05.0,,T. Warren makes free throw 2 of 2,101,96
404,4,4:57.0,Personal foul by T. Warren (drawn by F. VanVleet),,101,96
405,4,4:57.0,,T. Daniels enters the game for T. Warren,101,96
406,4,4:48.0,D. DeRozan misses 2-pt jump shot from 17 ft,,101,96
407,4,4:45.0,,Defensive rebound by T. Ulis,101,96
408,4,4:38.0,,M. Chriss misses 2-pt jump shot from 20 ft,101,96
409,4,4:36.0,Defensive rebound by S. Ibaka,,101,96
410,4,4:29.0,D. DeRozan misses 2-pt jump shot from 11 ft,,101,96
411,4,4:26.0,,Defensive rebound by M. Chriss,101,96
412,4,4:16.0,,T. Daniels misses 3-pt jump shot from 22 ft,101,96
413,4,4:13.0,Defensive rebound by J. Valančiūnas,,101,96
414,4,3:53.0,J. Valančiūnas misses 2-pt hook shot from 10 ft,,101,96
415,4,3:53.0,,Defensive rebound by Team,101,96
416,4,3:53.0,Loose ball foul by S. Ibaka (drawn by M. Chriss),,101,96
417,4,3:53.0,,M. Chriss misses free throw 1 of 2,101,96
418,4,3:53.0,,Offensive rebound by Team,101,96
419,4,3:53.0,,M. Chriss makes free throw 2 of 2,101,97
420,4,3:53.0,Toronto full timeout,,101,97
421,4,3:37.0,K. Lowry misses 3-pt jump shot from 23 ft,,101,97
422,4,3:33.0,,Defensive rebound by T. Daniels,101,97
423,4,3:31.0,,Shooting block foul by F. VanVleet (drawn by M. Chriss),101,97
424,4,3:31.0,,M. Chriss makes free throw 1 of 2,101,98
425,4,3:31.0,,M. Chriss misses free throw 2 of 2,101,98
426,4,3:28.0,Defensive rebound by D. DeRozan,,101,98
427,4,3:13.0,D. DeRozan misses 2-pt jump shot from 12 ft,,101,98
428,4,3:10.0,Offensive rebound by D. DeRozan,,101,98
429,4,3:10.0,Personal foul by M. Chriss (drawn by D. DeRozan),,101,98
430,4,3:08.0,F. VanVleet misses 2-pt layup from 1 ft (block by T. Daniels),,101,98
431,4,3:08.0,Offensive rebound by Team,,101,98
432,4,3:00.0,K. Lowry makes 3-pt jump shot from 25 ft,,104,98
433,4,2:44.0,,Personal foul by F. VanVleet (drawn by T. Ulis),104,98
434,4,2:44.0,,T. Ulis makes free throw 1 of 2,104,99
435,4,2:44.0,,T. Ulis makes free throw 2 of 2,104,100
436,4,2:26.0,Personal foul by T. Ulis (drawn by D. DeRozan),,104,100
437,4,2:26.0,,T. Warren enters the game for M. Chriss,104,100
438,4,2:14.0,F. VanVleet misses 3-pt jump shot from 25 ft,,104,100
439,4,2:12.0,Offensive rebound by Team,,104,100
440,4,2:10.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,106,100
441,4,1:52.0,,Shooting foul by S. Ibaka (drawn by T. Warren),106,100
442,4,1:52.0,,T. Warren makes free throw 1 of 2,106,101
443,4,1:52.0,,T. Warren makes free throw 2 of 2,106,102
444,4,1:39.0,D. DeRozan makes 2-pt layup from 2 ft,,108,102
445,4,1:28.0,,Shooting foul by J. Valančiūnas (drawn by G. Monroe),108,102
446,4,1:28.0,,G. Monroe misses free throw 1 of 2,108,102
447,4,1:28.0,,Offensive rebound by Team,108,102
448,4,1:28.0,,G. Monroe makes free throw 2 of 2,108,103
449,4,1:15.0,Shooting foul by J. Jackson (drawn by D. DeRozan),,108,103
450,4,1:15.0,D. DeRozan makes free throw 1 of 2,,109,103
451,4,1:15.0,D. DeRozan makes free throw 2 of 2,,110,103
452,4,1:15.0,,Phoenix full timeout,110,103
453,4,1:10.0,,T. Warren makes 2-pt jump shot from 4 ft,110,105
454,4,0:53.0,K. Lowry misses 2-pt jump shot from 3 ft,,110,105
455,4,0:52.0,,Defensive rebound by T. Ulis,110,105
456,4,0:48.0,,T. Warren makes 2-pt layup at rim (assist by T. Ulis),110,107
457,4,0:30.0,D. DeRozan misses 2-pt jump shot from 17 ft,,110,107
458,4,0:28.0,Offensive rebound by Team,,110,107
459,4,0:28.0,,Loose ball foul by T. Daniels (drawn by J. Valančiūnas),110,107
460,4,0:28.0,J. Valančiūnas misses free throw 1 of 2,,110,107
461,4,0:28.0,Offensive rebound by Team,,110,107
462,4,0:28.0,J. Valančiūnas makes free throw 2 of 2,,111,107
463,4,0:28.0,,Phoenix full timeout,111,107
464,4,0:23.0,,T. Daniels makes 2-pt jump shot from 16 ft (assist by T. Warren),111,109
465,4,0:22.0,Toronto full timeout,,111,109
466,4,0:22.0,,D. House enters the game for T. Warren,111,109
467,4,0:22.0,C. Miles enters the game for F. VanVleet,,111,109
468,4,0:20.0,Personal take foul by J. Jackson (drawn by D. DeRozan),,111,109
469,4,0:20.0,D. DeRozan makes free throw 1 of 2,,112,109
470,4,0:20.0,,T. Warren enters the game for D. House,112,109
471,4,0:20.0,F. VanVleet enters the game for C. Miles,,112,109
472,4,0:20.0,D. DeRozan makes free throw 2 of 2,,113,109
473,4,0:09.0,,T. Warren misses 2-pt jump shot from 11 ft,113,109
474,4,0:07.0,Defensive rebound by K. Lowry,,113,109
475,4,0:07.0,Personal take foul by T. Warren (drawn by K. Lowry),,113,109
476,4,0:07.0,,M. James enters the game for T. Warren,113,109
477,4,0:07.0,K. Lowry makes free throw 1 of 2,,114,109
478,4,0:07.0,K. Lowry makes free throw 2 of 2,,115,109
479,4,0:04.0,,T. Ulis misses 3-pt jump shot from 26 ft,115,109
480,4,0:01.0,Defensive rebound by J. Valančiūnas,,115,109
