,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
373,4,7:33.0,,R. Covington enters the game for T. Luwawu-Cabarrot,95,96
374,4,7:22.0,,B. Simmons makes 2-pt hook shot from 1 ft (assist by R. Holmes),95,98
375,4,7:22.0,,Shooting foul by N. Powell (drawn by B. Simmons),95,98
376,4,7:22.0,,B. Simmons misses free throw 1 of 1,95,98
377,4,7:19.0,Defensive rebound by S. Ibaka,,95,98
378,4,7:02.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by N. Powell),,97,98
379,4,6:40.0,,Personal foul by N. Powell (drawn by B. Simmons),97,98
380,4,6:40.0,,B. Simmons misses free throw 1 of 2,97,98
381,4,6:40.0,,Offensive rebound by Team,97,98
382,4,6:40.0,D. Wright enters the game for N. Powell,,97,98
383,4,6:40.0,,B. Simmons makes free throw 2 of 2,97,99
384,4,6:29.0,D. DeRozan misses 3-pt jump shot from 25 ft,,97,99
385,4,6:24.0,,Defensive rebound by B. Simmons,97,99
386,4,6:09.0,,Shooting foul by J. Poeltl (drawn by R. Holmes),97,99
387,4,6:09.0,,R. Holmes misses free throw 1 of 2,97,99
388,4,6:09.0,,Offensive rebound by Team,97,99
389,4,6:09.0,,R. Holmes makes free throw 2 of 2,97,100
390,4,5:53.0,D. Wright misses 3-pt jump shot from 22 ft,,97,100
391,4,5:50.0,,Defensive rebound by R. Covington,97,100
392,4,5:47.0,,Turnover by R. Covington (lost ball; steal by K. Lowry),97,100
393,4,5:43.0,K. Lowry misses 2-pt layup from 3 ft,,97,100
394,4,5:41.0,,Defensive rebound by B. Simmons,97,100
395,4,5:39.0,,J. Bayless misses 3-pt jump shot from 27 ft,97,100
396,4,5:39.0,Defensive rebound by K. Lowry,,97,100
397,4,5:37.0,Turnover by K. Lowry (lost ball; steal by J. Bayless),,97,100
398,4,5:24.0,,J. Bayless misses 3-pt jump shot from 24 ft,97,100
399,4,5:20.0,Defensive rebound by J. Poeltl,,97,100
400,4,5:13.0,Shooting foul by D. Šarić (drawn by D. DeRozan),,97,100
401,4,5:13.0,D. DeRozan makes free throw 1 of 2,,98,100
402,4,5:13.0,O. Anunoby enters the game for J. Poeltl,,98,100
403,4,5:13.0,D. DeRozan misses free throw 2 of 2,,98,100
404,4,5:11.0,,Defensive rebound by R. Holmes,98,100
405,4,4:59.0,,Turnover by R. Covington (bad pass),98,100
406,4,4:42.0,Shooting foul by D. Šarić (drawn by K. Lowry),,98,100
407,4,4:42.0,K. Lowry makes free throw 1 of 3,,99,100
408,4,4:42.0,K. Lowry makes free throw 2 of 3,,100,100
409,4,4:42.0,K. Lowry makes free throw 3 of 3,,101,100
410,4,4:32.0,,R. Holmes makes 2-pt hook shot from 2 ft (assist by D. Šarić),101,102
411,4,4:14.0,D. DeRozan makes 2-pt jump shot from 16 ft,,103,102
412,4,3:59.0,,R. Covington misses 3-pt jump shot from 26 ft,103,102
413,4,3:57.0,Defensive rebound by S. Ibaka,,103,102
414,4,3:50.0,Shooting foul by R. Holmes (drawn by D. DeRozan),,103,102
415,4,3:50.0,D. DeRozan makes free throw 1 of 2,,104,102
416,4,3:50.0,D. DeRozan makes free throw 2 of 2,,105,102
417,4,3:50.0,,Philadelphia full timeout,105,102
418,4,3:36.0,,D. Šarić misses 3-pt jump shot from 27 ft,105,102
419,4,3:33.0,,Offensive rebound by B. Simmons,105,102
420,4,3:32.0,,J. Bayless misses 3-pt jump shot from 27 ft,105,102
421,4,3:28.0,Defensive rebound by S. Ibaka,,105,102
422,4,3:21.0,O. Anunoby misses 3-pt jump shot from 26 ft,,105,102
423,4,3:18.0,Offensive rebound by S. Ibaka,,105,102
424,4,3:16.0,S. Ibaka makes 2-pt layup from 3 ft,,107,102
425,4,3:05.0,,B. Simmons misses 2-pt layup from 3 ft,107,102
426,4,3:03.0,,Offensive rebound by B. Simmons,107,102
427,4,3:02.0,,B. Simmons makes 2-pt layup from 1 ft,107,104
428,4,2:38.0,D. DeRozan misses 3-pt jump shot from 25 ft,,107,104
429,4,2:35.0,,Defensive rebound by D. Šarić,107,104
430,4,2:28.0,Offensive charge foul by B. Simmons (drawn by D. Wright),,107,104
431,4,2:28.0,,Turnover by B. Simmons (offensive foul),107,104
432,4,2:18.0,Personal foul by R. Covington (drawn by D. DeRozan),,107,104
433,4,2:18.0,D. DeRozan makes free throw 1 of 2,,108,104
434,4,2:18.0,D. DeRozan makes free throw 2 of 2,,109,104
435,4,1:59.0,,R. Holmes makes 2-pt layup from 2 ft (assist by D. Šarić),109,106
436,4,1:35.0,D. Wright misses 2-pt jump shot from 6 ft,,109,106
437,4,1:31.0,Offensive rebound by S. Ibaka,,109,106
438,4,1:31.0,S. Ibaka misses 2-pt layup at rim,,109,106
439,4,1:31.0,,Defensive rebound by B. Simmons,109,106
440,4,1:31.0,,Personal foul by D. Wright (drawn by B. Simmons),109,106
441,4,1:31.0,,B. Simmons makes free throw 1 of 2,109,107
442,4,1:31.0,,B. Simmons misses free throw 2 of 2,109,107
443,4,1:24.0,,Offensive rebound by D. Šarić,109,107
444,4,1:11.0,,R. Covington misses 3-pt jump shot from 26 ft,109,107
445,4,1:03.0,Defensive rebound by S. Ibaka,,109,107
446,4,0:53.0,Shooting foul by R. Holmes (drawn by D. DeRozan),,109,107
447,4,0:53.0,D. DeRozan makes free throw 1 of 2,,110,107
448,4,0:53.0,D. DeRozan makes free throw 2 of 2,,111,107
449,4,0:53.0,,Philadelphia full timeout,111,107
450,4,0:34.0,,B. Simmons misses 2-pt jump shot from 3 ft,111,107
451,4,0:29.0,,Offensive rebound by R. Covington,111,107
452,4,0:25.0,,Turnover by R. Holmes (lost ball; steal by K. Lowry),111,107
453,4,0:25.0,Toronto full timeout,,111,107
454,4,0:13.0,Personal foul by J. Bayless (drawn by O. Anunoby),,111,107
455,4,0:13.0,O. Anunoby makes free throw 1 of 2,,112,107
456,4,0:13.0,O. Anunoby misses free throw 2 of 2,,112,107
457,4,0:10.0,Offensive rebound by K. Lowry,,112,107
458,4,0:10.0,Turnover by K. Lowry (bad pass; steal by R. Holmes),,112,107
459,4,0:10.0,,Philadelphia full timeout,112,107
460,4,0:07.0,,B. Simmons makes 2-pt dunk from 2 ft,112,109
461,4,0:07.0,Toronto full timeout,,112,109
462,4,0:06.0,Personal foul by R. Holmes (drawn by D. DeRozan),,112,109
463,4,0:06.0,,T. McConnell enters the game for R. Holmes,112,109
464,4,0:06.0,D. DeRozan makes free throw 1 of 2,,113,109
465,4,0:06.0,D. DeRozan makes free throw 2 of 2,,114,109
466,4,0:01.0,,R. Covington misses 3-pt jump shot from 26 ft,114,109
467,4,0:01.0,Defensive rebound by K. Lowry,,114,109
