,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
381,4,3:54.0,,Shooting foul by T. Satoranský (drawn by M. Morris),92,96
382,4,3:54.0,,M. Morris makes free throw 1 of 2,92,97
383,4,3:54.0,,S. Larkin enters the game for A. Nader,92,97
384,4,3:54.0,,M. Morris makes free throw 2 of 2,92,98
385,4,3:54.0,Washington full timeout,,92,98
386,4,3:34.0,B. Beal misses 2-pt jump shot from 19 ft,,92,98
387,4,3:30.0,Offensive rebound by T. Satoranský,,92,98
388,4,3:28.0,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,95,98
389,4,3:11.0,,T. Rozier misses 2-pt jump shot from 18 ft,95,98
390,4,3:08.0,Defensive rebound by O. Porter,,95,98
391,4,3:02.0,O. Porter misses 3-pt jump shot from 25 ft,,95,98
392,4,2:58.0,,Defensive rebound by M. Morris,95,98
393,4,2:38.0,,M. Morris makes 2-pt jump shot from 20 ft,95,100
394,4,2:09.0,T. Satoranský makes 2-pt jump shot from 10 ft,,97,100
395,4,1:47.0,,T. Rozier misses 2-pt layup from 1 ft,97,100
396,4,1:45.0,Defensive rebound by M. Morris,,97,100
397,4,1:39.0,B. Beal misses 3-pt jump shot from 24 ft,,97,100
398,4,1:37.0,Offensive rebound by Team,,97,100
399,4,1:31.0,T. Satoranský misses 3-pt jump shot from 26 ft,,97,100
400,4,1:27.0,,Defensive rebound by M. Morris,97,100
401,4,1:14.0,,J. Tatum misses 2-pt jump shot from 19 ft,97,100
402,4,1:09.0,Defensive rebound by B. Beal,,97,100
403,4,0:59.0,B. Beal makes 2-pt layup at rim,,99,100
404,4,0:50.0,,Boston full timeout,99,100
405,4,0:50.0,,G. Monroe enters the game for A. Baynes,99,100
406,4,0:44.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by J. Tatum),99,103
407,4,0:43.0,Washington full timeout,,99,103
408,4,0:43.0,,S. Ojeleye enters the game for G. Monroe,99,103
409,4,0:38.0,B. Beal makes 2-pt layup from 1 ft,,101,103
410,4,0:32.0,,Personal take foul by I. Mahinmi (drawn by J. Tatum),101,103
411,4,0:32.0,,J. Tatum misses free throw 1 of 2,101,103
412,4,0:32.0,,Offensive rebound by Team,101,103
413,4,0:32.0,,J. Tatum makes free throw 2 of 2,101,104
414,4,0:20.0,B. Beal makes 2-pt layup from 1 ft,,103,104
415,4,0:13.0,,Boston full timeout,103,104
416,4,0:12.0,,Personal take foul by T. Satoranský (drawn by S. Larkin),103,104
417,4,0:12.0,,S. Larkin makes free throw 1 of 2,103,105
418,4,0:12.0,,S. Larkin makes free throw 2 of 2,103,106
419,4,0:12.0,Washington full timeout,,103,106
420,4,0:07.0,B. Beal misses 3-pt jump shot from 26 ft,,103,106
421,4,0:05.0,J. Meeks enters the game for T. Satoranský,,103,106
422,4,0:05.0,Offensive rebound by Team,,103,106
423,4,0:02.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by O. Porter),,106,106
424,4,0:00.0,,M. Morris misses 3-pt jump shot from 72 ft,106,106
425,4,0:00.0,,Offensive rebound by Team,106,106
426,1OT,4:37.0,,M. Morris misses 2-pt jump shot from 13 ft,106,106
427,1OT,4:34.0,Defensive rebound by O. Porter,,106,106
428,1OT,4:21.0,O. Porter misses 2-pt jump shot from 15 ft,,106,106
429,1OT,4:18.0,,Defensive rebound by M. Morris,106,106
430,1OT,4:06.0,,J. Tatum misses 2-pt jump shot from 13 ft,106,106
431,1OT,4:04.0,Defensive rebound by O. Porter,,106,106
432,1OT,3:59.0,Turnover by O. Porter (bad pass; steal by T. Rozier),,106,106
433,1OT,3:55.0,,J. Tatum misses 2-pt layup from 1 ft (block by M. Gortat),106,106
434,1OT,3:53.0,Defensive rebound by B. Beal,,106,106
435,1OT,3:46.0,O. Porter makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,109,106
436,1OT,3:20.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by T. Rozier),109,108
437,1OT,2:58.0,Shooting foul by G. Yabusele (drawn by M. Morris),,109,108
438,1OT,2:58.0,M. Morris makes free throw 1 of 2,,110,108
439,1OT,2:58.0,,S. Larkin enters the game for G. Yabusele,110,108
440,1OT,2:58.0,M. Morris makes free throw 2 of 2,,111,108
441,1OT,2:41.0,,T. Rozier misses 3-pt jump shot from 28 ft,111,108
442,1OT,2:38.0,Defensive rebound by M. Morris,,111,108
443,1OT,2:24.0,Washington full timeout,,111,108
444,1OT,2:19.0,O. Porter misses 2-pt jump shot from 17 ft,,111,108
445,1OT,2:16.0,,Defensive rebound by S. Larkin,111,108
446,1OT,2:03.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Rozier),111,110
447,1OT,2:03.0,,Shooting foul by M. Gortat (drawn by M. Morris),111,110
448,1OT,2:03.0,,M. Morris misses free throw 1 of 1,111,110
449,1OT,2:00.0,Defensive rebound by T. Satoranský,,111,110
450,1OT,1:51.0,Shooting foul by A. Baynes (drawn by T. Satoranský),,111,110
451,1OT,1:51.0,T. Satoranský makes free throw 1 of 2,,112,110
452,1OT,1:51.0,T. Satoranský makes free throw 2 of 2,,113,110
453,1OT,1:37.0,,T. Rozier makes 3-pt jump shot from 27 ft,113,113
454,1OT,1:23.0,M. Morris misses 2-pt jump shot from 20 ft,,113,113
455,1OT,1:20.0,,Defensive rebound by M. Morris,113,113
456,1OT,0:58.0,,T. Rozier misses 3-pt jump shot from 26 ft,113,113
457,1OT,0:56.0,Defensive rebound by O. Porter,,113,113
458,1OT,0:47.0,B. Beal misses 2-pt jump shot from 16 ft,,113,113
459,1OT,0:44.0,,Defensive rebound by M. Morris,113,113
460,1OT,0:29.0,,T. Rozier misses 2-pt layup from 2 ft,113,113
461,1OT,0:27.0,Defensive rebound by O. Porter,,113,113
462,1OT,0:19.0,Shooting foul by J. Tatum (drawn by O. Porter),,113,113
463,1OT,0:19.0,O. Porter makes free throw 1 of 2,,114,113
464,1OT,0:19.0,O. Porter makes free throw 2 of 2,,115,113
465,1OT,0:19.0,,Boston full timeout,115,113
466,1OT,0:19.0,,G. Monroe enters the game for A. Baynes,115,113
467,1OT,0:16.0,,Personal foul by M. Gortat (drawn by J. Tatum),115,113
468,1OT,0:16.0,,Turnover by J. Tatum (bad pass; steal by T. Satoranský),115,113
469,1OT,0:10.0,Washington full timeout,,115,113
470,1OT,0:10.0,,S. Ojeleye enters the game for G. Monroe,115,113
471,1OT,0:10.0,J. Meeks enters the game for M. Gortat,,115,113
472,1OT,0:08.0,Turnover by M. Morris (bad pass),,115,113
473,1OT,0:08.0,,Boston full timeout,115,113
474,1OT,0:08.0,,A. Baynes enters the game for S. Ojeleye,115,113
475,1OT,0:08.0,M. Gortat enters the game for J. Meeks,,115,113
476,1OT,0:03.0,,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),115,115
477,1OT,0:03.0,,Shooting foul by M. Gortat (drawn by J. Tatum),115,115
478,1OT,0:03.0,,S. Ojeleye enters the game for A. Baynes,115,115
479,1OT,0:03.0,,J. Tatum misses free throw 1 of 1,115,115
480,1OT,0:00.0,Defensive rebound by M. Morris,,115,115
481,1OT,0:00.0,M. Morris misses 3-pt jump shot from 84 ft,,115,115
482,1OT,0:00.0,Offensive rebound by Team,,115,115
483,2OT,4:40.0,M. Morris misses 2-pt jump shot from 19 ft,,115,115
484,2OT,4:39.0,Offensive rebound by Team,,115,115
485,2OT,4:33.0,Shooting foul by T. Rozier (drawn by B. Beal),,115,115
486,2OT,4:33.0,B. Beal misses free throw 1 of 2,,115,115
487,2OT,4:33.0,Offensive rebound by Team,,115,115
488,2OT,4:33.0,,G. Monroe enters the game for A. Baynes,115,115
489,2OT,4:33.0,B. Beal makes free throw 2 of 2,,116,115
490,2OT,4:17.0,,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),116,117
491,2OT,4:05.0,O. Porter makes 3-pt jump shot from 26 ft (assist by M. Morris),,119,117
492,2OT,3:45.0,,Turnover by M. Morris (bad pass; steal by O. Porter),119,117
493,2OT,3:40.0,B. Beal misses 3-pt jump shot from 25 ft,,119,117
494,2OT,3:36.0,Offensive rebound by M. Gortat,,119,117
495,2OT,3:20.0,Shooting foul by M. Morris (drawn by M. Morris),,119,117
496,2OT,3:20.0,M. Morris misses free throw 1 of 2,,119,117
497,2OT,3:20.0,Offensive rebound by Team,,119,117
498,2OT,3:20.0,,A. Baynes enters the game for S. Ojeleye,119,117
499,2OT,3:20.0,,A. Nader enters the game for G. Monroe,119,117
500,2OT,3:20.0,M. Morris misses free throw 2 of 2,,119,117
501,2OT,3:18.0,,Defensive rebound by A. Nader,119,117
502,2OT,3:02.0,,M. Morris misses 3-pt jump shot from 26 ft,119,117
503,2OT,2:59.0,Defensive rebound by B. Beal,,119,117
504,2OT,2:46.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,122,117
505,2OT,2:24.0,,Turnover by J. Tatum (bad pass),122,117
506,2OT,2:02.0,T. Satoranský misses 2-pt layup from 2 ft,,122,117
507,2OT,2:00.0,Offensive rebound by M. Gortat,,122,117
508,2OT,2:00.0,Turnover by Team (shot clock),,122,117
509,2OT,1:41.0,,A. Nader makes 2-pt layup at rim (assist by J. Tatum),122,119
510,2OT,1:25.0,B. Beal makes 2-pt layup from 1 ft,,124,119
511,2OT,1:25.0,Shooting foul by A. Baynes (drawn by B. Beal),,124,119
512,2OT,1:25.0,,G. Monroe enters the game for A. Baynes,124,119
513,2OT,1:25.0,B. Beal makes free throw 1 of 1,,125,119
514,2OT,1:11.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Morris),125,121
515,2OT,0:51.0,B. Beal misses 2-pt layup from 2 ft,,125,121
516,2OT,0:49.0,,Defensive rebound by J. Tatum,125,121
517,2OT,0:47.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by J. Tatum),125,124
518,2OT,0:46.0,Washington full timeout,,125,124
519,2OT,0:46.0,,A. Baynes enters the game for G. Monroe,125,124
520,2OT,0:27.0,B. Beal misses 2-pt jump shot from 12 ft,,125,124
521,2OT,0:24.0,,Defensive rebound by T. Rozier,125,124
522,2OT,0:03.0,,J. Tatum misses 3-pt jump shot from 27 ft,125,124
523,2OT,0:03.0,,Offensive rebound by Team,125,124
