,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
150,2,6:10.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Mitchell),46,43
151,2,6:08.0,LA Lakers full timeout,,46,43
152,2,6:08.0,,J. Crowder enters the game for D. Favors,46,43
153,2,5:59.0,Turnover by A. Caruso (bad pass),,46,43
154,2,5:41.0,,D. Mitchell makes 2-pt jump shot from 6 ft,46,45
155,2,5:22.0,Turnover by J. Randle (bad pass; steal by J. Crowder),,46,45
156,2,5:05.0,,R. Gobert misses 2-pt layup from 5 ft,46,45
157,2,4:58.0,,Offensive rebound by R. Gobert,46,45
158,2,4:58.0,,R. Gobert makes 2-pt dunk at rim,46,47
159,2,4:53.0,Personal foul by J. Crowder (drawn by J. Randle),,46,47
160,2,4:53.0,,J. Ingles enters the game for R. O'Neale,46,47
161,2,4:53.0,J. Hart enters the game for A. Caruso,,46,47
162,2,4:45.0,K. Kuzma misses 2-pt jump shot from 13 ft,,46,47
163,2,4:38.0,Offensive rebound by B. Lopez,,46,47
164,2,4:38.0,B. Lopez makes 2-pt dunk at rim,,48,47
165,2,4:35.0,,Personal foul by K. Kuzma (drawn by J. Ingles),48,47
166,2,4:35.0,,J. Ingles makes free throw 1 of 2,48,48
167,2,4:35.0,,J. Ingles misses free throw 2 of 2,48,48
168,2,4:33.0,Defensive rebound by J. Randle,,48,48
169,2,4:17.0,J. Randle misses 2-pt jump shot from 8 ft,,48,48
170,2,4:15.0,,Defensive rebound by D. Mitchell,48,48
171,2,4:13.0,,Turnover by R. Rubio (step out of bounds),48,48
172,2,4:01.0,K. Kuzma makes 2-pt jump shot from 8 ft,,50,48
173,2,3:38.0,,Shooting foul by J. Hart (drawn by R. Rubio),50,48
174,2,3:38.0,,R. Rubio makes free throw 1 of 2,50,49
175,2,3:38.0,,R. Rubio makes free throw 2 of 2,50,50
176,2,3:18.0,Shooting foul by J. Ingles (drawn by K. Kuzma),,50,50
177,2,3:18.0,K. Kuzma misses free throw 1 of 2,,50,50
178,2,3:18.0,Offensive rebound by Team,,50,50
179,2,3:18.0,K. Kuzma makes free throw 2 of 2,,51,50
180,2,2:57.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by R. Rubio),51,53
181,2,2:42.0,Shooting foul by J. Crowder (drawn by J. Randle),,51,53
182,2,2:42.0,J. Randle makes free throw 1 of 2,,52,53
183,2,2:42.0,,D. Favors enters the game for J. Crowder,52,53
184,2,2:42.0,J. Randle misses free throw 2 of 2,,52,53
185,2,2:40.0,,Defensive rebound by D. Favors,52,53
186,2,2:27.0,,D. Favors makes 2-pt layup from 2 ft (assist by R. Rubio),52,55
187,2,2:16.0,K. Caldwell-Pope makes 2-pt layup from 2 ft,,54,55
188,2,1:57.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by J. Ingles),54,57
189,2,1:48.0,K. Kuzma misses 2-pt hook shot from 6 ft,,54,57
190,2,1:47.0,,Defensive rebound by R. Rubio,54,57
191,2,1:34.0,,Turnover by R. Gobert (bad pass; steal by J. Hart),54,57
192,2,1:31.0,K. Kuzma makes 2-pt layup from 1 ft (assist by J. Hart),,56,57
193,2,1:16.0,,R. Rubio makes 2-pt layup from 2 ft,56,59
194,2,1:16.0,,Shooting foul by K. Kuzma (drawn by R. Rubio),56,59
195,2,1:16.0,,R. Rubio makes free throw 1 of 1,56,60
196,2,1:06.0,Personal foul by R. Gobert (drawn by B. Lopez),,56,60
197,2,1:06.0,B. Lopez misses free throw 1 of 2,,56,60
198,2,1:06.0,Offensive rebound by Team,,56,60
199,2,1:06.0,B. Lopez makes free throw 2 of 2,,57,60
200,2,0:49.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by J. Ingles),57,63
201,2,0:35.0,J. Randle misses 2-pt jump shot from 7 ft (block by R. Gobert),,57,63
202,2,0:33.0,Offensive rebound by Team,,57,63
203,2,0:33.0,Turnover by K. Kuzma (bad pass; steal by D. Mitchell),,57,63
204,2,0:30.0,,D. Mitchell misses 2-pt layup from 3 ft,57,63
205,2,0:28.0,,Offensive rebound by D. Mitchell,57,63
206,2,0:28.0,,D. Mitchell misses 2-pt layup from 2 ft,57,63
207,2,0:27.0,,Offensive rebound by R. Gobert,57,63
208,2,0:27.0,,R. Gobert misses 2-pt layup from 2 ft (block by J. Hart),57,63
209,2,0:27.0,,Offensive rebound by D. Mitchell,57,63
210,2,0:10.0,,R. Rubio makes 2-pt jump shot from 18 ft (assist by J. Ingles),57,65
211,2,0:00.0,J. Hart makes 3-pt jump shot from 23 ft (assist by J. Randle),,60,65
212,3,11:44.0,,R. Gobert misses 2-pt layup from 2 ft,60,65
213,3,11:42.0,Defensive rebound by J. Randle,,60,65
214,3,11:39.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,60,65
215,3,11:37.0,,Defensive rebound by Team,60,65
216,3,11:26.0,,Turnover by R. Rubio (bad pass; steal by B. Lopez),60,65
217,3,11:20.0,Shooting foul by D. Favors (drawn by J. Randle),,60,65
218,3,11:20.0,J. Randle misses free throw 1 of 2,,60,65
219,3,11:20.0,Offensive rebound by Team,,60,65
220,3,11:20.0,J. Randle makes free throw 2 of 2,,61,65
221,3,11:12.0,,D. Mitchell misses 3-pt jump shot from 26 ft,61,65
222,3,11:08.0,Defensive rebound by K. Kuzma,,61,65
223,3,11:05.0,A. Caruso makes 3-pt jump shot from 24 ft (assist by K. Kuzma),,64,65
224,3,10:53.0,,R. Rubio makes 2-pt jump shot from 16 ft (assist by R. Gobert),64,67
225,3,10:39.0,A. Caruso misses 2-pt layup from 2 ft,,64,67
226,3,10:38.0,,Defensive rebound by R. Rubio,64,67
227,3,10:29.0,,Shooting foul by J. Randle (drawn by D. Favors),64,67
228,3,10:29.0,,D. Favors makes free throw 1 of 2,64,68
229,3,10:29.0,,D. Favors misses free throw 2 of 2,64,68
230,3,10:27.0,Defensive rebound by B. Lopez,,64,68
231,3,10:05.0,B. Lopez misses 2-pt dunk from 2 ft,,64,68
232,3,10:03.0,,Defensive rebound by D. Favors,64,68
233,3,10:00.0,,Shooting foul by B. Lopez (drawn by R. Gobert),64,68
234,3,10:00.0,,R. Gobert makes free throw 1 of 2,64,69
235,3,10:00.0,,R. Gobert makes free throw 2 of 2,64,70
236,3,9:42.0,K. Kuzma makes 2-pt jump shot from 11 ft,,66,70
237,3,9:26.0,,D. Favors makes 2-pt jump shot from 11 ft (assist by R. Rubio),66,72
238,3,9:09.0,Turnover by K. Kuzma (lost ball; steal by J. Ingles),,66,72
239,3,8:59.0,,R. Rubio misses 2-pt jump shot from 14 ft,66,72
240,3,8:54.0,,Offensive rebound by R. Rubio,66,72
241,3,8:52.0,,R. Rubio makes 2-pt jump shot from 12 ft,66,74
242,3,8:32.0,B. Lopez misses 2-pt hook shot from 6 ft (block by R. Gobert),,66,74
243,3,8:30.0,,Defensive rebound by D. Mitchell,66,74
244,3,8:15.0,,D. Favors makes 2-pt dunk from 1 ft,66,76
245,3,8:15.0,LA Lakers full timeout,,66,76
246,3,8:15.0,J. Hart enters the game for A. Caruso,,66,76
247,3,8:02.0,K. Kuzma misses 2-pt layup from 3 ft,,66,76
248,3,8:00.0,,Defensive rebound by D. Favors,66,76
249,3,7:51.0,,J. Ingles makes 2-pt jump shot from 7 ft (assist by R. Rubio),66,78
250,3,7:32.0,K. Caldwell-Pope misses 2-pt layup from 7 ft,,66,78
251,3,7:32.0,,Defensive rebound by Team,66,78
252,3,7:17.0,,R. Rubio misses 3-pt jump shot from 24 ft,66,78
253,3,7:14.0,,Offensive rebound by R. Gobert,66,78
254,3,7:13.0,,Turnover by R. Gobert (turnover),66,78
255,3,7:02.0,B. Lopez misses 2-pt hook shot from 8 ft,,66,78
256,3,6:59.0,Offensive rebound by J. Randle,,66,78
257,3,6:59.0,J. Randle makes 2-pt layup from 2 ft,,68,78
258,3,6:44.0,,Shooting foul by K. Kuzma (drawn by R. Gobert),68,78
259,3,6:44.0,,R. Gobert misses free throw 1 of 2,68,78
260,3,6:44.0,,Offensive rebound by Team,68,78
261,3,6:44.0,,R. Gobert misses free throw 2 of 2,68,78
262,3,6:42.0,Defensive rebound by K. Kuzma,,68,78
263,3,6:25.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,68,78
264,3,6:23.0,,Defensive rebound by R. Gobert,68,78
265,3,6:08.0,,Turnover by R. Gobert (lost ball; steal by K. Caldwell-Pope),68,78
266,3,6:05.0,Turnover by J. Randle (bad pass),,68,78
267,3,6:05.0,,J. Crowder enters the game for D. Favors,68,78
268,3,5:54.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),68,81
269,3,5:29.0,J. Randle misses 2-pt layup from 1 ft (block by J. Crowder),,68,81
270,3,5:29.0,Offensive rebound by J. Randle,,68,81
271,3,5:29.0,Shooting foul by J. Crowder (drawn by J. Randle),,68,81
272,3,5:29.0,J. Randle makes free throw 1 of 2,,69,81
273,3,5:29.0,J. Randle misses free throw 2 of 2,,69,81
274,3,5:27.0,,Defensive rebound by R. Gobert,69,81
275,3,5:05.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. Rubio),69,84
276,3,4:45.0,Shooting foul by D. Mitchell (drawn by K. Caldwell-Pope),,69,84
277,3,4:45.0,K. Caldwell-Pope makes free throw 1 of 2,,70,84
278,3,4:45.0,K. Caldwell-Pope makes free throw 2 of 2,,71,84
279,3,4:29.0,,J. Ingles misses 3-pt jump shot from 22 ft,71,84
280,3,4:27.0,Defensive rebound by J. Randle,,71,84
281,3,4:21.0,Turnover by J. Randle (lost ball; steal by R. Gobert),,71,84
282,3,4:04.0,,Shooting foul by K. Caldwell-Pope (drawn by J. Crowder),71,84
283,3,4:04.0,,R. O'Neale enters the game for J. Ingles,71,84
284,3,4:04.0,C. Frye enters the game for K. Caldwell-Pope,,71,84
285,3,4:04.0,,J. Crowder misses free throw 1 of 2,71,84
286,3,4:04.0,,Offensive rebound by Team,71,84
287,3,4:04.0,T. Ennis enters the game for B. Lopez,,71,84
288,3,4:04.0,,J. Crowder makes free throw 2 of 2,71,85
289,3,3:54.0,Shooting foul by R. O'Neale (drawn by K. Kuzma),,71,85
290,3,3:54.0,K. Kuzma makes free throw 1 of 2,,72,85
291,3,3:54.0,K. Kuzma makes free throw 2 of 2,,73,85
292,3,3:41.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Gobert),73,88
293,3,3:29.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by J. Randle),,76,88
294,3,3:26.0,,Utah full timeout,76,88
295,3,3:26.0,,D. Exum enters the game for R. Rubio,76,88
296,3,3:26.0,,D. Favors enters the game for R. Gobert,76,88
297,3,3:08.0,,D. Mitchell makes 3-pt jump shot from 28 ft (assist by D. Exum),76,91
298,3,2:47.0,Shooting foul by D. Exum (drawn by K. Kuzma),,76,91
299,3,2:47.0,K. Kuzma makes free throw 1 of 2,,77,91
300,3,2:47.0,I. Zubac enters the game for J. Randle,,77,91
301,3,2:47.0,K. Kuzma misses free throw 2 of 2,,77,91
302,3,2:45.0,,Defensive rebound by D. Favors,77,91
303,3,2:32.0,,J. Crowder misses 3-pt jump shot from 23 ft,77,91
304,3,2:29.0,Defensive rebound by T. Ennis,,77,91
305,3,2:21.0,T. Ennis makes 2-pt layup from 4 ft,,79,91
306,3,2:01.0,,D. Mitchell misses 2-pt jump shot from 16 ft,79,91
307,3,1:58.0,Defensive rebound by K. Kuzma,,79,91
308,3,1:54.0,,Offensive charge foul by K. Kuzma (drawn by D. Exum),79,91
309,3,1:54.0,Turnover by K. Kuzma (offensive foul),,79,91
310,3,1:54.0,,J. Jerebko enters the game for D. Mitchell,79,91
311,3,1:40.0,,Turnover by J. Crowder (bad pass),79,91
312,3,1:34.0,Shooting foul by D. Favors (drawn by J. Hart),,79,91
313,3,1:34.0,J. Hart makes free throw 1 of 2,,80,91
314,3,1:34.0,K. Caldwell-Pope enters the game for K. Kuzma,,80,91
315,3,1:34.0,J. Hart makes free throw 2 of 2,,81,91
316,3,1:20.0,,R. O'Neale misses 2-pt jump shot from 7 ft,81,91
317,3,1:18.0,Defensive rebound by I. Zubac,,81,91
318,3,1:15.0,C. Frye makes 3-pt jump shot from 24 ft (assist by J. Hart),,84,91
319,3,0:56.0,,J. Jerebko makes 2-pt hook shot from 7 ft (assist by J. Crowder),84,93
320,3,0:44.0,T. Ennis misses 2-pt layup from 5 ft,,84,93
321,3,0:44.0,Offensive rebound by T. Ennis,,84,93
322,3,0:44.0,T. Ennis makes 2-pt layup from 5 ft,,86,93
323,3,0:38.0,,D. Exum makes 2-pt layup from 2 ft,86,95
324,3,0:38.0,,Shooting foul by T. Ennis (drawn by D. Exum),86,95
325,3,0:38.0,,J. Ingles enters the game for J. Jerebko,86,95
326,3,0:38.0,,D. Exum misses free throw 1 of 1,86,95
327,3,0:38.0,Defensive rebound by K. Caldwell-Pope,,86,95
328,3,0:31.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Ennis),,89,95
329,3,0:07.0,,Turnover by J. Ingles (out of bounds lost ball),89,95
330,3,0:00.0,Turnover by T. Ennis (bad pass; steal by D. Favors),,89,95
331,4,11:46.0,J. Hart makes 2-pt jump shot from 13 ft,,91,95
332,4,11:24.0,,J. Crowder misses 3-pt jump shot from 25 ft,91,95
333,4,11:21.0,,Offensive rebound by D. Favors,91,95
334,4,11:19.0,,Shooting foul by I. Zubac (drawn by J. Crowder),91,95
335,4,11:19.0,,J. Crowder makes free throw 1 of 2,91,96
336,4,11:19.0,,J. Crowder makes free throw 2 of 2,91,97
337,4,11:07.0,Turnover by K. Caldwell-Pope (lost ball; steal by J. Crowder),,91,97
338,4,10:58.0,,D. Exum misses 2-pt layup from 3 ft (block by I. Zubac),91,97
339,4,10:58.0,,Offensive rebound by Team,91,97
340,4,10:54.0,,Offensive foul by D. Favors (drawn by T. Ennis),91,97
341,4,10:54.0,,Turnover by D. Favors (offensive foul),91,97
342,4,10:41.0,Turnover by T. Ennis (lost ball; steal by J. Ingles),,91,97
343,4,10:32.0,,Turnover by J. Crowder (bad pass),91,97
344,4,10:16.0,I. Zubac misses 2-pt hook shot from 2 ft,,91,97
345,4,10:14.0,,Defensive rebound by J. Ingles,91,97
346,4,10:06.0,,D. Exum misses 3-pt jump shot from 25 ft,91,97
347,4,10:04.0,Defensive rebound by J. Hart,,91,97
348,4,9:54.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,91,97
349,4,9:52.0,,Defensive rebound by D. Exum,91,97
350,4,9:34.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by J. Ingles),91,99
351,4,9:08.0,C. Frye misses 3-pt jump shot from 24 ft,,91,99
352,4,9:05.0,,Defensive rebound by D. Favors,91,99
353,4,8:55.0,,J. Ingles misses 3-pt jump shot from 24 ft,91,99
354,4,8:52.0,Defensive rebound by T. Ennis,,91,99
355,4,8:49.0,Shooting foul by D. Exum (drawn by K. Caldwell-Pope),,91,99
356,4,8:49.0,K. Caldwell-Pope makes free throw 1 of 2,,92,99
357,4,8:49.0,,R. O'Neale enters the game for D. Exum,92,99
358,4,8:49.0,,R. Gobert enters the game for D. Favors,92,99
359,4,8:49.0,,R. Rubio enters the game for J. Crowder,92,99
360,4,8:49.0,J. Randle enters the game for I. Zubac,,92,99
361,4,8:49.0,K. Caldwell-Pope makes free throw 2 of 2,,93,99
362,4,8:27.0,,R. O'Neale misses 3-pt jump shot from 22 ft,93,99
363,4,8:25.0,,Offensive rebound by Team,93,99
364,4,8:25.0,,J. Crowder enters the game for J. Jerebko,93,99
365,4,8:25.0,,D. Mitchell enters the game for J. Ingles,93,99
366,4,8:25.0,K. Kuzma enters the game for C. Frye,,93,99
367,4,8:23.0,,D. Mitchell misses 2-pt layup from 1 ft,93,99
368,4,8:21.0,,Offensive rebound by R. Rubio,93,99
369,4,8:14.0,,D. Mitchell makes 3-pt jump shot from 22 ft (assist by R. Rubio),93,102
370,4,7:58.0,T. Ennis makes 2-pt jump shot from 16 ft,,95,102
371,4,7:56.0,,Utah full timeout,95,102
372,4,7:47.0,,D. Mitchell misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),95,102
373,4,7:45.0,Defensive rebound by T. Ennis,,95,102
374,4,7:37.0,K. Kuzma misses 3-pt jump shot from 25 ft,,95,102
375,4,7:35.0,,Defensive rebound by R. Gobert,95,102
376,4,7:21.0,,J. Crowder misses 3-pt jump shot from 26 ft,95,102
377,4,7:18.0,Defensive rebound by K. Caldwell-Pope,,95,102
378,4,7:02.0,Turnover by K. Kuzma (bad pass),,95,102
