,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHICAGO_ACTION,PHILADELPHIA_SCORE,CHICAGO_SCORE
375,4,7:08.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by D. Šarić),,99,94
376,4,6:55.0,,K. Dunn misses 2-pt layup at rim,99,94
377,4,6:53.0,Defensive rebound by B. Simmons,,99,94
378,4,6:49.0,B. Simmons makes 2-pt layup from 1 ft,,101,94
379,4,6:48.0,,Chicago full timeout,101,94
380,4,6:36.0,,Turnover by K. Dunn (bad pass; steal by D. Šarić),101,94
381,4,6:24.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,101,94
382,4,6:18.0,,Defensive rebound by D. Nwaba,101,94
383,4,6:16.0,,Shooting foul by J. Bayless (drawn by D. Nwaba),101,94
384,4,6:16.0,,D. Nwaba makes free throw 1 of 2,101,95
385,4,6:16.0,J. Redick enters the game for T. Luwawu-Cabarrot,,101,95
386,4,6:16.0,,D. Nwaba makes free throw 2 of 2,101,96
387,4,5:55.0,J. Redick misses 3-pt jump shot from 25 ft,,101,96
388,4,5:53.0,Offensive rebound by B. Simmons,,101,96
389,4,5:51.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by J. Redick),,104,96
390,4,5:51.0,Shooting foul by D. Nwaba (drawn by J. Bayless),,104,96
391,4,5:51.0,J. Bayless makes free throw 1 of 1,,105,96
392,4,5:40.0,,L. Markkanen misses 3-pt jump shot from 25 ft,105,96
393,4,5:38.0,Defensive rebound by D. Šarić,,105,96
394,4,5:29.0,J. Bayless misses 3-pt jump shot from 25 ft,,105,96
395,4,5:25.0,,Defensive rebound by K. Dunn,105,96
396,4,5:22.0,,B. Portis makes 2-pt layup from 1 ft (assist by D. Nwaba),105,98
397,4,5:22.0,,Shooting foul by D. Šarić (drawn by B. Portis),105,98
398,4,5:22.0,,N. Mirotić enters the game for L. Markkanen,105,98
399,4,5:22.0,,B. Portis makes free throw 1 of 1,105,99
400,4,5:08.0,Turnover by T. McConnell (bad pass),,105,99
401,4,4:50.0,,K. Dunn misses 2-pt jump shot from 11 ft,105,99
402,4,4:47.0,Defensive rebound by J. Redick,,105,99
403,4,4:40.0,D. Šarić misses 3-pt jump shot from 24 ft,,105,99
404,4,4:36.0,,Defensive rebound by N. Mirotić,105,99
405,4,4:26.0,,N. Mirotić misses 2-pt layup from 2 ft,105,99
406,4,4:26.0,,Offensive rebound by Team,105,99
407,4,4:16.0,,B. Portis misses 3-pt jump shot from 25 ft,105,99
408,4,4:16.0,Defensive rebound by J. Bayless,,105,99
409,4,4:07.0,J. Bayless misses 3-pt jump shot from 25 ft,,105,99
410,4,4:04.0,,Defensive rebound by K. Dunn,105,99
411,4,3:58.0,,K. Dunn misses 2-pt layup from 2 ft,105,99
412,4,3:56.0,Defensive rebound by T. McConnell,,105,99
413,4,3:51.0,J. Bayless misses 3-pt jump shot from 23 ft,,105,99
414,4,3:49.0,Offensive rebound by D. Šarić,,105,99
415,4,3:49.0,Shooting foul by B. Portis (drawn by D. Šarić),,105,99
416,4,3:49.0,D. Šarić makes free throw 1 of 2,,106,99
417,4,3:49.0,,L. Markkanen enters the game for B. Portis,106,99
418,4,3:49.0,D. Šarić makes free throw 2 of 2,,107,99
419,4,3:34.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by N. Mirotić),107,101
420,4,3:29.0,Philadelphia full timeout,,107,101
421,4,3:29.0,R. Covington enters the game for J. Bayless,,107,101
422,4,3:24.0,,Offensive charge foul by J. Redick (drawn by K. Dunn),107,101
423,4,3:24.0,Turnover by J. Redick (offensive foul),,107,101
424,4,3:10.0,,L. Markkanen makes 3-pt jump shot from 22 ft (assist by J. Holiday),107,104
425,4,2:53.0,D. Šarić misses 2-pt jump shot from 2 ft (block by N. Mirotić),,107,104
426,4,2:50.0,,Defensive rebound by L. Markkanen,107,104
427,4,2:46.0,,K. Dunn makes 3-pt jump shot from 24 ft,107,107
428,4,2:25.0,Turnover by J. Redick (lost ball; steal by N. Mirotić),,107,107
429,4,2:25.0,,Chicago full timeout,107,107
430,4,2:08.0,,N. Mirotić makes 2-pt jump shot from 5 ft,107,109
431,4,2:08.0,,Shooting foul by B. Simmons (drawn by N. Mirotić),107,109
432,4,2:08.0,,N. Mirotić makes free throw 1 of 1,107,110
433,4,1:51.0,Personal foul by N. Mirotić (drawn by B. Simmons),,107,110
434,4,1:43.0,R. Covington misses 3-pt jump shot from 26 ft,,107,110
435,4,1:38.0,,Defensive rebound by N. Mirotić,107,110
436,4,1:26.0,,K. Dunn makes 2-pt jump shot from 9 ft,107,112
437,4,1:26.0,Philadelphia full timeout,,107,112
438,4,1:26.0,J. Bayless enters the game for T. McConnell,,107,112
439,4,1:22.0,D. Šarić makes 2-pt jump shot from 1 ft (assist by B. Simmons),,109,112
440,4,1:05.0,,K. Dunn makes 2-pt jump shot from 15 ft,109,114
441,4,0:54.0,D. Šarić makes 2-pt layup from 1 ft (assist by B. Simmons),,111,114
442,4,0:54.0,Shooting foul by K. Dunn (drawn by D. Šarić),,111,114
443,4,0:54.0,D. Šarić makes free throw 1 of 1,,112,114
444,4,0:42.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by K. Dunn),112,117
445,4,0:41.0,Philadelphia full timeout,,112,117
446,4,0:39.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by B. Simmons),,115,117
447,4,0:15.0,,N. Mirotić misses 2-pt jump shot from 13 ft,115,117
448,4,0:12.0,Defensive rebound by R. Covington,,115,117
449,4,0:02.0,B. Simmons misses 2-pt jump shot from 5 ft,,115,117
450,4,0:02.0,,Defensive rebound by N. Mirotić,115,117
451,4,0:00.0,,Personal foul by D. Šarić (drawn by N. Mirotić),115,117
452,4,0:00.0,,N. Mirotić misses free throw 1 of 2,115,117
453,4,0:00.0,,Offensive rebound by Team,115,117
454,4,0:00.0,,N. Mirotić misses free throw 2 of 2,115,117
455,4,0:00.0,Defensive rebound by B. Simmons,,115,117
456,4,0:00.0,B. Simmons misses 3-pt jump shot from 74 ft,,115,117
457,4,0:00.0,Offensive rebound by Team,,115,117
