,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
391,4,6:08.0,,Defensive rebound by D. Murray,85,85
392,4,6:01.0,,Personal foul by C. Brewer (drawn by D. Murray),85,85
393,4,6:01.0,,D. Murray misses free throw 1 of 2,85,85
394,4,6:01.0,,Offensive rebound by Team,85,85
395,4,6:01.0,Oklahoma City full timeout,,85,85
396,4,6:01.0,P. George enters the game for Á. Abrines,,85,85
397,4,6:01.0,,D. Murray makes free throw 2 of 2,85,86
398,4,5:49.0,R. Westbrook makes 2-pt jump shot from 18 ft,,87,86
399,4,5:27.0,,K. Anderson makes 2-pt layup from 1 ft (assist by D. Bertāns),87,88
400,4,5:05.0,P. George misses 2-pt jump shot from 19 ft,,87,88
401,4,5:02.0,,Defensive rebound by L. Aldridge,87,88
402,4,4:48.0,Violation by C. Brewer (kicked ball),,87,88
403,4,4:37.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Bertāns),87,91
404,4,4:19.0,R. Westbrook misses 2-pt layup from 2 ft (block by L. Aldridge),,87,91
405,4,4:17.0,Offensive rebound by S. Adams,,87,91
406,4,4:16.0,Turnover by S. Adams (bad pass; steal by P. Mills),,87,91
407,4,4:13.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by P. Mills),87,94
408,4,3:43.0,C. Brewer misses 3-pt jump shot from 22 ft,,87,94
409,4,3:41.0,,Defensive rebound by D. Bertāns,87,94
410,4,3:27.0,,P. Mills misses 3-pt jump shot from 24 ft,87,94
411,4,3:22.0,,Offensive rebound by L. Aldridge,87,94
412,4,3:22.0,,Shooting foul by S. Adams (drawn by L. Aldridge),87,94
413,4,3:22.0,,L. Aldridge misses free throw 1 of 2,87,94
414,4,3:22.0,,Offensive rebound by Team,87,94
415,4,3:22.0,,L. Aldridge makes free throw 2 of 2,87,95
416,4,3:17.0,R. Westbrook makes 2-pt jump shot from 17 ft,,89,95
417,4,3:01.0,,Turnover by P. Mills (lost ball; steal by C. Brewer),89,95
418,4,2:56.0,C. Brewer makes 2-pt dunk from 1 ft (assist by S. Adams),,91,95
419,4,2:37.0,,D. Bertāns misses 3-pt jump shot from 27 ft,91,95
420,4,2:34.0,Defensive rebound by S. Adams,,91,95
421,4,2:29.0,Turnover by R. Westbrook (bad pass; steal by D. Murray),,91,95
422,4,2:27.0,,Shooting foul by C. Anthony (drawn by K. Anderson),91,95
423,4,2:27.0,,K. Anderson makes free throw 1 of 2,91,96
424,4,2:27.0,,K. Anderson misses free throw 2 of 2,91,96
425,4,2:24.0,Defensive rebound by R. Westbrook,,91,96
426,4,2:11.0,,D. Green enters the game for D. Bertāns,91,96
427,4,2:07.0,R. Westbrook misses 3-pt jump shot from 27 ft,,91,96
428,4,2:06.0,,Defensive rebound by Team,91,96
429,4,2:06.0,Oklahoma City full timeout,,91,96
430,4,1:52.0,,L. Aldridge misses 2-pt hook shot from 5 ft,91,96
431,4,1:50.0,Defensive rebound by S. Adams,,91,96
432,4,1:47.0,R. Westbrook misses 2-pt layup from 1 ft,,91,96
433,4,1:47.0,Offensive rebound by S. Adams,,91,96
434,4,1:46.0,S. Adams makes 2-pt dunk at rim,,93,96
435,4,1:24.0,,P. Mills misses 2-pt jump shot from 5 ft,93,96
436,4,1:24.0,,Offensive rebound by Team,93,96
437,4,1:24.0,,Personal foul by C. Anthony (drawn by L. Aldridge),93,96
438,4,1:24.0,,L. Aldridge makes free throw 1 of 2,93,97
439,4,1:24.0,,L. Aldridge misses free throw 2 of 2,93,97
440,4,1:22.0,Defensive rebound by R. Westbrook,,93,97
441,4,1:07.0,Shooting foul by D. Murray (drawn by P. George),,93,97
442,4,1:07.0,P. George makes free throw 1 of 3,,94,97
443,4,1:07.0,P. George makes free throw 2 of 3,,95,97
444,4,1:07.0,P. George makes free throw 3 of 3,,96,97
445,4,0:52.0,,L. Aldridge makes 2-pt dunk at rim,96,99
446,4,0:38.0,Turnover by R. Westbrook (bad pass; steal by D. Murray),,96,99
447,4,0:19.0,,L. Aldridge misses 2-pt layup from 6 ft,96,99
448,4,0:17.0,Defensive rebound by S. Adams,,96,99
449,4,0:14.0,R. Westbrook misses 3-pt jump shot from 24 ft,,96,99
450,4,0:12.0,,Defensive rebound by Team,96,99
451,4,0:12.0,,M. Ginóbili enters the game for D. Murray,96,99
452,4,0:11.0,,Personal foul by R. Westbrook (drawn by P. Mills),96,99
453,4,0:11.0,,P. Mills makes free throw 1 of 2,96,100
454,4,0:11.0,,D. Murray enters the game for M. Ginóbili,96,100
455,4,0:11.0,,P. Mills makes free throw 2 of 2,96,101
456,4,0:11.0,Oklahoma City full timeout,,96,101
457,4,0:08.0,P. George makes 3-pt jump shot from 27 ft (assist by C. Brewer),,99,101
458,4,0:05.0,,M. Ginóbili enters the game for D. Murray,99,101
459,4,0:05.0,J. Grant enters the game for S. Adams,,99,101
460,4,0:05.0,,Personal foul by C. Brewer (drawn by M. Ginóbili),99,101
461,4,0:05.0,,M. Ginóbili makes free throw 1 of 2,99,102
462,4,0:05.0,S. Adams enters the game for C. Brewer,,99,102
463,4,0:05.0,Á. Abrines enters the game for J. Grant,,99,102
464,4,0:05.0,,M. Ginóbili makes free throw 2 of 2,99,103
465,4,0:01.0,Á. Abrines misses 3-pt jump shot from 33 ft,,99,103
466,4,0:01.0,Offensive rebound by Team,,99,103
