,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BOSTON_ACTION,LA LAKERS_SCORE,BOSTON_SCORE
386,4,10:20.0,,D. Theis misses 2-pt jump shot from 19 ft,83,89
387,4,10:16.0,,Offensive rebound by M. Smart,83,89
388,4,10:12.0,,S. Ojeleye misses 3-pt jump shot from 22 ft,83,89
389,4,10:09.0,Defensive rebound by J. Randle,,83,89
390,4,10:06.0,,Offensive charge foul by J. Hart (drawn by S. Larkin),83,89
391,4,10:06.0,Turnover by J. Hart (offensive foul),,83,89
392,4,9:51.0,,Turnover by S. Ojeleye (bad pass; steal by J. Clarkson),83,89
393,4,9:46.0,J. Randle misses 2-pt layup from 1 ft,,83,89
394,4,9:44.0,,Defensive rebound by D. Theis,83,89
395,4,9:25.0,,M. Smart misses 3-pt jump shot from 28 ft,83,89
396,4,9:22.0,,Offensive rebound by T. Rozier,83,89
397,4,9:10.0,,S. Larkin misses 2-pt jump shot from 2 ft,83,89
398,4,9:08.0,Defensive rebound by J. Randle,,83,89
399,4,9:04.0,C. Brewer misses 3-pt jump shot from 23 ft,,83,89
400,4,9:03.0,,Defensive rebound by Team,83,89
401,4,9:03.0,B. Ingram enters the game for J. Hart,,83,89
402,4,8:53.0,,S. Larkin misses 3-pt jump shot from 29 ft,83,89
403,4,8:51.0,Defensive rebound by Team,,83,89
404,4,8:51.0,,Loose ball foul by D. Theis (drawn by J. Clarkson),83,89
405,4,8:36.0,J. Randle makes 2-pt jump shot from 9 ft,,85,89
406,4,8:36.0,Shooting foul by D. Theis (drawn by J. Randle),,85,89
407,4,8:36.0,J. Randle makes free throw 1 of 1,,86,89
408,4,8:19.0,,T. Rozier misses 2-pt jump shot from 19 ft,86,89
409,4,8:19.0,,Offensive rebound by Team,86,89
410,4,8:19.0,Loose ball foul by J. Randle (drawn by D. Theis),,86,89
411,4,8:19.0,,M. Morris enters the game for S. Ojeleye,86,89
412,4,8:07.0,,M. Morris makes 2-pt jump shot from 10 ft,86,91
413,4,7:50.0,J. Clarkson misses 2-pt layup from 2 ft,,86,91
414,4,7:50.0,Offensive rebound by J. Clarkson,,86,91
415,4,7:46.0,J. Clarkson makes 2-pt layup at rim,,88,91
416,4,7:30.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by M. Morris),88,94
417,4,7:13.0,J. Clarkson misses 2-pt layup from 2 ft (block by D. Theis),,88,94
418,4,7:13.0,,Defensive rebound by Team,88,94
419,4,7:13.0,L. Ball enters the game for C. Brewer,,88,94
420,4,7:11.0,Turnover by L. Ball (bad pass; steal by D. Theis),,88,94
421,4,7:07.0,,M. Morris misses 2-pt layup from 2 ft,88,94
422,4,7:04.0,,Offensive rebound by M. Smart,88,94
423,4,7:00.0,,Shooting foul by J. Clarkson (drawn by T. Rozier),88,94
424,4,7:00.0,,T. Rozier makes free throw 1 of 2,88,95
425,4,7:00.0,K. Caldwell-Pope enters the game for J. Clarkson,,88,95
426,4,7:00.0,,T. Rozier makes free throw 2 of 2,88,96
427,4,6:45.0,K. Kuzma makes 2-pt jump shot from 16 ft (assist by L. Ball),,90,96
428,4,6:28.0,,M. Morris misses 2-pt jump shot from 15 ft,90,96
429,4,6:25.0,,Offensive rebound by T. Rozier,90,96
430,4,6:18.0,,T. Rozier misses 3-pt jump shot from 24 ft,90,96
431,4,6:16.0,,Offensive rebound by Team,90,96
432,4,6:16.0,,Boston full timeout,90,96
433,4,6:16.0,,K. Irving enters the game for S. Larkin,90,96
434,4,6:16.0,B. Lopez enters the game for J. Randle,,90,96
435,4,6:02.0,,K. Irving makes 2-pt layup from 1 ft,90,98
436,4,5:44.0,,Offensive charge foul by B. Lopez (drawn by M. Smart),90,98
437,4,5:44.0,Turnover by B. Lopez (offensive foul),,90,98
438,4,5:44.0,,A. Baynes enters the game for M. Morris,90,98
439,4,5:44.0,,S. Ojeleye enters the game for D. Theis,90,98
440,4,5:28.0,,K. Irving makes 2-pt jump shot from 12 ft,90,100
441,4,5:16.0,L. Ball makes 2-pt layup from 3 ft,,92,100
442,4,5:03.0,,K. Irving misses 3-pt jump shot from 29 ft,92,100
443,4,5:00.0,Defensive rebound by B. Ingram,,92,100
444,4,4:53.0,B. Lopez misses 3-pt jump shot from 25 ft,,92,100
445,4,4:48.0,,Defensive rebound by K. Irving,92,100
446,4,4:40.0,,M. Smart makes 2-pt jump shot from 11 ft,92,102
447,4,4:29.0,L. Ball misses 2-pt layup from 2 ft,,92,102
448,4,4:26.0,,Defensive rebound by K. Irving,92,102
449,4,4:20.0,,K. Irving misses 2-pt layup from 2 ft (block by L. Ball),92,102
450,4,4:20.0,,Offensive rebound by Team,92,102
451,4,4:17.0,,A. Baynes misses 2-pt jump shot from 17 ft,92,102
452,4,4:14.0,,Offensive rebound by A. Baynes,92,102
453,4,4:14.0,,Personal foul by B. Lopez (drawn by A. Baynes),92,102
454,4,4:00.0,,M. Smart misses 2-pt dunk from 2 ft,92,102
455,4,3:58.0,Defensive rebound by B. Ingram,,92,102
456,4,3:55.0,L. Ball misses 2-pt layup from 2 ft,,92,102
457,4,3:54.0,Offensive rebound by B. Ingram,,92,102
458,4,3:54.0,B. Ingram makes 2-pt dunk at rim,,94,102
459,4,3:30.0,,K. Irving misses 3-pt jump shot from 26 ft,94,102
460,4,3:27.0,,Offensive rebound by S. Ojeleye,94,102
461,4,3:08.0,,Shooting foul by K. Kuzma (drawn by A. Baynes),94,102
462,4,3:08.0,,A. Baynes misses free throw 1 of 2,94,102
463,4,3:08.0,,Offensive rebound by Team,94,102
464,4,3:08.0,,J. Brown enters the game for T. Rozier,94,102
465,4,3:08.0,LA Lakers full timeout,,94,102
466,4,3:08.0,J. Clarkson enters the game for B. Lopez,,94,102
467,4,3:08.0,,A. Baynes makes free throw 2 of 2,94,103
468,4,2:51.0,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,,94,103
469,4,2:49.0,,Defensive rebound by J. Brown,94,103
470,4,2:27.0,,A. Baynes makes 2-pt layup from 1 ft (assist by K. Irving),94,105
471,4,2:20.0,L. Ball misses 2-pt layup from 4 ft,,94,105
472,4,2:19.0,,Defensive rebound by Team,94,105
473,4,2:14.0,Offensive charge foul by K. Irving (drawn by K. Caldwell-Pope),,94,105
474,4,2:14.0,,Turnover by K. Irving (offensive foul),94,105
475,4,1:58.0,J. Clarkson misses 3-pt jump shot from 27 ft,,94,105
476,4,1:52.0,Offensive rebound by L. Ball,,94,105
477,4,1:49.0,K. Kuzma misses 3-pt jump shot from 26 ft,,94,105
478,4,1:45.0,,Defensive rebound by A. Baynes,94,105
479,4,1:24.0,,J. Brown misses 2-pt jump shot from 7 ft,94,105
480,4,1:20.0,Defensive rebound by J. Clarkson,,94,105
481,4,1:16.0,Turnover by J. Clarkson (lost ball; steal by K. Irving),,94,105
482,4,0:59.0,,Turnover by M. Smart (bad pass; steal by B. Ingram),94,105
483,4,0:52.0,Shooting foul by A. Baynes (drawn by K. Kuzma),,94,105
484,4,0:52.0,K. Kuzma makes free throw 1 of 2,,95,105
485,4,0:52.0,,M. Morris enters the game for A. Baynes,95,105
486,4,0:52.0,K. Kuzma makes free throw 2 of 2,,96,105
487,4,0:32.0,,M. Morris makes 2-pt jump shot from 10 ft (assist by K. Irving),96,107
488,4,0:24.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,96,107
489,4,0:22.0,,Defensive rebound by J. Brown,96,107
490,4,0:00.0,,Turnover by Team (shot clock),96,107
