,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
380,4,6:32.0,Defensive rebound by D. Bacon,,86,90
381,4,6:30.0,Turnover by F. Kaminsky (traveling),,86,90
382,4,6:17.0,Offensive charge foul by T. Snell (drawn by K. Walker),,86,90
383,4,6:17.0,,Turnover by T. Snell (offensive foul),86,90
384,4,5:52.0,M. Williams misses 2-pt jump shot from 10 ft,,86,90
385,4,5:52.0,Offensive rebound by Team,,86,90
386,4,5:37.0,,Turnover by D. Liggins (traveling),86,90
387,4,5:34.0,,M. Dellavedova enters the game for D. Liggins,86,90
388,4,5:28.0,K. Walker makes 2-pt layup at rim,,88,90
389,4,5:13.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),88,92
390,4,4:49.0,K. Walker misses 3-pt jump shot from 26 ft,,88,92
391,4,4:46.0,,Defensive rebound by G. Antetokounmpo,88,92
392,4,4:32.0,,G. Antetokounmpo misses 2-pt jump shot from 13 ft,88,92
393,4,4:26.0,,Offensive rebound by J. Henson,88,92
394,4,4:26.0,,J. Henson misses 2-pt layup at rim,88,92
395,4,4:25.0,Defensive rebound by K. Walker,,88,92
396,4,4:24.0,K. Walker makes 2-pt layup from 1 ft,,90,92
397,4,4:07.0,,J. Henson makes 2-pt hook shot from 8 ft (assist by M. Dellavedova),90,94
398,4,3:53.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,90,94
399,4,3:51.0,,Defensive rebound by J. Henson,90,94
400,4,3:39.0,,T. Snell misses 2-pt layup from 6 ft (block by D. Howard),90,94
401,4,3:34.0,Defensive rebound by D. Howard,,90,94
402,4,3:25.0,Shooting foul by K. Middleton (drawn by F. Kaminsky),,90,94
403,4,3:25.0,F. Kaminsky misses free throw 1 of 2,,90,94
404,4,3:25.0,Offensive rebound by Team,,90,94
405,4,3:25.0,J. Lamb enters the game for D. Bacon,,90,94
406,4,3:25.0,F. Kaminsky makes free throw 2 of 2,,91,94
407,4,3:14.0,,T. Snell misses 2-pt layup from 1 ft (block by D. Howard),91,94
408,4,3:09.0,Defensive rebound by F. Kaminsky,,91,94
409,4,3:05.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Williams),,94,94
410,4,3:03.0,,Milwaukee full timeout,94,94
411,4,2:45.0,,J. Henson misses 2-pt layup from 2 ft (block by D. Howard),94,94
412,4,2:25.0,Defensive rebound by D. Howard,,94,94
413,4,2:25.0,K. Walker misses 3-pt jump shot from 29 ft,,94,94
414,4,2:20.0,,Defensive rebound by G. Antetokounmpo,94,94
415,4,2:07.0,,Turnover by G. Antetokounmpo (lost ball; steal by M. Williams),94,94
416,4,1:53.0,M. Williams misses 2-pt layup from 2 ft (block by K. Middleton),,94,94
417,4,1:49.0,,Defensive rebound by K. Middleton,94,94
418,4,1:34.0,,Shooting foul by D. Howard (drawn by G. Antetokounmpo),94,94
419,4,1:34.0,,G. Antetokounmpo makes free throw 1 of 2,94,95
420,4,1:34.0,,G. Antetokounmpo makes free throw 2 of 2,94,96
421,4,1:16.0,J. Lamb misses 3-pt jump shot from 28 ft,,94,96
422,4,1:16.0,Offensive rebound by Team,,94,96
423,4,1:16.0,,Loose ball foul by J. Henson (drawn by D. Howard),94,96
424,4,1:02.0,M. Williams misses 3-pt jump shot from 25 ft,,94,96
425,4,0:59.0,,Defensive rebound by G. Antetokounmpo,94,96
426,4,0:43.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),94,99
427,4,0:43.0,Charlotte full timeout,,94,99
428,4,0:33.0,Shooting foul by G. Antetokounmpo (drawn by D. Howard),,94,99
429,4,0:33.0,D. Howard misses free throw 1 of 2,,94,99
430,4,0:33.0,Offensive rebound by Team,,94,99
431,4,0:33.0,D. Howard misses free throw 2 of 2,,94,99
432,4,0:29.0,Offensive rebound by J. Lamb,,94,99
433,4,0:27.0,J. Lamb misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,94,99
434,4,0:26.0,,Defensive rebound by G. Antetokounmpo,94,99
435,4,0:26.0,,Personal foul by F. Kaminsky (drawn by G. Antetokounmpo),94,99
436,4,0:26.0,,G. Antetokounmpo makes free throw 1 of 2,94,100
437,4,0:26.0,,G. Antetokounmpo makes free throw 2 of 2,94,101
438,4,0:18.0,K. Walker misses 3-pt jump shot from 27 ft,,94,101
439,4,0:16.0,,Defensive rebound by T. Snell,94,101
440,4,0:16.0,,Personal take foul by M. Williams (drawn by T. Snell),94,101
441,4,0:16.0,,T. Snell makes free throw 1 of 2,94,102
442,4,0:16.0,,T. Snell makes free throw 2 of 2,94,103
443,4,0:08.0,M. Williams misses 3-pt jump shot from 23 ft,,94,103
444,4,0:05.0,,Defensive rebound by K. Middleton,94,103
