,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
384,4,8:10.0,Defensive rebound by Team,,80,86
385,4,8:10.0,,K. Bazemore enters the game for M. Belinelli,80,86
386,4,8:10.0,B. Beal enters the game for M. Scott,,80,86
387,4,7:57.0,Personal block foul by I. Taylor (drawn by J. Wall),,80,86
388,4,7:57.0,,M. Plumlee enters the game for J. Collins,80,86
389,4,7:57.0,,D. Schröder enters the game for I. Taylor,80,86
390,4,7:50.0,M. Morris misses 2-pt jump shot from 18 ft,,80,86
391,4,7:47.0,,Defensive rebound by K. Bazemore,80,86
392,4,7:37.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Schröder),80,89
393,4,7:20.0,Shooting foul by K. Bazemore (drawn by J. Wall),,80,89
394,4,7:20.0,J. Wall makes free throw 1 of 2,,81,89
395,4,7:20.0,,E. İlyasova enters the game for M. Delaney,81,89
396,4,7:20.0,,T. Prince enters the game for T. Cavanaugh,81,89
397,4,7:20.0,J. Wall misses free throw 2 of 2,,81,89
398,4,7:20.0,K. Oubre enters the game for J. Meeks,,81,89
399,4,7:15.0,,Defensive rebound by K. Bazemore,81,89
400,4,6:59.0,,D. Schröder misses 3-pt jump shot from 25 ft,81,89
401,4,6:56.0,Defensive rebound by M. Morris,,81,89
402,4,6:48.0,B. Beal misses 2-pt jump shot from 14 ft (block by T. Prince),,81,89
403,4,6:46.0,Offensive rebound by B. Beal,,81,89
404,4,6:44.0,B. Beal makes 2-pt jump shot from 9 ft,,83,89
405,4,6:22.0,,M. Plumlee misses 2-pt layup at rim,83,89
406,4,6:20.0,Defensive rebound by O. Porter,,83,89
407,4,6:17.0,M. Morris makes 2-pt dunk from 1 ft (assist by J. Wall),,85,89
408,4,6:17.0,,Atlanta full timeout,85,89
409,4,6:08.0,,D. Schröder makes 2-pt layup at rim (assist by M. Plumlee),85,91
410,4,6:01.0,Turnover by M. Morris (bad pass; steal by D. Schröder),,85,91
411,4,6:00.0,,K. Bazemore misses 3-pt jump shot from 25 ft,85,91
412,4,6:00.0,,Offensive rebound by E. İlyasova,85,91
413,4,6:00.0,,Shooting foul by J. Wall (drawn by E. İlyasova),85,91
414,4,6:00.0,,E. İlyasova makes free throw 1 of 2,85,92
415,4,6:00.0,,E. İlyasova makes free throw 2 of 2,85,93
416,4,5:50.0,Shooting foul by M. Plumlee (drawn by B. Beal),,85,93
417,4,5:50.0,B. Beal makes free throw 1 of 2,,86,93
418,4,5:50.0,B. Beal makes free throw 2 of 2,,87,93
419,4,5:41.0,,Turnover by M. Plumlee (bad pass),87,93
420,4,5:29.0,O. Porter misses 3-pt jump shot from 25 ft,,87,93
421,4,5:26.0,,Defensive rebound by K. Bazemore,87,93
422,4,5:11.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by M. Plumlee),87,96
423,4,4:57.0,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Wall),,90,96
424,4,4:42.0,,Shooting foul by M. Morris (drawn by E. İlyasova),90,96
425,4,4:42.0,,E. İlyasova makes free throw 1 of 2,90,97
426,4,4:42.0,,E. İlyasova misses free throw 2 of 2,90,97
427,4,4:39.0,Defensive rebound by M. Morris,,90,97
428,4,4:33.0,B. Beal misses 3-pt jump shot from 24 ft,,90,97
429,4,4:31.0,,Defensive rebound by T. Prince,90,97
430,4,4:17.0,,Shooting foul by B. Beal (drawn by D. Schröder),90,97
431,4,4:17.0,,D. Schröder makes free throw 1 of 2,90,98
432,4,4:17.0,,M. Delaney enters the game for K. Bazemore,90,98
433,4,4:17.0,,D. Schröder makes free throw 2 of 2,90,99
434,4,4:06.0,J. Wall misses 2-pt layup from 2 ft,,90,99
435,4,4:06.0,,Defensive rebound by Team,90,99
436,4,3:51.0,,D. Schröder misses 2-pt layup from 1 ft,90,99
437,4,3:51.0,,Offensive rebound by M. Plumlee,90,99
438,4,3:51.0,,M. Plumlee makes 2-pt layup at rim,90,101
439,4,3:51.0,Washington full timeout,,90,101
440,4,3:43.0,Personal foul by M. Delaney (drawn by M. Morris),,90,101
441,4,3:43.0,M. Morris makes free throw 1 of 2,,91,101
442,4,3:43.0,M. Morris makes free throw 2 of 2,,92,101
443,4,3:32.0,,D. Schröder makes 2-pt layup from 1 ft (assist by M. Delaney),92,103
444,4,3:14.0,B. Beal misses 2-pt jump shot from 11 ft,,92,103
445,4,3:10.0,,Defensive rebound by E. İlyasova,92,103
446,4,3:10.0,,Personal take foul by O. Porter (drawn by M. Plumlee),92,103
447,4,3:10.0,,M. Plumlee makes free throw 1 of 2,92,104
448,4,3:10.0,,M. Plumlee misses free throw 2 of 2,92,104
449,4,3:06.0,,Offensive rebound by T. Prince,92,104
450,4,3:05.0,,Personal take foul by O. Porter (drawn by M. Plumlee),92,104
451,4,3:05.0,,M. Plumlee makes free throw 1 of 2,92,105
452,4,3:05.0,,M. Plumlee makes free throw 2 of 2,92,106
453,4,2:59.0,Personal foul by M. Plumlee (drawn by M. Morris),,92,106
454,4,2:59.0,M. Morris misses free throw 1 of 2,,92,106
455,4,2:59.0,Offensive rebound by Team,,92,106
456,4,2:59.0,,K. Bazemore enters the game for M. Plumlee,92,106
457,4,2:59.0,M. Morris makes free throw 2 of 2,,93,106
458,4,2:36.0,,E. İlyasova makes 3-pt jump shot from 23 ft (assist by D. Schröder),93,109
459,4,2:18.0,B. Beal misses 3-pt jump shot from 25 ft,,93,109
460,4,2:15.0,,Defensive rebound by K. Bazemore,93,109
461,4,1:57.0,,M. Delaney misses 3-pt jump shot from 25 ft,93,109
462,4,1:56.0,,Offensive rebound by E. İlyasova,93,109
463,4,1:56.0,,E. İlyasova makes 2-pt layup at rim,93,111
464,4,1:56.0,Washington full timeout,,93,111
465,4,1:56.0,,J. Collins enters the game for E. İlyasova,93,111
466,4,1:56.0,,I. Taylor enters the game for D. Schröder,93,111
467,4,1:56.0,,T. Cavanaugh enters the game for K. Bazemore,93,111
468,4,1:56.0,J. Meeks enters the game for J. Wall,,93,111
469,4,1:56.0,M. Scott enters the game for B. Beal,,93,111
470,4,1:56.0,T. Satoranský enters the game for M. Morris,,93,111
471,4,1:56.0,C. McCullough enters the game for O. Porter,,93,111
472,4,1:41.0,C. McCullough misses 2-pt jump shot from 19 ft,,93,111
473,4,1:39.0,,Defensive rebound by J. Collins,93,111
474,4,1:27.0,,T. Cavanaugh misses 3-pt jump shot from 25 ft,93,111
475,4,1:22.0,Defensive rebound by K. Oubre,,93,111
476,4,1:19.0,K. Oubre makes 3-pt jump shot from 24 ft,,96,111
477,4,1:03.0,,T. Prince makes 2-pt layup from 1 ft (assist by I. Taylor),96,113
478,4,0:49.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by K. Oubre),,99,113
479,4,0:28.0,,J. Collins misses 2-pt jump shot from 14 ft (block by C. McCullough),99,113
480,4,0:23.0,Defensive rebound by J. Meeks,,99,113
481,4,0:23.0,Turnover by J. Meeks (bad pass; steal by T. Prince),,99,113
482,4,0:00.0,,Turnover by Team (shot clock),99,113
