,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
255,3,5:02.0,,Defensive rebound by D. Green,70,76
256,3,4:59.0,,K. Durant misses 2-pt layup from 1 ft,70,76
257,3,4:52.0,,Offensive rebound by Z. Pachulia,70,76
258,3,4:52.0,,Z. Pachulia makes 2-pt layup at rim,70,78
259,3,4:34.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,70,78
260,3,4:31.0,Offensive rebound by L. Aldridge,,70,78
261,3,4:30.0,P. Mills misses 3-pt jump shot from 24 ft,,70,78
262,3,4:26.0,,Defensive rebound by S. Curry,70,78
263,3,4:20.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Green),70,80
264,3,4:19.0,San Antonio full timeout,,70,80
265,3,4:00.0,M. Ginóbili makes 3-pt jump shot from 22 ft (assist by D. Bertāns),,73,80
266,3,3:47.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),73,82
267,3,3:34.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,73,82
268,3,3:29.0,,Defensive rebound by D. Green,73,82
269,3,3:17.0,,K. Durant misses 3-pt jump shot from 26 ft,73,82
270,3,3:12.0,Defensive rebound by D. Bertāns,,73,82
271,3,3:09.0,L. Aldridge makes 2-pt layup at rim (assist by M. Ginóbili),,75,82
272,3,2:47.0,,Shooting foul by K. Anderson (drawn by K. Durant),75,82
273,3,2:47.0,,K. Durant makes free throw 1 of 2,75,83
274,3,2:47.0,,P. McCaw enters the game for K. Thompson,75,83
275,3,2:47.0,,J. McGee enters the game for D. Green,75,83
276,3,2:47.0,,A. Iguodala enters the game for Z. Pachulia,75,83
277,3,2:47.0,B. Forbes enters the game for K. Anderson,,75,83
278,3,2:47.0,D. Green enters the game for P. Mills,,75,83
279,3,2:47.0,D. White enters the game for D. Bertāns,,75,83
280,3,2:47.0,,K. Durant makes free throw 2 of 2,75,84
281,3,2:31.0,L. Aldridge misses 2-pt hook shot from 7 ft,,75,84
282,3,2:28.0,Offensive rebound by Team,,75,84
283,3,2:27.0,Personal foul by P. McCaw (drawn by L. Aldridge),,75,84
284,3,2:18.0,M. Ginóbili misses 2-pt layup from 2 ft,,75,84
285,3,2:10.0,Offensive rebound by L. Aldridge,,75,84
286,3,2:10.0,L. Aldridge misses 2-pt layup at rim,,75,84
287,3,2:09.0,,Defensive rebound by J. McGee,75,84
288,3,2:05.0,,S. Curry misses 2-pt jump shot from 10 ft,75,84
289,3,1:57.0,Defensive rebound by D. White,,75,84
290,3,1:54.0,B. Forbes misses 2-pt jump shot from 13 ft,,75,84
291,3,1:48.0,,Defensive rebound by S. Curry,75,84
292,3,1:47.0,,J. McGee makes 2-pt layup at rim (assist by S. Curry),75,86
293,3,1:30.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,75,86
294,3,1:30.0,,Defensive rebound by Team,75,86
295,3,1:30.0,P. Gasol enters the game for L. Aldridge,,75,86
296,3,1:17.0,,Shooting foul by D. White (drawn by J. McGee),75,86
297,3,1:17.0,,J. McGee makes free throw 1 of 2,75,87
298,3,1:17.0,,J. McGee makes free throw 2 of 2,75,88
299,3,1:07.0,B. Forbes misses 2-pt layup from 1 ft (block by J. McGee),,75,88
300,3,1:06.0,Offensive rebound by Team,,75,88
301,3,0:55.0,D. Green misses 2-pt jump shot from 18 ft,,75,88
302,3,0:51.0,,Defensive rebound by K. Durant,75,88
303,3,0:51.0,,Shooting foul by D. Green (drawn by J. McGee),75,88
304,3,0:51.0,,J. McGee misses free throw 1 of 2,75,88
305,3,0:51.0,,Offensive rebound by Team,75,88
306,3,0:51.0,,J. McGee makes free throw 2 of 2,75,89
307,3,0:36.0,Personal foul by A. Iguodala (drawn by B. Forbes),,75,89
308,3,0:33.0,P. Gasol misses 2-pt jump shot from 4 ft,,75,89
309,3,0:24.0,,Defensive rebound by S. Curry,75,89
310,3,0:09.0,,S. Curry makes 2-pt layup from 2 ft,75,91
311,3,0:05.0,D. Green misses 3-pt jump shot from 25 ft (block by K. Durant),,75,91
312,3,0:05.0,,Defensive rebound by A. Iguodala,75,91
313,3,0:00.0,,S. Curry misses 3-pt jump shot from 65 ft,75,91
314,3,0:00.0,,Offensive rebound by Team,75,91
315,4,11:51.0,B. Forbes misses 3-pt jump shot from 25 ft,,75,91
316,4,11:45.0,Offensive rebound by P. Gasol,,75,91
317,4,11:36.0,Turnover by K. Anderson (turnover),,75,91
318,4,11:27.0,,K. Thompson misses 2-pt jump shot from 19 ft,75,91
319,4,11:24.0,Defensive rebound by D. Hilliard,,75,91
320,4,11:16.0,Personal foul by S. Livingston (drawn by B. Forbes),,75,91
321,4,11:09.0,D. White misses 2-pt jump shot from 22 ft,,75,91
322,4,11:05.0,Offensive rebound by Team,,75,91
323,4,10:53.0,Shooting foul by D. Green (drawn by D. White),,75,91
324,4,10:53.0,D. White makes free throw 1 of 2,,76,91
325,4,10:53.0,D. White makes free throw 2 of 2,,77,91
326,4,10:33.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by D. Green),77,93
327,4,10:22.0,K. Anderson makes 2-pt layup at rim (assist by P. Gasol),,79,93
328,4,10:12.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),79,96
329,4,10:10.0,San Antonio full timeout,,79,96
330,4,9:51.0,D. Hilliard misses 3-pt jump shot from 25 ft,,79,96
331,4,9:46.0,,Defensive rebound by A. Iguodala,79,96
332,4,9:43.0,Violation by D. Hilliard (kicked ball),,79,96
333,4,9:35.0,,K. Thompson misses 2-pt layup from 2 ft,79,96
334,4,9:28.0,,Offensive rebound by D. Green,79,96
335,4,9:28.0,,D. Green makes 2-pt layup at rim,79,98
336,4,9:14.0,P. Gasol makes 2-pt hook shot from 4 ft (assist by D. Hilliard),,81,98
337,4,8:57.0,,D. Green misses 2-pt jump shot from 13 ft,81,98
338,4,8:54.0,Defensive rebound by P. Gasol,,81,98
339,4,8:50.0,B. Forbes misses 3-pt jump shot from 24 ft,,81,98
340,4,8:44.0,,Defensive rebound by D. Green,81,98
341,4,8:43.0,,K. Thompson misses 3-pt jump shot from 25 ft,81,98
342,4,8:38.0,Defensive rebound by P. Gasol,,81,98
343,4,8:30.0,P. Gasol makes 2-pt hook shot from 2 ft (assist by D. Hilliard),,83,98
344,4,8:12.0,,D. West makes 2-pt jump shot from 13 ft (assist by D. Green),83,100
345,4,7:57.0,B. Paul enters the game for B. Forbes,,83,100
346,4,7:57.0,J. Lauvergne enters the game for P. Gasol,,83,100
347,4,7:56.0,Shooting foul by D. West (drawn by D. Hilliard),,83,100
348,4,7:56.0,D. Hilliard makes free throw 1 of 2,,84,100
349,4,7:56.0,D. Hilliard makes free throw 2 of 2,,85,100
350,4,7:44.0,,D. Green misses 3-pt jump shot from 25 ft,85,100
351,4,7:41.0,Defensive rebound by Team,,85,100
352,4,7:41.0,Personal foul by A. Iguodala (drawn by D. White),,85,100
353,4,7:41.0,D. Bertāns enters the game for K. Anderson,,85,100
354,4,7:20.0,J. Lauvergne misses 2-pt layup from 5 ft (block by D. West),,85,100
355,4,7:16.0,,Defensive rebound by D. West,85,100
356,4,7:11.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by D. Green),85,102
357,4,6:54.0,D. White misses 3-pt jump shot from 26 ft,,85,102
358,4,6:51.0,,Defensive rebound by D. West,85,102
359,4,6:40.0,,K. Thompson makes 2-pt jump shot from 15 ft (assist by D. Green),85,104
360,4,6:22.0,Shooting foul by D. West (drawn by D. White),,85,104
361,4,6:22.0,D. White makes free throw 1 of 2,,86,104
362,4,6:22.0,D. White misses free throw 2 of 2,,86,104
363,4,6:20.0,,Defensive rebound by A. Iguodala,86,104
364,4,6:05.0,,D. West makes 2-pt jump shot from 7 ft (assist by D. Green),86,106
365,4,6:05.0,,Shooting foul by D. Bertāns (drawn by D. West),86,106
366,4,6:05.0,,D. West makes free throw 1 of 1,86,107
367,4,5:53.0,D. Bertāns makes 2-pt layup from 1 ft (assist by D. Hilliard),,88,107
368,4,5:45.0,,Turnover by D. Green (bad pass; steal by D. Bertāns),88,107
369,4,5:41.0,D. Bertāns misses 3-pt jump shot from 24 ft,,88,107
370,4,5:38.0,,Defensive rebound by Team,88,107
371,4,5:26.0,,Offensive foul by D. West (drawn by D. Hilliard),88,107
372,4,5:26.0,,Turnover by D. West (offensive foul),88,107
373,4,5:13.0,D. Bertāns makes 2-pt jump shot from 15 ft,,90,107
374,4,4:59.0,,D. Green makes 2-pt jump shot from 11 ft (assist by D. West),90,109
375,4,4:43.0,B. Paul misses 3-pt jump shot from 22 ft,,90,109
376,4,4:37.0,Offensive rebound by J. Lauvergne,,90,109
377,4,4:37.0,J. Lauvergne misses 2-pt layup at rim,,90,109
378,4,4:36.0,,Defensive rebound by S. Livingston,90,109
379,4,4:31.0,,A. Iguodala misses 3-pt jump shot from 22 ft,90,109
380,4,4:24.0,Defensive rebound by J. Lauvergne,,90,109
381,4,4:15.0,,O. Casspi enters the game for K. Thompson,90,109
382,4,4:15.0,,N. Young enters the game for S. Livingston,90,109
