,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
389,4,6:12.0,,Turnover by R. Westbrook (bad pass; steal by R. Rondo),100,93
390,4,6:07.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,102,93
391,4,5:54.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),102,96
392,4,5:33.0,R. Rondo makes 3-pt jump shot from 22 ft (assist by J. Holiday),,105,96
393,4,5:20.0,,P. George misses 3-pt jump shot from 24 ft,105,96
394,4,5:17.0,Defensive rebound by D. Cunningham,,105,96
395,4,5:05.0,A. Davis misses 2-pt jump shot from 8 ft,,105,96
396,4,5:03.0,Offensive rebound by D. Cunningham,,105,96
397,4,5:03.0,D. Cunningham misses 2-pt layup from 1 ft,,105,96
398,4,5:02.0,,Defensive rebound by J. Grant,105,96
399,4,5:01.0,,Oklahoma City full timeout,105,96
400,4,5:01.0,,C. Anthony enters the game for Á. Abrines,105,96
401,4,4:55.0,,R. Westbrook misses 2-pt jump shot from 13 ft,105,96
402,4,4:52.0,Defensive rebound by R. Rondo,,105,96
403,4,4:36.0,Turnover by R. Rondo (bad pass; steal by P. George),,105,96
404,4,4:30.0,,R. Westbrook misses 3-pt jump shot from 25 ft,105,96
405,4,4:29.0,,Offensive rebound by Team,105,96
406,4,4:29.0,Loose ball foul by E. Moore (drawn by S. Adams),,105,96
407,4,4:20.0,,C. Anthony misses 3-pt jump shot from 25 ft,105,96
408,4,4:18.0,Defensive rebound by E. Moore,,105,96
409,4,4:07.0,Turnover by A. Davis (traveling),,105,96
410,4,3:58.0,,Turnover by R. Westbrook (bad pass; steal by A. Davis),105,96
411,4,3:55.0,E. Moore misses 2-pt jump shot at rim,,105,96
412,4,3:52.0,,Defensive rebound by R. Westbrook,105,96
413,4,3:41.0,,Turnover by R. Westbrook (bad pass; steal by D. Cunningham),105,96
414,4,3:35.0,Loose ball foul by E. Moore (drawn by S. Adams),,105,96
415,4,3:35.0,Turnover by E. Moore (turnover),,105,96
416,4,3:20.0,,Personal foul by R. Rondo (drawn by S. Adams),105,96
417,4,3:20.0,,S. Adams makes free throw 1 of 2,105,97
418,4,3:20.0,,S. Adams misses free throw 2 of 2,105,97
419,4,3:19.0,Defensive rebound by A. Davis,,105,97
420,4,3:19.0,New Orleans full timeout,,105,97
421,4,3:06.0,A. Davis misses 3-pt jump shot from 25 ft,,105,97
422,4,3:04.0,,Defensive rebound by C. Anthony,105,97
423,4,2:54.0,,Offensive foul by C. Anthony (drawn by D. Cunningham),105,97
424,4,2:54.0,,Turnover by C. Anthony (offensive foul),105,97
425,4,2:39.0,A. Davis makes 2-pt jump shot from 10 ft (assist by J. Holiday),,107,97
426,4,2:17.0,,P. George misses 3-pt jump shot from 23 ft,107,97
427,4,2:15.0,Defensive rebound by R. Rondo,,107,97
428,4,2:00.0,J. Holiday misses 2-pt jump shot from 4 ft,,107,97
429,4,1:57.0,,Defensive rebound by S. Adams,107,97
430,4,1:51.0,,R. Westbrook makes 3-pt jump shot from 25 ft,107,100
431,4,1:38.0,A. Davis makes 3-pt jump shot from 25 ft,,110,100
432,4,1:30.0,,C. Anthony misses 2-pt jump shot from 20 ft,110,100
433,4,1:27.0,,Offensive rebound by S. Adams,110,100
434,4,1:27.0,,S. Adams misses 2-pt layup at rim,110,100
435,4,1:26.0,,Offensive rebound by S. Adams,110,100
436,4,1:24.0,,S. Adams misses 2-pt layup from 2 ft (block by A. Davis),110,100
437,4,1:23.0,Defensive rebound by E. Moore,,110,100
438,4,1:03.0,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),,113,100
439,4,1:03.0,,Oklahoma City full timeout,113,100
440,4,0:55.0,,R. Westbrook misses 2-pt jump shot from 21 ft,113,100
441,4,0:55.0,Defensive rebound by Team,,113,100
442,4,0:52.0,Personal take foul by J. Grant (drawn by E. Moore),,113,100
443,4,0:49.0,Personal take foul by R. Westbrook (drawn by A. Davis),,113,100
444,4,0:49.0,A. Davis misses free throw 1 of 2,,113,100
445,4,0:49.0,Offensive rebound by Team,,113,100
446,4,0:49.0,A. Davis makes free throw 2 of 2,,114,100
447,4,0:42.0,,Turnover by R. Westbrook (bad pass; steal by A. Davis),114,100
448,4,0:21.0,J. Holiday misses 2-pt jump shot from 16 ft,,114,100
449,4,0:18.0,,Defensive rebound by J. Grant,114,100
450,4,0:15.0,,R. Westbrook misses 3-pt jump shot from 26 ft,114,100
451,4,0:13.0,Defensive rebound by A. Davis,,114,100
