,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
381,4,2:50.0,T. Rozier misses 3-pt jump shot from 27 ft,,81,89
382,4,2:47.0,,Defensive rebound by T. Maker,81,89
383,4,2:26.0,,Turnover by Team (shot clock),81,89
384,4,2:11.0,J. Tatum misses 3-pt jump shot from 28 ft,,81,89
385,4,2:09.0,,Defensive rebound by M. Brogdon,81,89
386,4,2:09.0,,Personal foul by J. Tatum (drawn by M. Brogdon),81,89
387,4,2:09.0,,M. Brogdon makes free throw 1 of 2,81,90
388,4,2:09.0,M. Morris enters the game for M. Smart,,81,90
389,4,2:09.0,,M. Brogdon makes free throw 2 of 2,81,91
390,4,2:00.0,J. Brown misses 3-pt jump shot from 27 ft,,81,91
391,4,1:57.0,,Defensive rebound by G. Antetokounmpo,81,91
392,4,1:50.0,,Personal foul by T. Rozier (drawn by G. Antetokounmpo),81,91
393,4,1:50.0,,G. Antetokounmpo misses free throw 1 of 2,81,91
394,4,1:50.0,,Offensive rebound by Team,81,91
395,4,1:50.0,,G. Antetokounmpo makes free throw 2 of 2,81,92
396,4,1:34.0,J. Tatum makes 2-pt layup from 1 ft (assist by T. Rozier),,83,92
397,4,1:34.0,Shooting foul by K. Middleton (drawn by J. Tatum),,83,92
398,4,1:34.0,S. Ojeleye enters the game for M. Morris,,83,92
399,4,1:34.0,J. Tatum makes free throw 1 of 1,,84,92
400,4,1:13.0,,G. Antetokounmpo makes 2-pt jump shot from 11 ft,84,94
401,4,1:03.0,T. Rozier misses 3-pt jump shot from 25 ft,,84,94
402,4,0:58.0,,Defensive rebound by T. Maker,84,94
403,4,0:43.0,,M. Brogdon makes 2-pt layup at rim,84,96
404,4,0:33.0,J. Brown makes 2-pt layup from 1 ft,,86,96
405,4,0:24.0,,Personal foul by J. Brown (drawn by M. Brogdon),86,96
406,4,0:24.0,,M. Brogdon makes free throw 1 of 2,86,97
407,4,0:24.0,,T. Snell enters the game for T. Maker,86,97
408,4,0:24.0,,M. Dellavedova enters the game for K. Middleton,86,97
409,4,0:24.0,,T. Zeller enters the game for G. Antetokounmpo,86,97
410,4,0:24.0,A. Nader enters the game for J. Brown,,86,97
411,4,0:24.0,G. Yabusele enters the game for T. Rozier,,86,97
412,4,0:24.0,S. Larkin enters the game for A. Horford,,86,97
413,4,0:24.0,,M. Brogdon misses free throw 2 of 2,86,97
414,4,0:22.0,Defensive rebound by G. Yabusele,,86,97
415,4,0:08.0,J. Tatum misses 3-pt jump shot from 27 ft,,86,97
416,4,0:05.0,Offensive rebound by Team,,86,97
