,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
384,4,7:08.0,,Á. Abrines misses 3-pt jump shot from 25 ft,95,102
385,4,7:05.0,,Offensive rebound by S. Adams,95,102
386,4,7:04.0,,S. Adams misses 2-pt layup from 1 ft,95,102
387,4,7:04.0,Defensive rebound by B. Marjanović,,95,102
388,4,7:01.0,Turnover by B. Marjanović (bad pass; steal by T. Ferguson),,95,102
389,4,6:55.0,,R. Westbrook misses 2-pt jump shot from 13 ft,95,102
390,4,6:48.0,,Offensive rebound by S. Adams,95,102
391,4,6:47.0,,Turnover by S. Adams (bad pass; steal by L. Williams),95,102
392,4,6:44.0,B. Marjanović misses 2-pt layup from 1 ft,,95,102
393,4,6:42.0,Offensive rebound by T. Harris,,95,102
394,4,6:32.0,Turnover by L. Williams (bad pass; steal by T. Ferguson),,95,102
395,4,6:31.0,,Personal take foul by M. Teodosić (drawn by R. Westbrook),95,102
396,4,6:31.0,,Oklahoma City full timeout,95,102
397,4,6:31.0,,C. Brewer enters the game for T. Ferguson,95,102
398,4,6:31.0,,C. Anthony enters the game for P. Patterson,95,102
399,4,6:31.0,,R. Westbrook makes free throw 1 of 2,95,103
400,4,6:31.0,,R. Westbrook makes free throw 2 of 2,95,104
401,4,6:17.0,A. Rivers makes 2-pt layup at rim,,97,104
402,4,6:01.0,,S. Adams makes 2-pt jump shot from 4 ft (assist by R. Westbrook),97,106
403,4,5:41.0,L. Williams makes 2-pt jump shot from 12 ft (assist by T. Harris),,99,106
404,4,5:22.0,,S. Adams misses 2-pt jump shot from 8 ft,99,106
405,4,5:20.0,Defensive rebound by B. Marjanović,,99,106
406,4,5:17.0,Personal foul by S. Adams (drawn by L. Williams),,99,106
407,4,5:17.0,LA Clippers full timeout,,99,106
408,4,5:17.0,,P. George enters the game for Á. Abrines,99,106
409,4,5:17.0,D. Jordan enters the game for B. Marjanović,,99,106
410,4,5:17.0,L. Williams makes free throw 1 of 2,,100,106
411,4,5:17.0,L. Williams makes free throw 2 of 2,,101,106
412,4,5:05.0,,S. Adams misses 2-pt jump shot from 3 ft,101,106
413,4,5:04.0,,Offensive rebound by S. Adams,101,106
414,4,5:03.0,,S. Adams makes 2-pt dunk at rim,101,108
415,4,4:59.0,Turnover by D. Jordan (bad pass; steal by C. Brewer),,101,108
416,4,4:59.0,,Shooting foul by D. Jordan (drawn by C. Brewer),101,108
417,4,4:59.0,,C. Brewer misses free throw 1 of 2,101,108
418,4,4:59.0,,Offensive rebound by Team,101,108
419,4,4:59.0,,C. Brewer makes free throw 2 of 2,101,109
420,4,4:44.0,A. Rivers makes 3-pt jump shot from 24 ft,,104,109
421,4,4:27.0,,C. Anthony makes 3-pt jump shot from 22 ft (assist by R. Westbrook),104,112
422,4,4:09.0,M. Teodosić makes 3-pt jump shot from 24 ft,,107,112
423,4,3:47.0,,C. Anthony misses 3-pt jump shot from 25 ft,107,112
424,4,3:44.0,Defensive rebound by D. Jordan,,107,112
425,4,3:21.0,D. Jordan misses 2-pt layup from 1 ft (block by S. Adams),,107,112
426,4,3:18.0,,Defensive rebound by R. Westbrook,107,112
427,4,3:15.0,,R. Westbrook makes 2-pt layup from 1 ft,107,114
428,4,3:01.0,L. Williams misses 2-pt layup from 1 ft,,107,114
429,4,3:00.0,,Defensive rebound by P. George,107,114
430,4,2:54.0,,P. George misses 2-pt layup from 1 ft,107,114
431,4,2:53.0,,Offensive rebound by S. Adams,107,114
432,4,2:41.0,,R. Westbrook makes 2-pt jump shot from 22 ft,107,116
433,4,2:41.0,LA Clippers full timeout,,107,116
434,4,2:34.0,Personal foul by P. George (drawn by M. Teodosić),,107,116
435,4,2:34.0,M. Teodosić makes free throw 1 of 2,,108,116
436,4,2:34.0,M. Teodosić makes free throw 2 of 2,,109,116
437,4,2:20.0,,Turnover by R. Westbrook (step out of bounds),109,116
438,4,2:08.0,A. Rivers misses 3-pt jump shot from 24 ft,,109,116
439,4,2:02.0,,Defensive rebound by S. Adams,109,116
440,4,1:44.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by P. George),109,119
441,4,1:35.0,D. Jordan makes 2-pt layup at rim (assist by M. Teodosić),,111,119
442,4,1:11.0,,P. George misses 3-pt jump shot from 26 ft,111,119
443,4,1:08.0,Defensive rebound by A. Rivers,,111,119
444,4,0:55.0,L. Williams makes 2-pt jump shot from 10 ft,,113,119
445,4,0:33.0,,Turnover by R. Westbrook (lost ball; steal by A. Rivers),113,119
446,4,0:26.0,Turnover by D. Jordan (bad pass; steal by C. Brewer),,113,119
447,4,0:24.0,,Personal take foul by T. Harris (drawn by C. Brewer),113,119
448,4,0:24.0,,C. Brewer makes free throw 1 of 2,113,120
449,4,0:24.0,,C. Brewer makes free throw 2 of 2,113,121
450,4,0:24.0,LA Clippers full timeout,,113,121
451,4,0:21.0,T. Harris misses 3-pt jump shot from 24 ft,,113,121
452,4,0:18.0,,Defensive rebound by P. George,113,121
