,QUARTER,TIME_REMAINING,MIAMI_ACTION,CLEVELAND_ACTION,MIAMI_SCORE,CLEVELAND_SCORE
393,4,4:49.0,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Winslow),,89,106
394,4,4:22.0,,D. Wade makes 2-pt layup at rim,89,108
395,4,4:05.0,J. Winslow misses 3-pt jump shot from 26 ft,,89,108
396,4,4:03.0,,Defensive rebound by C. Frye,89,108
397,4,3:45.0,,D. Wade misses 2-pt jump shot from 16 ft,89,108
398,4,3:43.0,Defensive rebound by B. Adebayo,,89,108
399,4,3:33.0,J. Winslow makes 2-pt layup from 2 ft,,91,108
400,4,3:13.0,,J. Smith misses 3-pt jump shot from 27 ft,91,108
401,4,3:13.0,Defensive rebound by Team,,91,108
402,4,3:13.0,D. Walton enters the game for T. Johnson,,91,108
403,4,2:52.0,B. Adebayo makes 2-pt jump shot from 15 ft,,93,108
404,4,2:34.0,,D. Wade misses 2-pt layup from 5 ft (block by D. Walton),93,108
405,4,2:30.0,Defensive rebound by D. Walton,,93,108
406,4,2:27.0,Turnover by J. Winslow (traveling),,93,108
407,4,2:27.0,,Cleveland full timeout,93,108
408,4,2:27.0,,J. Calderón enters the game for J. Smith,93,108
409,4,2:27.0,,C. Osman enters the game for D. Wade,93,108
410,4,2:10.0,,K. Korver misses 3-pt jump shot from 26 ft,93,108
411,4,2:07.0,Defensive rebound by U. Haslem,,93,108
412,4,1:51.0,D. Walton misses 2-pt jump shot from 21 ft,,93,108
413,4,1:48.0,,Defensive rebound by J. Green,93,108
414,4,1:31.0,,A. Žižić enters the game for C. Frye,93,108
415,4,1:31.0,,J. Holland enters the game for K. Korver,93,108
416,4,1:25.0,,J. Green misses 3-pt jump shot from 24 ft,93,108
417,4,1:20.0,Defensive rebound by J. Winslow,,93,108
418,4,1:13.0,B. Adebayo makes 2-pt jump shot from 15 ft (assist by W. Ellington),,95,108
419,4,0:57.0,,J. Holland misses 2-pt jump shot from 11 ft,95,108
420,4,0:55.0,Defensive rebound by B. Adebayo,,95,108
421,4,0:48.0,J. Winslow misses 2-pt layup from 1 ft,,95,108
422,4,0:45.0,,Defensive rebound by J. Calderón,95,108
423,4,0:28.0,,A. Žižić misses 2-pt hook shot from 8 ft,95,108
424,4,0:25.0,Defensive rebound by J. Winslow,,95,108
425,4,0:09.0,B. Adebayo makes 2-pt jump shot from 8 ft,,97,108
