,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DENVER_ACTION,NEW YORK_SCORE,DENVER_SCORE
374,4,3:51.0,,W. Chandler makes 2-pt layup from 1 ft (assist by W. Barton),112,122
375,4,3:28.0,T. Burke misses 3-pt jump shot from 25 ft,,112,122
376,4,3:24.0,,Defensive rebound by G. Harris,112,122
377,4,3:09.0,,G. Harris misses 2-pt jump shot from 9 ft (block by C. Lee),112,122
378,4,3:09.0,,Offensive rebound by Team,112,122
379,4,3:07.0,,G. Harris misses 3-pt jump shot from 25 ft,112,122
380,4,3:04.0,Defensive rebound by E. Freedom,,112,122
381,4,2:57.0,T. Burke makes 2-pt layup from 1 ft,,114,122
382,4,2:41.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),114,125
383,4,2:27.0,C. Lee misses 2-pt jump shot from 13 ft,,114,125
384,4,2:25.0,,Defensive rebound by N. Jokić,114,125
385,4,2:07.0,,J. Murray misses 3-pt jump shot from 26 ft,114,125
386,4,2:04.0,Defensive rebound by C. Lee,,114,125
387,4,1:58.0,J. Jack misses 3-pt jump shot from 22 ft,,114,125
388,4,1:55.0,,Defensive rebound by J. Murray,114,125
389,4,1:35.0,,W. Barton misses 3-pt jump shot from 25 ft,114,125
390,4,1:31.0,Defensive rebound by M. Beasley,,114,125
391,4,1:23.0,M. Beasley misses 2-pt jump shot from 12 ft,,114,125
392,4,1:18.0,,Defensive rebound by J. Murray,114,125
393,4,1:00.0,,G. Harris makes 2-pt jump shot from 19 ft,114,127
394,4,1:00.0,New York full timeout,,114,127
395,4,1:00.0,,T. Lyles enters the game for W. Barton,114,127
396,4,1:00.0,,M. Beasley enters the game for G. Harris,114,127
397,4,1:00.0,,T. Craig enters the game for N. Jokić,114,127
398,4,1:00.0,,D. Arthur enters the game for W. Chandler,114,127
399,4,1:00.0,,E. Mudiay enters the game for J. Murray,114,127
400,4,1:00.0,D. McDermott enters the game for C. Lee,,114,127
401,4,1:00.0,W. Hernangómez enters the game for M. Beasley,,114,127
402,4,1:00.0,D. Dotson enters the game for T. Burke,,114,127
403,4,1:00.0,R. Baker enters the game for J. Jack,,114,127
404,4,1:00.0,F. Ntilikina enters the game for E. Freedom,,114,127
405,4,0:51.0,Shooting foul by M. Beasley (drawn by D. Dotson),,114,127
406,4,0:51.0,D. Dotson misses free throw 1 of 2,,114,127
407,4,0:51.0,Offensive rebound by Team,,114,127
408,4,0:51.0,D. Dotson makes free throw 2 of 2,,115,127
409,4,0:30.0,,T. Craig makes 3-pt jump shot from 24 ft (assist by E. Mudiay),115,130
410,4,0:20.0,D. Dotson makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),,118,130
