,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
382,4,8:00.0,Turnover by Team (shot clock),,89,87
383,4,8:00.0,P. Millsap enters the game for W. Barton,,89,87
384,4,7:40.0,,L. Ball makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),89,90
385,4,7:23.0,Personal foul by J. Randle (drawn by N. Jokić),,89,90
386,4,7:20.0,G. Harris misses 2-pt jump shot from 18 ft,,89,90
387,4,7:15.0,,Defensive rebound by K. Caldwell-Pope,89,90
388,4,7:07.0,,I. Thomas makes 2-pt jump shot from 16 ft,89,92
389,4,6:50.0,Personal foul by T. Wear (drawn by P. Millsap),,89,92
390,4,6:50.0,,LA Lakers full timeout,89,92
391,4,6:50.0,,K. Kuzma enters the game for T. Wear,89,92
392,4,6:40.0,Personal foul by K. Kuzma (drawn by P. Millsap),,89,92
393,4,6:40.0,P. Millsap misses free throw 1 of 2,,89,92
394,4,6:40.0,Offensive rebound by Team,,89,92
395,4,6:40.0,P. Millsap misses free throw 2 of 2,,89,92
396,4,6:38.0,,Defensive rebound by L. Ball,89,92
397,4,6:23.0,,K. Kuzma makes 2-pt jump shot from 11 ft (assist by I. Thomas),89,94
398,4,6:07.0,Turnover by W. Chandler (bad pass),,89,94
399,4,5:53.0,,I. Thomas misses 3-pt jump shot from 28 ft,89,94
400,4,5:50.0,Defensive rebound by J. Murray,,89,94
401,4,5:38.0,Personal foul by K. Caldwell-Pope (drawn by N. Jokić),,89,94
402,4,5:38.0,N. Jokić makes free throw 1 of 2,,90,94
403,4,5:38.0,N. Jokić makes free throw 2 of 2,,91,94
404,4,5:28.0,,K. Kuzma makes 3-pt jump shot from 25 ft (assist by L. Ball),91,97
405,4,5:13.0,J. Murray makes 2-pt layup from 2 ft,,93,97
406,4,5:00.0,,K. Kuzma makes 3-pt jump shot from 24 ft (assist by J. Randle),93,100
407,4,4:58.0,Denver full timeout,,93,100
408,4,4:58.0,W. Barton enters the game for P. Millsap,,93,100
409,4,4:54.0,Turnover by W. Barton (out of bounds lost ball),,93,100
410,4,4:36.0,,J. Randle misses 2-pt layup from 3 ft,93,100
411,4,4:34.0,Defensive rebound by W. Chandler,,93,100
412,4,4:29.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Murray),,96,100
413,4,4:03.0,,L. Ball misses 2-pt jump shot from 7 ft,96,100
414,4,4:02.0,Defensive rebound by N. Jokić,,96,100
415,4,3:56.0,J. Murray misses 2-pt layup from 5 ft,,96,100
416,4,3:54.0,,Defensive rebound by K. Caldwell-Pope,96,100
417,4,3:39.0,,Personal foul by G. Harris (drawn by J. Randle),96,100
418,4,3:39.0,,J. Randle misses free throw 1 of 2,96,100
419,4,3:39.0,,Offensive rebound by Team,96,100
420,4,3:39.0,,J. Randle misses free throw 2 of 2,96,100
421,4,3:37.0,Defensive rebound by W. Chandler,,96,100
422,4,3:28.0,G. Harris misses 3-pt jump shot from 26 ft,,96,100
423,4,3:26.0,,Defensive rebound by K. Kuzma,96,100
424,4,3:13.0,,I. Thomas misses 2-pt layup from 1 ft,96,100
425,4,3:11.0,,Offensive rebound by I. Thomas,96,100
426,4,3:10.0,,I. Thomas makes 2-pt jump shot from 16 ft,96,102
427,4,3:10.0,Denver full timeout,,96,102
428,4,3:04.0,N. Jokić misses 3-pt jump shot from 26 ft,,96,102
429,4,3:00.0,,Defensive rebound by K. Caldwell-Pope,96,102
430,4,2:47.0,,I. Thomas misses 3-pt jump shot from 22 ft,96,102
431,4,2:44.0,Defensive rebound by W. Barton,,96,102
432,4,2:38.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by W. Barton),,99,102
433,4,2:19.0,,J. Randle makes 2-pt layup from 3 ft (assist by L. Ball),99,104
434,4,1:59.0,W. Chandler misses 2-pt hook shot from 6 ft,,99,104
435,4,1:57.0,,Defensive rebound by L. Ball,99,104
436,4,1:37.0,,I. Thomas makes 2-pt layup at rim (assist by L. Ball),99,106
437,4,1:37.0,Denver full timeout,,99,106
438,4,1:34.0,Turnover by W. Barton (lost ball; steal by K. Caldwell-Pope),,99,106
439,4,1:24.0,,Personal take foul by G. Harris (drawn by L. Ball),99,106
440,4,1:24.0,,L. Ball misses free throw 1 of 2,99,106
441,4,1:24.0,,Offensive rebound by Team,99,106
442,4,1:24.0,,L. Ball misses free throw 2 of 2,99,106
443,4,1:22.0,Defensive rebound by W. Chandler,,99,106
444,4,1:11.0,Turnover by J. Murray (lost ball; steal by K. Caldwell-Pope),,99,106
445,4,1:09.0,,J. Randle makes 2-pt dunk at rim (assist by K. Caldwell-Pope),99,108
446,4,1:03.0,Shooting foul by J. Randle (drawn by J. Murray),,99,108
447,4,1:03.0,J. Murray makes free throw 1 of 2,,100,108
448,4,1:03.0,J. Murray makes free throw 2 of 2,,101,108
449,4,0:54.0,,Personal take foul by G. Harris (drawn by K. Caldwell-Pope),101,108
450,4,0:54.0,,K. Caldwell-Pope misses free throw 1 of 2,101,108
451,4,0:54.0,,Offensive rebound by Team,101,108
452,4,0:54.0,,K. Caldwell-Pope makes free throw 2 of 2,101,109
453,4,0:48.0,W. Barton makes 2-pt hook shot from 6 ft,,103,109
454,4,0:47.0,,Personal take foul by J. Murray (drawn by I. Thomas),103,109
455,4,0:47.0,,I. Thomas makes free throw 1 of 2,103,110
456,4,0:47.0,,I. Thomas misses free throw 2 of 2,103,110
457,4,0:46.0,Defensive rebound by N. Jokić,,103,110
458,4,0:46.0,Denver full timeout,,103,110
459,4,0:42.0,Turnover by J. Murray (step out of bounds),,103,110
460,4,0:38.0,,Turnover by I. Thomas (lost ball; steal by G. Harris),103,110
461,4,0:35.0,G. Harris misses 2-pt layup from 1 ft,,103,110
462,4,0:33.0,,Defensive rebound by J. Randle,103,110
463,4,0:33.0,,Personal take foul by G. Harris (drawn by J. Randle),103,110
464,4,0:33.0,,J. Randle makes free throw 1 of 2,103,111
465,4,0:33.0,,J. Randle makes free throw 2 of 2,103,112
466,4,0:28.0,W. Barton misses 3-pt jump shot from 25 ft,,103,112
467,4,0:25.0,,Defensive rebound by K. Kuzma,103,112
468,4,0:03.0,,Turnover by Team (shot clock),103,112
