,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
376,4,5:05.0,,Shooting foul by Q. Acy (drawn by M. Morris),89,99
377,4,5:05.0,J. Allen enters the game for D. Carroll,,89,99
378,4,5:05.0,C. LeVert enters the game for Q. Acy,,89,99
379,4,5:05.0,,M. Morris makes free throw 1 of 1,89,100
380,4,4:58.0,A. Crabbe misses 3-pt jump shot from 25 ft,,89,100
381,4,4:54.0,,Defensive rebound by K. Oubre,89,100
382,4,4:49.0,,J. Wall misses 2-pt jump shot from 16 ft,89,100
383,4,4:45.0,Defensive rebound by A. Crabbe,,89,100
384,4,4:32.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by J. Allen),,91,100
385,4,4:15.0,,O. Porter makes 2-pt jump shot from 14 ft (assist by J. Wall),91,102
386,4,3:49.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,93,102
387,4,3:46.0,,Washington full timeout,93,102
388,4,3:46.0,,M. Gortat enters the game for K. Oubre,93,102
389,4,3:28.0,,J. Wall misses 2-pt jump shot from 13 ft,93,102
390,4,3:26.0,Defensive rebound by C. LeVert,,93,102
391,4,3:26.0,Turnover by C. LeVert (traveling),,93,102
392,4,3:22.0,,O. Porter misses 2-pt jump shot from 19 ft,93,102
393,4,3:19.0,Defensive rebound by R. Hollis-Jefferson,,93,102
394,4,3:12.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,96,102
395,4,2:49.0,,Shooting foul by R. Hollis-Jefferson (drawn by M. Gortat),96,102
396,4,2:49.0,,M. Gortat misses free throw 1 of 2,96,102
397,4,2:49.0,,Offensive rebound by Team,96,102
398,4,2:49.0,,M. Gortat makes free throw 2 of 2,96,103
399,4,2:42.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,99,103
400,4,2:18.0,,M. Gortat makes 2-pt hook shot from 7 ft (assist by B. Beal),99,105
401,4,2:04.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by A. Crabbe),,102,105
402,4,1:48.0,,Turnover by J. Wall (bad pass; steal by A. Crabbe),102,105
403,4,1:45.0,C. LeVert makes 2-pt dunk from 2 ft (assist by A. Crabbe),,104,105
404,4,1:45.0,,Washington full timeout,104,105
405,4,1:32.0,,J. Wall misses 2-pt jump shot from 1 ft,104,105
406,4,1:28.0,,Offensive rebound by M. Gortat,104,105
407,4,1:28.0,,M. Gortat misses 2-pt layup at rim,104,105
408,4,1:27.0,Defensive rebound by S. Dinwiddie,,104,105
409,4,1:19.0,,Offensive charge foul by C. LeVert (drawn by O. Porter),104,105
410,4,1:19.0,Turnover by C. LeVert (offensive foul),,104,105
411,4,1:06.0,,B. Beal misses 2-pt jump shot from 19 ft,104,105
412,4,1:01.0,Defensive rebound by S. Dinwiddie,,104,105
413,4,1:01.0,Brooklyn full timeout,,104,105
414,4,0:52.0,A. Crabbe misses 2-pt jump shot from 3 ft,,104,105
415,4,0:45.0,Offensive rebound by J. Allen,,104,105
416,4,0:45.0,J. Allen misses 2-pt layup at rim,,104,105
417,4,0:45.0,,Defensive rebound by B. Beal,104,105
418,4,0:32.0,,J. Wall misses 2-pt jump shot from 20 ft,104,105
419,4,0:32.0,Defensive rebound by J. Allen,,104,105
420,4,0:18.0,Turnover by R. Hollis-Jefferson (bad pass),,104,105
421,4,0:16.0,,Personal take foul by S. Dinwiddie (drawn by J. Wall),104,105
422,4,0:16.0,,J. Wall makes free throw 1 of 2,104,106
423,4,0:16.0,,J. Wall makes free throw 2 of 2,104,107
424,4,0:16.0,Brooklyn full timeout,,104,107
425,4,0:16.0,,K. Oubre enters the game for M. Gortat,104,107
426,4,0:16.0,Q. Acy enters the game for R. Hollis-Jefferson,,104,107
427,4,0:16.0,D. Carroll enters the game for J. Allen,,104,107
428,4,0:14.0,S. Dinwiddie misses 3-pt jump shot from 30 ft,,104,107
429,4,0:09.0,Offensive rebound by C. LeVert,,104,107
430,4,0:09.0,Q. Acy makes 3-pt jump shot from 25 ft (assist by C. LeVert),,107,107
431,4,0:09.0,,Washington full timeout,107,107
432,4,0:09.0,,M. Gortat enters the game for K. Oubre,107,107
433,4,0:09.0,J. Allen enters the game for A. Crabbe,,107,107
434,4,0:09.0,R. Hollis-Jefferson enters the game for Q. Acy,,107,107
435,4,0:01.0,,J. Wall misses 2-pt jump shot from 14 ft,107,107
436,4,0:01.0,Defensive rebound by Team,,107,107
437,1OT,4:37.0,,M. Gortat makes 2-pt jump shot from 11 ft (assist by J. Wall),107,109
438,1OT,4:20.0,C. LeVert misses 2-pt jump shot from 8 ft (block by O. Porter),,107,109
439,1OT,4:15.0,Offensive rebound by C. LeVert,,107,109
440,1OT,4:13.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,107,109
441,1OT,4:13.0,Offensive rebound by C. LeVert,,107,109
442,1OT,4:06.0,Shooting foul by M. Gortat (drawn by J. Allen),,107,109
443,1OT,4:06.0,J. Allen makes free throw 1 of 2,,108,109
444,1OT,4:06.0,J. Allen makes free throw 2 of 2,,109,109
445,1OT,3:54.0,,B. Beal makes 2-pt jump shot from 18 ft (assist by J. Wall),109,111
446,1OT,3:39.0,Turnover by C. LeVert (bad pass; steal by B. Beal),,109,111
447,1OT,3:28.0,,J. Wall misses 2-pt jump shot from 4 ft (block by S. Dinwiddie),109,111
448,1OT,3:28.0,,Offensive rebound by Team,109,111
449,1OT,3:26.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),109,114
450,1OT,2:59.0,Turnover by R. Hollis-Jefferson (bad pass; steal by M. Gortat),,109,114
451,1OT,2:37.0,,M. Gortat misses 2-pt dunk from 1 ft,109,114
452,1OT,2:34.0,Defensive rebound by S. Dinwiddie,,109,114
453,1OT,2:30.0,C. LeVert misses 3-pt jump shot from 26 ft,,109,114
454,1OT,2:30.0,,Defensive rebound by O. Porter,109,114
455,1OT,2:08.0,,J. Wall misses 2-pt layup at rim,109,114
456,1OT,2:08.0,,Offensive rebound by M. Gortat,109,114
457,1OT,2:04.0,,O. Porter misses 3-pt jump shot from 26 ft,109,114
458,1OT,2:04.0,Defensive rebound by J. Allen,,109,114
459,1OT,1:55.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,109,114
460,1OT,1:55.0,,Defensive rebound by Team,109,114
461,1OT,1:53.0,,Washington full timeout,109,114
462,1OT,1:34.0,,Washington full timeout,109,114
463,1OT,1:32.0,,B. Beal misses 3-pt jump shot from 25 ft,109,114
464,1OT,1:28.0,Defensive rebound by C. LeVert,,109,114
465,1OT,1:16.0,Shooting foul by M. Morris (drawn by J. Allen),,109,114
466,1OT,1:16.0,J. Allen makes free throw 1 of 2,,110,114
467,1OT,1:16.0,J. Allen makes free throw 2 of 2,,111,114
468,1OT,0:58.0,,O. Porter misses 3-pt jump shot from 26 ft,111,114
469,1OT,0:55.0,,Offensive rebound by M. Gortat,111,114
470,1OT,0:39.0,,J. Wall makes 2-pt jump shot from 16 ft,111,116
471,1OT,0:38.0,Brooklyn full timeout,,111,116
472,1OT,0:38.0,,K. Oubre enters the game for M. Gortat,111,116
473,1OT,0:34.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by C. LeVert),,113,116
474,1OT,0:33.0,,Personal take foul by R. Hollis-Jefferson (drawn by J. Wall),113,116
475,1OT,0:17.0,,J. Wall makes 2-pt jump shot from 17 ft,113,118
476,1OT,0:16.0,Brooklyn full timeout,,113,118
477,1OT,0:16.0,Q. Acy enters the game for R. Hollis-Jefferson,,113,118
478,1OT,0:16.0,D. Carroll enters the game for J. Allen,,113,118
479,1OT,0:14.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,113,118
480,1OT,0:10.0,Offensive rebound by Q. Acy,,113,118
481,1OT,0:09.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,113,118
482,1OT,0:07.0,,Defensive rebound by K. Oubre,113,118
483,1OT,0:07.0,,Personal take foul by D. Carroll (drawn by K. Oubre),113,118
484,1OT,0:07.0,,K. Oubre misses free throw 1 of 2,113,118
485,1OT,0:07.0,,Offensive rebound by Team,113,118
486,1OT,0:07.0,,K. Oubre makes free throw 2 of 2,113,119
487,1OT,0:02.0,A. Crabbe misses 3-pt jump shot from 31 ft,,113,119
488,1OT,0:02.0,,Defensive rebound by B. Beal,113,119
