,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
386,4,4:18.0,,D. Brooks misses free throw 1 of 2,85,76
387,4,4:18.0,,Offensive rebound by Team,85,76
388,4,4:18.0,,D. Brooks makes free throw 2 of 2,85,77
389,4,4:04.0,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Fox),,87,77
390,4,3:50.0,,I. Rabb makes 2-pt layup at rim (assist by M. Chalmers),87,79
391,4,3:50.0,,Shooting foul by W. Cauley-Stein (drawn by I. Rabb),87,79
392,4,3:50.0,,I. Rabb misses free throw 1 of 1,87,79
393,4,3:50.0,,Offensive rebound by D. Brooks,87,79
394,4,3:42.0,,M. Chalmers makes 2-pt jump shot at rim,87,81
395,4,3:25.0,W. Cauley-Stein misses 2-pt jump shot from 17 ft,,87,81
396,4,3:21.0,,Defensive rebound by M. Brooks,87,81
397,4,3:16.0,,Shooting foul by W. Cauley-Stein (drawn by I. Rabb),87,81
398,4,3:16.0,,I. Rabb makes free throw 1 of 2,87,82
399,4,3:16.0,,D. Davis enters the game for M. Henry,87,82
400,4,3:16.0,,I. Rabb makes free throw 2 of 2,87,83
401,4,3:14.0,Sacramento full timeout,,87,83
402,4,3:06.0,Turnover by J. Jackson (bad pass; steal by I. Rabb),,87,83
403,4,2:45.0,,M. Chalmers misses 3-pt jump shot from 22 ft,87,83
404,4,2:44.0,,Offensive rebound by Team,87,83
405,4,2:44.0,Loose ball foul by J. Jackson (drawn by I. Rabb),,87,83
406,4,2:44.0,,I. Rabb makes free throw 1 of 2,87,84
407,4,2:44.0,,I. Rabb makes free throw 2 of 2,87,85
408,4,2:23.0,Personal foul by I. Rabb (drawn by W. Cauley-Stein),,87,85
409,4,2:12.0,D. Fox misses 3-pt jump shot from 25 ft,,87,85
410,4,2:08.0,,Defensive rebound by D. Davis,87,85
411,4,1:47.0,,M. Chalmers makes 2-pt jump shot from 8 ft (assist by D. Brooks),87,87
412,4,1:33.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,87,87
413,4,1:30.0,,Defensive rebound by D. Davis,87,87
414,4,1:15.0,,M. Brooks misses 3-pt jump shot from 26 ft,87,87
415,4,1:10.0,Defensive rebound by Team,,87,87
416,4,0:55.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by J. Jackson),,89,87
417,4,0:32.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by I. Rabb),89,90
418,4,0:17.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by D. Fox),,92,90
419,4,0:16.0,,Memphis full timeout,92,90
420,4,0:07.0,,D. Brooks makes 3-pt jump shot from 24 ft,92,93
421,4,0:06.0,Sacramento full timeout,,92,93
422,4,0:01.0,B. Bogdanović makes 2-pt jump shot from 15 ft,,94,93
423,4,0:01.0,,Memphis full timeout,94,93
424,4,0:00.0,,Turnover by M. Brooks (bad pass; steal by B. Bogdanović),94,93
