,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
381,4,2:55.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by M. Hezonja),111,91
382,4,2:54.0,Washington full timeout,,111,91
383,4,2:54.0,C. McCullough enters the game for I. Mahinmi,,111,91
384,4,2:40.0,C. McCullough makes 2-pt jump shot from 11 ft (assist by T. Frazier),,113,91
385,4,2:29.0,Violation by C. McCullough (kicked ball),,113,91
386,4,2:22.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by S. Mack),113,94
387,4,2:01.0,Shooting foul by M. Speights (drawn by J. Smith),,113,94
388,4,2:01.0,J. Smith makes free throw 1 of 2,,114,94
389,4,2:01.0,J. Smith makes free throw 2 of 2,,115,94
390,4,1:49.0,,Turnover by M. Hezonja (lost ball; steal by K. Oubre),115,94
391,4,1:33.0,K. Oubre misses 2-pt jump shot from 15 ft (block by M. Hezonja),,115,94
392,4,1:29.0,,Defensive rebound by M. Hezonja,115,94
393,4,1:28.0,,Shooting foul by J. Smith (drawn by M. Hezonja),115,94
394,4,1:28.0,,M. Hezonja makes free throw 1 of 2,115,95
395,4,1:28.0,,M. Hezonja makes free throw 2 of 2,115,96
396,4,1:16.0,Turnover by T. Frazier (bad pass; steal by M. Hezonja),,115,96
397,4,1:13.0,,S. Mack makes 2-pt layup from 2 ft (assist by M. Hezonja),115,98
398,4,0:51.0,K. Oubre misses 3-pt jump shot from 25 ft,,115,98
399,4,0:48.0,Offensive rebound by C. McCullough,,115,98
400,4,0:28.0,Turnover by C. McCullough (bad pass; steal by W. Iwundu),,115,98
401,4,0:21.0,,S. Mack misses 2-pt layup from 5 ft,115,98
402,4,0:19.0,,Offensive rebound by S. Mack,115,98
403,4,0:18.0,,M. Speights misses 3-pt jump shot from 26 ft,115,98
404,4,0:18.0,Defensive rebound by Team,,115,98
405,4,0:18.0,Personal foul by M. Hezonja (drawn by J. Smith),,115,98
406,4,0:18.0,Washington full timeout,,115,98
