,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
377,4,4:39.0,,A. Tolliver makes free throw 2 of 2,88,115
378,4,4:29.0,D. Nwaba misses 2-pt jump shot from 13 ft (block by L. Kennard),,88,115
379,4,4:27.0,N. Vonleh misses 2-pt layup at rim,,88,115
380,4,4:27.0,Offensive rebound by N. Vonleh,,88,115
381,4,4:26.0,Offensive rebound by D. Nwaba,,88,115
382,4,4:25.0,D. Nwaba makes 2-pt layup from 1 ft,,90,115
383,4,4:09.0,,J. Ennis misses 3-pt jump shot from 25 ft,90,115
384,4,4:05.0,Defensive rebound by N. Vonleh,,90,115
385,4,3:58.0,C. Payne misses 3-pt jump shot from 26 ft,,90,115
386,4,3:54.0,,Defensive rebound by A. Tolliver,90,115
387,4,3:45.0,,A. Tolliver misses 3-pt jump shot from 25 ft,90,115
388,4,3:42.0,Defensive rebound by D. Nwaba,,90,115
389,4,3:25.0,Shooting foul by I. Smith (drawn by C. Payne),,90,115
390,4,3:25.0,C. Payne misses free throw 1 of 2,,90,115
391,4,3:25.0,Offensive rebound by Team,,90,115
392,4,3:25.0,C. Payne makes free throw 2 of 2,,91,115
393,4,3:25.0,,L. Galloway enters the game for L. Kennard,91,115
394,4,3:25.0,,D. Buycks enters the game for I. Smith,91,115
395,4,3:25.0,,H. Ellenson enters the game for A. Tolliver,91,115
396,4,3:14.0,,Offensive foul by E. Moreland (drawn by D. Nwaba),91,115
397,4,3:14.0,,Turnover by E. Moreland (offensive foul),91,115
398,4,3:14.0,R. Arcidiacono enters the game for C. Payne,,91,115
399,4,3:03.0,N. Vonleh misses 3-pt jump shot from 25 ft,,91,115
400,4,2:59.0,,Defensive rebound by L. Galloway,91,115
401,4,2:51.0,,E. Moreland misses 2-pt layup from 2 ft,91,115
402,4,2:47.0,,Offensive rebound by E. Moreland,91,115
403,4,2:47.0,,E. Moreland misses 2-pt layup at rim,91,115
404,4,2:47.0,,Offensive rebound by E. Moreland,91,115
405,4,2:47.0,Chicago full timeout,,91,115
406,4,2:47.0,J. Grant enters the game for D. Valentine,,91,115
407,4,2:32.0,,H. Ellenson misses 2-pt layup from 1 ft,91,115
408,4,2:30.0,Defensive rebound by D. Nwaba,,91,115
409,4,2:28.0,C. Felício makes 2-pt dunk from 1 ft (assist by J. Grant),,93,115
410,4,2:11.0,,D. Buycks misses 2-pt layup from 2 ft,93,115
411,4,2:09.0,Defensive rebound by C. Felício,,93,115
412,4,1:58.0,D. Nwaba misses 2-pt layup from 2 ft (block by E. Moreland),,93,115
413,4,1:55.0,,Defensive rebound by E. Moreland,93,115
414,4,1:54.0,,J. Ennis makes 2-pt dunk at rim (assist by E. Moreland),93,117
415,4,1:29.0,J. Grant misses 2-pt jump shot from 16 ft,,93,117
416,4,1:26.0,,Defensive rebound by J. Ennis,93,117
417,4,1:12.0,,L. Galloway misses 3-pt jump shot from 28 ft,93,117
418,4,1:09.0,Defensive rebound by D. Nwaba,,93,117
419,4,0:56.0,Shooting foul by E. Moreland (drawn by C. Felício),,93,117
420,4,0:56.0,C. Felício makes free throw 1 of 2,,94,117
421,4,0:56.0,C. Felício makes free throw 2 of 2,,95,117
422,4,0:42.0,,D. Buycks misses 2-pt jump shot from 13 ft,95,117
423,4,0:41.0,,Offensive rebound by E. Moreland,95,117
424,4,0:41.0,,E. Moreland misses 2-pt layup at rim,95,117
425,4,0:40.0,Defensive rebound by C. Felício,,95,117
426,4,0:22.0,C. Felício misses 2-pt hook shot from 8 ft,,95,117
427,4,0:20.0,,Defensive rebound by E. Moreland,95,117
