,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
382,4,3:28.0,,Defensive rebound by R. Gay,97,112
383,4,3:19.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Parker),97,114
384,4,3:01.0,T. Gibson misses 2-pt jump shot from 8 ft,,97,114
385,4,2:59.0,,Defensive rebound by D. Green,97,114
386,4,2:50.0,,R. Gay misses 3-pt jump shot from 22 ft,97,114
387,4,2:47.0,,Offensive rebound by P. Mills,97,114
388,4,2:44.0,,D. Green misses 3-pt jump shot from 24 ft,97,114
389,4,2:44.0,Defensive rebound by T. Gibson,,97,114
390,4,2:31.0,A. Wiggins makes 2-pt jump shot from 14 ft,,99,114
391,4,2:06.0,,D. Green misses 2-pt jump shot from 17 ft,99,114
392,4,2:03.0,,Offensive rebound by D. Green,99,114
393,4,2:01.0,,P. Mills misses 3-pt jump shot from 26 ft,99,114
394,4,2:01.0,Defensive rebound by Team,,99,114
395,4,2:00.0,G. Dieng enters the game for J. Teague,,99,114
396,4,2:00.0,T. Jones enters the game for A. Wiggins,,99,114
397,4,2:00.0,D. Rose enters the game for K. Towns,,99,114
398,4,1:49.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by D. Rose),,101,114
399,4,1:30.0,,Shooting foul by G. Dieng (drawn by L. Aldridge),101,114
400,4,1:30.0,,L. Aldridge misses free throw 1 of 2,101,114
401,4,1:30.0,,Offensive rebound by Team,101,114
402,4,1:30.0,,B. Forbes enters the game for P. Mills,101,114
403,4,1:30.0,,P. Gasol enters the game for T. Parker,101,114
404,4,1:30.0,,D. Murray enters the game for D. Green,101,114
405,4,1:30.0,,B. Paul enters the game for R. Gay,101,114
406,4,1:30.0,,L. Aldridge makes free throw 2 of 2,101,115
407,4,1:13.0,D. Rose misses 2-pt layup from 3 ft,,101,115
408,4,1:11.0,,Defensive rebound by L. Aldridge,101,115
409,4,0:56.0,,P. Gasol misses 3-pt jump shot from 24 ft,101,115
410,4,0:55.0,,Offensive rebound by B. Paul,101,115
411,4,0:55.0,,B. Paul misses 2-pt layup from 1 ft,101,115
412,4,0:55.0,Defensive rebound by N. Bjelica,,101,115
413,4,0:52.0,Turnover by N. Bjelica (step out of bounds),,101,115
414,4,0:52.0,,D. Bertāns enters the game for L. Aldridge,101,115
415,4,0:52.0,,J. Lauvergne enters the game for P. Gasol,101,115
416,4,0:52.0,M. Georges-Hunt enters the game for N. Bjelica,,101,115
417,4,0:52.0,C. Aldrich enters the game for T. Gibson,,101,115
418,4,0:37.0,,J. Lauvergne makes 2-pt hook shot from 8 ft (assist by D. Bertāns),101,117
419,4,0:33.0,Turnover by G. Dieng (bad pass; steal by D. Murray),,101,117
420,4,0:15.0,,D. Bertāns misses 3-pt jump shot from 26 ft,101,117
421,4,0:12.0,Defensive rebound by M. Georges-Hunt,,101,117
