,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
382,4,6:58.0,Turnover by I. Thomas (bad pass; steal by T. Jones),,99,98
383,4,6:58.0,,Personal foul by I. Thomas (drawn by J. Butler),99,98
384,4,6:45.0,,J. Butler misses 3-pt jump shot from 23 ft,99,98
385,4,6:41.0,,Offensive rebound by G. Dieng,99,98
386,4,6:40.0,,J. Butler makes 2-pt dunk from 1 ft (assist by J. Crawford),99,100
387,4,6:18.0,Shooting foul by T. Gibson (drawn by K. Caldwell-Pope),,99,100
388,4,6:18.0,K. Caldwell-Pope makes free throw 1 of 3,,100,100
389,4,6:18.0,K. Caldwell-Pope misses free throw 2 of 3,,100,100
390,4,6:18.0,Offensive rebound by Team,,100,100
391,4,6:18.0,,K. Towns enters the game for G. Dieng,100,100
392,4,6:18.0,B. Ingram enters the game for I. Thomas,,100,100
393,4,6:18.0,K. Caldwell-Pope makes free throw 3 of 3,,101,100
394,4,6:00.0,,J. Butler makes 2-pt jump shot from 19 ft,101,102
395,4,5:37.0,J. Randle makes 2-pt layup from 3 ft (assist by B. Ingram),,103,102
396,4,5:25.0,,Shooting foul by J. Hart (drawn by J. Butler),103,102
397,4,5:25.0,,J. Butler makes free throw 1 of 3,103,103
398,4,5:25.0,,J. Butler makes free throw 2 of 3,103,104
399,4,5:25.0,,J. Teague enters the game for T. Jones,103,104
400,4,5:25.0,,J. Butler makes free throw 3 of 3,103,105
401,4,5:16.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,103,105
402,4,5:11.0,,Defensive rebound by J. Butler,103,105
403,4,5:00.0,,J. Butler misses 3-pt jump shot from 25 ft,103,105
404,4,4:58.0,Defensive rebound by I. Zubac,,103,105
405,4,4:50.0,Personal foul by J. Butler (drawn by J. Randle),,103,105
406,4,4:50.0,J. Randle misses free throw 1 of 2,,103,105
407,4,4:50.0,Offensive rebound by Team,,103,105
408,4,4:50.0,B. Lopez enters the game for I. Zubac,,103,105
409,4,4:50.0,J. Randle makes free throw 2 of 2,,104,105
410,4,4:33.0,,Shooting foul by B. Lopez (drawn by J. Butler),104,105
411,4,4:33.0,,J. Butler makes free throw 1 of 2,104,106
412,4,4:33.0,,J. Butler makes free throw 2 of 2,104,107
413,4,4:13.0,B. Ingram misses 3-pt jump shot from 24 ft,,104,107
414,4,4:11.0,,Defensive rebound by K. Towns,104,107
415,4,3:59.0,,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),104,109
416,4,3:59.0,,Shooting foul by K. Caldwell-Pope (drawn by T. Gibson),104,109
417,4,3:59.0,I. Thomas enters the game for J. Hart,,104,109
418,4,3:59.0,,T. Gibson makes free throw 1 of 1,104,110
419,4,3:44.0,I. Thomas misses 3-pt jump shot from 24 ft,,104,110
420,4,3:42.0,Offensive rebound by B. Ingram,,104,110
421,4,3:34.0,B. Ingram makes 2-pt jump shot from 7 ft,,106,110
422,4,3:34.0,Shooting foul by T. Gibson (drawn by B. Ingram),,106,110
423,4,3:34.0,B. Ingram misses free throw 1 of 1,,106,110
424,4,3:33.0,,Defensive rebound by Team,106,110
425,4,3:21.0,,J. Butler misses 2-pt jump shot from 15 ft,106,110
426,4,3:20.0,,Offensive rebound by Team,106,110
427,4,3:20.0,Loose ball foul by J. Randle (drawn by T. Gibson),,106,110
428,4,3:20.0,,T. Gibson makes free throw 1 of 2,106,111
429,4,3:20.0,,T. Gibson makes free throw 2 of 2,106,112
430,4,2:57.0,,Offensive charge foul by J. Randle (drawn by K. Towns),106,112
431,4,2:57.0,Turnover by J. Randle (offensive foul),,106,112
432,4,2:57.0,,Minnesota full timeout,106,112
433,4,2:38.0,,J. Butler misses 2-pt jump shot from 15 ft,106,112
434,4,2:36.0,Defensive rebound by J. Randle,,106,112
435,4,2:20.0,J. Randle misses 2-pt layup from 6 ft,,106,112
436,4,2:18.0,,Defensive rebound by K. Towns,106,112
437,4,1:58.0,,K. Towns makes 2-pt jump shot from 3 ft (assist by J. Butler),106,114
438,4,1:46.0,B. Ingram makes 2-pt dunk from 1 ft,,108,114
439,4,1:27.0,,J. Butler misses 3-pt jump shot from 25 ft,108,114
440,4,1:24.0,Defensive rebound by J. Randle,,108,114
441,4,1:16.0,J. Randle misses 2-pt layup from 1 ft (block by J. Butler),,108,114
442,4,1:15.0,Offensive rebound by J. Randle,,108,114
443,4,1:09.0,I. Thomas misses 2-pt layup from 2 ft (block by J. Butler),,108,114
444,4,1:08.0,,Defensive rebound by J. Teague,108,114
445,4,1:02.0,,Personal foul by K. Caldwell-Pope (drawn by J. Teague),108,114
446,4,1:02.0,,J. Teague makes free throw 1 of 2,108,115
447,4,1:02.0,,J. Teague misses free throw 2 of 2,108,115
448,4,0:59.0,Defensive rebound by B. Ingram,,108,115
449,4,0:58.0,K. Kuzma enters the game for B. Lopez,,108,115
450,4,0:57.0,Turnover by I. Thomas (out of bounds lost ball),,108,115
451,4,0:47.0,,Turnover by J. Butler (lost ball; steal by K. Caldwell-Pope),108,115
452,4,0:41.0,K. Kuzma misses 3-pt jump shot from 24 ft,,108,115
453,4,0:37.0,,Defensive rebound by J. Butler,108,115
454,4,0:34.0,,Personal foul by B. Ingram (drawn by J. Teague),108,115
455,4,0:34.0,,J. Teague makes free throw 1 of 2,108,116
456,4,0:34.0,,J. Teague makes free throw 2 of 2,108,117
457,4,0:34.0,LA Lakers full timeout,,108,117
458,4,0:30.0,J. Randle makes 2-pt layup at rim (assist by B. Ingram),,110,117
459,4,0:27.0,,Personal take foul by J. Randle (drawn by J. Teague),110,117
460,4,0:27.0,J. Hart enters the game for J. Randle,,110,117
461,4,0:27.0,,J. Teague makes free throw 1 of 2,110,118
462,4,0:27.0,,J. Teague makes free throw 2 of 2,110,119
463,4,0:27.0,LA Lakers full timeout,,110,119
464,4,0:27.0,I. Zubac enters the game for J. Hart,,110,119
465,4,0:25.0,K. Kuzma misses 3-pt jump shot from 25 ft,,110,119
466,4,0:23.0,Offensive rebound by Team,,110,119
467,4,0:23.0,Personal foul by T. Gibson (drawn by I. Zubac),,110,119
468,4,0:23.0,,N. Bjelica enters the game for T. Gibson,110,119
469,4,0:23.0,I. Zubac makes free throw 1 of 2,,111,119
470,4,0:23.0,I. Zubac misses free throw 2 of 2,,111,119
471,4,0:21.0,,Defensive rebound by K. Towns,111,119
