,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
386,4,7:49.0,Offensive rebound by D. Harris,,95,104
387,4,7:47.0,W. Barton misses 3-pt jump shot from 25 ft,,95,104
388,4,7:47.0,,Defensive rebound by J. Barea,95,104
389,4,7:39.0,,Turnover by K. Collinsworth (bad pass; steal by W. Barton),95,104
390,4,7:34.0,D. Harris makes 2-pt layup from 1 ft (assist by M. Beasley),,97,104
391,4,7:33.0,,Dallas full timeout,97,104
392,4,7:19.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,97,104
393,4,7:15.0,Defensive rebound by W. Barton,,97,104
394,4,7:04.0,Turnover by W. Barton (bad pass; steal by D. Nowitzki),,97,104
395,4,6:57.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,97,104
396,4,6:53.0,Defensive rebound by T. Lyles,,97,104
397,4,6:44.0,M. Beasley makes 2-pt jump shot from 5 ft (assist by T. Lyles),,99,104
398,4,6:27.0,,J. Barea makes 2-pt jump shot from 12 ft,99,106
399,4,6:08.0,Turnover by T. Lyles (bad pass),,99,106
400,4,6:08.0,,D. Smith enters the game for K. Collinsworth,99,106
401,4,5:55.0,,D. Powell makes 2-pt layup at rim,99,108
402,4,5:39.0,W. Barton makes 2-pt layup at rim,,101,108
403,4,5:22.0,,Personal foul by D. Harris (drawn by J. Barea),101,108
404,4,5:13.0,,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by D. Smith),101,111
405,4,4:57.0,W. Barton misses 2-pt jump shot from 13 ft,,101,111
406,4,4:54.0,Offensive rebound by T. Lyles,,101,111
407,4,4:54.0,Shooting foul by D. Powell (drawn by W. Barton),,101,111
408,4,4:54.0,W. Barton misses free throw 1 of 2,,101,111
409,4,4:54.0,Offensive rebound by Team,,101,111
410,4,4:54.0,,N. Noel enters the game for D. Powell,101,111
411,4,4:54.0,,H. Barnes enters the game for Y. Ferrell,101,111
412,4,4:54.0,,D. McDermott enters the game for D. Nowitzki,101,111
413,4,4:54.0,P. Millsap enters the game for M. Plumlee,,101,111
414,4,4:54.0,G. Harris enters the game for M. Beasley,,101,111
415,4,4:54.0,W. Barton makes free throw 2 of 2,,102,111
416,4,4:35.0,,H. Barnes makes 2-pt jump shot from 12 ft,102,113
417,4,4:25.0,W. Barton misses 2-pt layup from 2 ft,,102,113
418,4,4:23.0,,Defensive rebound by N. Noel,102,113
419,4,4:13.0,,Turnover by J. Barea (bad pass),102,113
420,4,4:13.0,W. Chandler enters the game for D. Harris,,102,113
421,4,4:04.0,Turnover by W. Barton (bad pass),,102,113
422,4,4:04.0,,Y. Ferrell enters the game for J. Barea,102,113
423,4,3:53.0,,H. Barnes makes 2-pt jump shot from 10 ft (assist by D. Smith),102,115
424,4,3:53.0,,Shooting foul by P. Millsap (drawn by H. Barnes),102,115
425,4,3:53.0,Denver full timeout,,102,115
426,4,3:53.0,M. Beasley enters the game for T. Lyles,,102,115
427,4,3:53.0,,H. Barnes misses free throw 1 of 1,102,115
428,4,3:51.0,Defensive rebound by W. Barton,,102,115
429,4,3:36.0,G. Harris misses 2-pt jump shot from 17 ft,,102,115
430,4,3:32.0,,Defensive rebound by N. Noel,102,115
431,4,3:19.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,102,115
432,4,3:16.0,Defensive rebound by G. Harris,,102,115
433,4,3:04.0,P. Millsap misses 2-pt jump shot from 8 ft,,102,115
434,4,3:01.0,Offensive rebound by G. Harris,,102,115
435,4,2:55.0,W. Barton misses 3-pt jump shot from 25 ft,,102,115
436,4,2:51.0,,Defensive rebound by N. Noel,102,115
437,4,2:48.0,,Personal foul by G. Harris (drawn by H. Barnes),102,115
438,4,2:35.0,,H. Barnes makes 2-pt jump shot from 8 ft,102,117
439,4,2:20.0,G. Harris misses 3-pt jump shot from 24 ft,,102,117
440,4,2:18.0,,Defensive rebound by D. McDermott,102,117
441,4,2:00.0,,Personal foul by W. Barton (drawn by N. Noel),102,117
442,4,2:00.0,,N. Noel makes free throw 1 of 2,102,118
443,4,2:00.0,T. Lyles enters the game for P. Millsap,,102,118
444,4,2:00.0,D. Harris enters the game for G. Harris,,102,118
445,4,2:00.0,M. Plumlee enters the game for W. Chandler,,102,118
446,4,2:00.0,,N. Noel misses free throw 2 of 2,102,118
447,4,1:58.0,Defensive rebound by T. Lyles,,102,118
448,4,1:50.0,T. Lyles misses 3-pt jump shot from 25 ft,,102,118
449,4,1:47.0,,Defensive rebound by N. Noel,102,118
450,4,1:32.0,,D. Smith misses 2-pt jump shot from 16 ft,102,118
451,4,1:30.0,Defensive rebound by T. Lyles,,102,118
452,4,1:24.0,D. Harris misses 2-pt layup from 6 ft,,102,118
453,4,1:23.0,Offensive rebound by M. Plumlee,,102,118
454,4,1:22.0,M. Plumlee misses 2-pt layup at rim,,102,118
455,4,1:20.0,,Defensive rebound by N. Noel,102,118
456,4,1:12.0,,H. Barnes misses 2-pt layup from 8 ft,102,118
457,4,1:12.0,Defensive rebound by M. Plumlee,,102,118
458,4,1:02.0,M. Plumlee makes 2-pt layup from 1 ft (assist by W. Barton),,104,118
459,4,0:44.0,,H. Barnes misses 2-pt jump shot from 15 ft,104,118
460,4,0:42.0,Defensive rebound by M. Plumlee,,104,118
461,4,0:34.0,W. Barton misses 2-pt layup from 2 ft,,104,118
462,4,0:34.0,,Defensive rebound by H. Barnes,104,118
463,4,0:11.0,,Turnover by Team (shot clock),104,118
464,4,0:07.0,M. Beasley makes 2-pt layup at rim,,106,118
465,4,0:07.0,Shooting foul by N. Noel (drawn by M. Beasley),,106,118
466,4,0:07.0,M. Beasley makes free throw 1 of 1,,107,118
