,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
382,4,2:40.0,Charlotte full timeout,,89,103
383,4,2:40.0,F. Kaminsky enters the game for M. Williams,,89,103
384,4,2:26.0,J. Lamb makes 2-pt jump shot from 17 ft (assist by N. Batum),,91,103
385,4,1:57.0,,C. Joseph misses 2-pt jump shot from 18 ft,91,103
386,4,1:55.0,Defensive rebound by K. Walker,,91,103
387,4,1:51.0,K. Walker makes 3-pt jump shot from 27 ft,,94,103
388,4,1:32.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by T. Young),94,105
389,4,1:25.0,K. Walker misses 2-pt layup from 1 ft,,94,105
390,4,1:23.0,,Defensive rebound by M. Turner,94,105
391,4,1:07.0,,L. Stephenson misses 3-pt jump shot from 29 ft,94,105
392,4,1:06.0,Defensive rebound by Team,,94,105
393,4,0:53.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,94,105
394,4,0:52.0,,Defensive rebound by Team,94,105
395,4,0:32.0,,V. Oladipo misses 3-pt jump shot from 27 ft,94,105
396,4,0:28.0,Defensive rebound by K. Walker,,94,105
397,4,0:25.0,K. Walker makes 2-pt layup at rim,,96,105
398,4,0:01.0,,Turnover by Team (shot clock),96,105
399,4,0:00.0,D. Howard misses 3-pt jump shot from 53 ft,,96,105
400,4,0:00.0,Offensive rebound by Team,,96,105
