,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
397,4,4:16.0,J. Green makes free throw 2 of 2,,113,86
398,4,4:03.0,,Turnover by A. Nader (bad pass; steal by L. Nance),113,86
399,4,4:01.0,J. Clarkson misses 2-pt layup from 2 ft (block by T. Rozier),,113,86
400,4,4:00.0,,Defensive rebound by Team,113,86
401,4,3:39.0,,G. Monroe misses 2-pt hook shot from 4 ft,113,86
402,4,3:38.0,,Offensive rebound by D. Theis,113,86
403,4,3:37.0,,Shooting foul by K. Korver (drawn by D. Theis),113,86
404,4,3:37.0,,D. Theis makes free throw 1 of 2,113,87
405,4,3:37.0,J. Holland enters the game for J. Clarkson,,113,87
406,4,3:37.0,J. Calderón enters the game for K. Korver,,113,87
407,4,3:37.0,,D. Theis makes free throw 2 of 2,113,88
408,4,3:21.0,Turnover by J. Green (out of bounds lost ball),,113,88
409,4,3:21.0,A. Žižić enters the game for J. Green,,113,88
410,4,3:07.0,,Shooting foul by J. Calderón (drawn by T. Rozier),113,88
411,4,3:07.0,,T. Rozier makes free throw 1 of 2,113,89
412,4,3:07.0,,T. Rozier makes free throw 2 of 2,113,90
413,4,2:49.0,C. Osman makes 3-pt jump shot from 24 ft (assist by J. Calderón),,116,90
414,4,2:33.0,,G. Monroe makes 2-pt jump shot from 5 ft (assist by A. Nader),116,92
415,4,2:19.0,Turnover by C. Osman (traveling),,116,92
416,4,2:02.0,,Turnover by A. Nader (traveling),116,92
417,4,1:47.0,A. Žižić makes 2-pt hook shot from 3 ft (assist by C. Osman),,118,92
418,4,1:36.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,118,92
419,4,1:33.0,Defensive rebound by L. Nance,,118,92
420,4,1:17.0,C. Osman makes 3-pt jump shot from 23 ft (assist by J. Calderón),,121,92
421,4,1:08.0,,S. Ojeleye makes 2-pt hook shot from 4 ft (assist by G. Monroe),121,94
422,4,0:52.0,J. Calderón misses 2-pt jump shot from 19 ft,,121,94
423,4,0:51.0,,Defensive rebound by D. Theis,121,94
424,4,0:45.0,,T. Rozier misses 3-pt jump shot from 26 ft,121,94
425,4,0:45.0,Defensive rebound by L. Nance,,121,94
426,4,0:26.0,Turnover by C. Osman (lost ball; steal by G. Monroe),,121,94
427,4,0:22.0,,A. Nader makes 2-pt layup from 1 ft,121,96
428,4,0:22.0,,Shooting foul by L. Nance (drawn by A. Nader),121,96
429,4,0:22.0,,A. Nader misses free throw 1 of 1,121,96
430,4,0:19.0,,Offensive rebound by D. Theis,121,96
431,4,0:18.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by D. Theis),121,99
