,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
390,4,6:29.0,,Offensive rebound by J. Jackson,110,104
391,4,6:28.0,,J. Jackson misses 2-pt layup at rim (block by P. Patterson),110,104
392,4,6:28.0,,Offensive rebound by E. Payton,110,104
393,4,6:27.0,,Loose ball foul by J. Jackson (drawn by Á. Abrines),110,104
394,4,6:27.0,,Turnover by J. Jackson (turnover),110,104
395,4,6:27.0,R. Westbrook enters the game for Á. Abrines,,110,104
396,4,6:07.0,J. Grant misses 2-pt layup from 1 ft,,110,104
397,4,6:06.0,,Defensive rebound by J. Jackson,110,104
398,4,6:02.0,,J. Jackson makes 2-pt layup at rim,110,106
399,4,5:48.0,R. Felton misses 3-pt jump shot from 25 ft,,110,106
400,4,5:46.0,,Defensive rebound by D. Bender,110,106
401,4,5:34.0,,J. Jackson makes 2-pt jump shot from 5 ft,110,108
402,4,5:34.0,Oklahoma City full timeout,,110,108
403,4,5:34.0,P. George enters the game for R. Felton,,110,108
404,4,5:34.0,S. Adams enters the game for J. Huestis,,110,108
405,4,5:34.0,C. Anthony enters the game for P. Patterson,,110,108
406,4,5:19.0,P. George misses 3-pt jump shot from 25 ft,,110,108
407,4,5:15.0,Offensive rebound by R. Westbrook,,110,108
408,4,5:14.0,P. George misses 3-pt jump shot from 25 ft,,110,108
409,4,5:14.0,,Defensive rebound by E. Payton,110,108
410,4,4:50.0,,T. Warren misses 2-pt layup from 1 ft (block by R. Westbrook),110,108
411,4,4:50.0,,Offensive rebound by Team,110,108
412,4,4:48.0,,D. Booker makes 2-pt jump shot from 14 ft (assist by E. Payton),110,110
413,4,4:26.0,C. Anthony misses 2-pt layup at rim,,110,110
414,4,4:24.0,Offensive rebound by C. Anthony,,110,110
415,4,4:24.0,C. Anthony makes 2-pt layup at rim,,112,110
416,4,4:04.0,,D. Booker misses 3-pt jump shot from 25 ft,112,110
417,4,4:02.0,Defensive rebound by R. Westbrook,,112,110
418,4,3:56.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,114,110
419,4,3:56.0,,Phoenix full timeout,114,110
420,4,3:56.0,,A. Len enters the game for J. Jackson,114,110
421,4,3:49.0,,Personal block foul by J. Grant (drawn by T. Warren),114,110
422,4,3:49.0,,T. Warren makes free throw 1 of 2,114,111
423,4,3:49.0,,T. Warren misses free throw 2 of 2,114,111
424,4,3:47.0,Defensive rebound by R. Westbrook,,114,111
425,4,3:35.0,Turnover by P. George (bad pass),,114,111
426,4,3:21.0,,Shooting foul by P. George (drawn by E. Payton),114,111
427,4,3:21.0,,E. Payton makes free throw 1 of 2,114,112
428,4,3:21.0,,E. Payton makes free throw 2 of 2,114,113
429,4,3:00.0,C. Anthony misses 2-pt layup from 3 ft (block by A. Len),,114,113
430,4,2:58.0,Offensive rebound by C. Anthony,,114,113
431,4,2:57.0,C. Anthony misses 2-pt layup at rim (block by T. Warren),,114,113
432,4,2:57.0,,Defensive rebound by A. Len,114,113
433,4,2:37.0,,D. Booker makes 2-pt jump shot from 11 ft (assist by E. Payton),114,115
434,4,2:13.0,J. Grant misses 2-pt layup from 2 ft (block by A. Len),,114,115
435,4,2:11.0,,Defensive rebound by E. Payton,114,115
436,4,2:07.0,,T. Warren misses 2-pt layup at rim,114,115
437,4,2:04.0,,Offensive rebound by E. Payton,114,115
438,4,2:02.0,,D. Booker misses 2-pt jump shot from 5 ft (block by S. Adams),114,115
439,4,2:02.0,Defensive rebound by P. George,,114,115
440,4,1:52.0,P. George misses 2-pt layup from 3 ft (block by A. Len),,114,115
441,4,1:52.0,,Defensive rebound by Team,114,115
442,4,1:40.0,,Personal foul by S. Adams (drawn by A. Len),114,115
443,4,1:40.0,,A. Len misses free throw 1 of 2,114,115
444,4,1:40.0,,Offensive rebound by Team,114,115
445,4,1:40.0,,J. Jackson enters the game for D. Bender,114,115
446,4,1:40.0,,A. Len makes free throw 2 of 2,114,116
447,4,1:32.0,R. Westbrook makes 2-pt layup at rim,,116,116
448,4,1:12.0,,E. Payton misses 3-pt jump shot from 24 ft,116,116
449,4,1:08.0,Defensive rebound by R. Westbrook,,116,116
450,4,0:56.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),,119,116
451,4,0:56.0,,Phoenix full timeout,119,116
452,4,0:56.0,,D. Bender enters the game for A. Len,119,116
453,4,0:48.0,,J. Jackson misses 3-pt jump shot from 25 ft,119,116
454,4,0:44.0,Defensive rebound by J. Grant,,119,116
455,4,0:28.0,R. Westbrook misses 2-pt jump shot from 12 ft (block by E. Payton),,119,116
456,4,0:23.0,Offensive rebound by R. Westbrook,,119,116
457,4,0:23.0,R. Westbrook misses 2-pt layup at rim,,119,116
458,4,0:23.0,Offensive rebound by R. Westbrook,,119,116
459,4,0:22.0,Oklahoma City full timeout,,119,116
460,4,0:22.0,,S. Harrison enters the game for J. Jackson,119,116
461,4,0:19.0,Personal take foul by D. Booker (drawn by J. Grant),,119,116
462,4,0:19.0,Á. Abrines enters the game for S. Adams,,119,116
463,4,0:19.0,R. Felton enters the game for J. Grant,,119,116
464,4,0:18.0,Personal take foul by S. Harrison (drawn by R. Westbrook),,119,116
465,4,0:18.0,R. Westbrook misses free throw 1 of 2,,119,116
466,4,0:18.0,Offensive rebound by Team,,119,116
467,4,0:18.0,,J. Jackson enters the game for S. Harrison,119,116
468,4,0:18.0,J. Grant enters the game for Á. Abrines,,119,116
469,4,0:18.0,S. Adams enters the game for R. Felton,,119,116
470,4,0:18.0,R. Westbrook makes free throw 2 of 2,,120,116
471,4,0:13.0,,Turnover by D. Booker (bad pass; steal by P. George),120,116
472,4,0:10.0,R. Westbrook makes 2-pt dunk at rim (assist by P. George),,122,116
473,4,0:03.0,,E. Payton misses 2-pt layup at rim (block by S. Adams),122,116
474,4,0:01.0,Defensive rebound by C. Anthony,,122,116
475,4,0:01.0,Personal foul by E. Payton (drawn by C. Anthony),,122,116
476,4,0:01.0,C. Anthony makes free throw 1 of 2,,123,116
477,4,0:01.0,C. Anthony makes free throw 2 of 2,,124,116
478,4,0:00.0,,J. Jackson misses 3-pt jump shot from 53 ft,124,116
479,4,0:00.0,,Offensive rebound by Team,124,116
