,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
386,4,7:14.0,Shooting foul by A. Rivers (drawn by J. Murray),,116,101
387,4,7:14.0,J. Murray makes free throw 1 of 3,,117,101
388,4,7:14.0,J. Murray makes free throw 2 of 3,,118,101
389,4,7:14.0,J. Murray makes free throw 3 of 3,,119,101
390,4,7:00.0,,Personal foul by W. Chandler (drawn by D. Jordan),119,101
391,4,6:44.0,,T. Harris misses 2-pt jump shot from 15 ft,119,101
392,4,6:40.0,,Offensive rebound by D. Jordan,119,101
393,4,6:40.0,,D. Jordan makes 2-pt layup at rim,119,103
394,4,6:26.0,N. Jokić misses 2-pt hook shot from 6 ft,,119,103
395,4,6:24.0,,Defensive rebound by D. Jordan,119,103
396,4,6:16.0,,M. Harrell misses 2-pt jump shot from 8 ft,119,103
397,4,6:14.0,Defensive rebound by J. Murray,,119,103
398,4,6:14.0,Personal foul by M. Harrell (drawn by J. Murray),,119,103
399,4,6:14.0,,LA Clippers full timeout,119,103
400,4,6:14.0,W. Barton enters the game for D. Harris,,119,103
401,4,6:00.0,P. Millsap misses 3-pt jump shot from 23 ft,,119,103
402,4,5:58.0,,Defensive rebound by Team,119,103
403,4,5:58.0,Loose ball foul by N. Jokić (drawn by M. Harrell),,119,103
404,4,5:40.0,,M. Harrell makes 2-pt hook shot from 5 ft (assist by L. Williams),119,105
405,4,5:19.0,W. Barton makes 3-pt jump shot from 22 ft (assist by J. Murray),,122,105
406,4,4:58.0,,T. Harris misses 2-pt jump shot from 9 ft,122,105
407,4,4:56.0,Defensive rebound by W. Chandler,,122,105
408,4,4:42.0,W. Chandler makes 2-pt jump shot from 8 ft (assist by N. Jokić),,124,105
409,4,4:25.0,,A. Rivers misses 3-pt jump shot from 24 ft,124,105
410,4,4:21.0,Defensive rebound by W. Chandler,,124,105
411,4,4:14.0,W. Chandler misses 3-pt jump shot from 25 ft,,124,105
412,4,4:12.0,,Defensive rebound by D. Jordan,124,105
413,4,4:02.0,,Turnover by A. Rivers (lost ball; steal by N. Jokić),124,105
414,4,3:58.0,Shooting foul by M. Harrell (drawn by P. Millsap),,124,105
415,4,3:58.0,P. Millsap makes free throw 1 of 2,,125,105
416,4,3:58.0,,C. Williams enters the game for M. Harrell,125,105
417,4,3:58.0,,S. Thornwell enters the game for D. Jordan,125,105
418,4,3:58.0,,B. Marjanović enters the game for L. Williams,125,105
419,4,3:58.0,,S. Dekker enters the game for A. Rivers,125,105
420,4,3:58.0,,T. Wallace enters the game for T. Harris,125,105
421,4,3:58.0,P. Millsap misses free throw 2 of 2,,125,105
422,4,3:54.0,,Defensive rebound by B. Marjanović,125,105
423,4,3:45.0,,C. Williams makes 2-pt jump shot from 22 ft (assist by S. Thornwell),125,107
424,4,3:26.0,W. Barton makes 2-pt jump shot from 17 ft,,127,107
425,4,3:08.0,,Turnover by B. Marjanović (lost ball; steal by N. Jokić),127,107
426,4,3:00.0,Turnover by N. Jokić (bad pass; steal by S. Dekker),,127,107
427,4,2:57.0,,S. Dekker makes 2-pt layup from 1 ft (assist by C. Williams),127,109
428,4,2:40.0,J. Murray makes 2-pt jump shot from 15 ft,,129,109
429,4,2:30.0,,S. Dekker misses 2-pt jump shot from 4 ft,129,109
430,4,2:20.0,,Offensive rebound by B. Marjanović,129,109
431,4,2:20.0,,B. Marjanović makes 2-pt dunk at rim,129,111
432,4,2:08.0,N. Jokić misses 2-pt jump shot from 10 ft,,129,111
433,4,2:02.0,Offensive rebound by N. Jokić,,129,111
434,4,2:02.0,N. Jokić makes 2-pt layup at rim,,131,111
435,4,1:45.0,,T. Wallace makes 2-pt jump shot from 19 ft (assist by B. Marjanović),131,113
436,4,1:45.0,Denver full timeout,,131,113
437,4,1:45.0,T. Lyles enters the game for P. Millsap,,131,113
438,4,1:45.0,D. Harris enters the game for W. Barton,,131,113
439,4,1:45.0,M. Plumlee enters the game for N. Jokić,,131,113
440,4,1:45.0,M. Beasley enters the game for W. Chandler,,131,113
441,4,1:45.0,J. Hernangómez enters the game for J. Murray,,131,113
442,4,1:23.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,131,113
443,4,1:19.0,,Defensive rebound by B. Marjanović,131,113
444,4,1:15.0,,Turnover by C. Williams (traveling),131,113
445,4,0:57.0,M. Beasley makes 3-pt jump shot from 24 ft (assist by D. Harris),,134,113
446,4,0:35.0,,T. Wallace misses 3-pt jump shot from 25 ft,134,113
447,4,0:31.0,,Offensive rebound by S. Dekker,134,113
448,4,0:31.0,,S. Dekker misses 2-pt layup at rim,134,113
449,4,0:31.0,,Offensive rebound by B. Marjanović,134,113
450,4,0:31.0,,Shooting foul by J. Hernangómez (drawn by B. Marjanović),134,113
451,4,0:31.0,,B. Marjanović makes free throw 1 of 2,134,114
452,4,0:31.0,,B. Marjanović makes free throw 2 of 2,134,115
453,4,0:07.0,Turnover by Team (shot clock),,134,115
