,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
390,4,6:36.0,,T. Ariza misses 3-pt jump shot from 25 ft,89,105
391,4,6:36.0,Defensive rebound by B. Paul,,89,105
392,4,6:29.0,D. Bertāns makes 2-pt dunk from 1 ft (assist by B. Forbes),,91,105
393,4,6:27.0,,Houston full timeout,91,105
394,4,6:27.0,,C. Capela enters the game for P. Tucker,91,105
395,4,6:12.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),91,107
396,4,5:49.0,Turnover by B. Forbes (bad pass; steal by J. Harden),,91,107
397,4,5:47.0,,Shooting foul by B. Paul (drawn by J. Harden),91,107
398,4,5:47.0,,J. Harden makes free throw 1 of 2,91,108
399,4,5:47.0,,J. Harden makes free throw 2 of 2,91,109
400,4,5:47.0,D. Murray enters the game for P. Mills,,91,109
401,4,5:39.0,D. Murray misses 2-pt jump shot from 12 ft,,91,109
402,4,5:36.0,,Defensive rebound by R. Anderson,91,109
403,4,5:25.0,,J. Harden makes 2-pt jump shot from 18 ft,91,111
404,4,5:06.0,D. Bertāns makes 3-pt jump shot from 28 ft (assist by J. Lauvergne),,94,111
405,4,4:52.0,,C. Capela misses 2-pt dunk at rim,94,111
406,4,4:45.0,,Offensive rebound by R. Anderson,94,111
407,4,4:34.0,,J. Harden makes 3-pt jump shot from 29 ft,94,114
408,4,4:19.0,D. Bertāns misses 3-pt jump shot from 25 ft,,94,114
409,4,4:16.0,,Defensive rebound by J. Harden,94,114
410,4,4:09.0,,J. Harden misses 3-pt jump shot from 29 ft,94,114
411,4,4:06.0,Defensive rebound by J. Lauvergne,,94,114
412,4,4:01.0,B. Forbes misses 3-pt jump shot from 24 ft,,94,114
413,4,3:58.0,,Defensive rebound by C. Paul,94,114
414,4,3:49.0,,C. Paul misses 2-pt jump shot from 10 ft,94,114
415,4,3:45.0,Defensive rebound by B. Forbes,,94,114
416,4,3:41.0,B. Forbes makes 2-pt layup from 1 ft,,96,114
417,4,3:33.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),96,116
418,4,3:27.0,Personal foul by C. Paul (drawn by D. Murray),,96,116
419,4,3:27.0,,E. Gordon enters the game for C. Paul,96,116
420,4,3:27.0,,Z. Qi enters the game for J. Harden,96,116
421,4,3:27.0,,T. Black enters the game for C. Capela,96,116
422,4,3:27.0,,B. Brown enters the game for R. Anderson,96,116
423,4,3:19.0,J. Lauvergne makes 2-pt dunk at rim (assist by D. Murray),,98,116
424,4,3:06.0,,Shooting foul by B. Paul (drawn by Z. Qi),98,116
425,4,3:06.0,,Z. Qi makes free throw 1 of 2,98,117
426,4,3:06.0,,Z. Qi makes free throw 2 of 2,98,118
427,4,2:52.0,D. Murray makes 2-pt jump shot from 9 ft,,100,118
428,4,2:52.0,Shooting foul by B. Brown (drawn by D. Murray),,100,118
429,4,2:52.0,D. Murray makes free throw 1 of 1,,101,118
430,4,2:42.0,,B. Brown misses 3-pt jump shot from 28 ft,101,118
431,4,2:39.0,Defensive rebound by J. Lauvergne,,101,118
432,4,2:26.0,D. Bertāns makes 2-pt layup from 1 ft (assist by D. Murray),,103,118
433,4,2:13.0,,B. Brown makes 3-pt jump shot from 26 ft,103,121
434,4,2:01.0,J. Lauvergne makes 2-pt jump shot from 18 ft (assist by D. Murray),,105,121
435,4,1:50.0,,E. Gordon misses 3-pt jump shot from 23 ft,105,121
436,4,1:47.0,Defensive rebound by B. Paul,,105,121
437,4,1:42.0,Turnover by B. Paul (bad pass; steal by T. Black),,105,121
438,4,1:34.0,,B. Brown makes 3-pt jump shot from 25 ft,105,124
439,4,1:17.0,D. Murray misses 3-pt jump shot from 25 ft,,105,124
440,4,1:13.0,,Defensive rebound by E. Gordon,105,124
441,4,1:01.0,,B. Brown misses 3-pt jump shot from 28 ft,105,124
442,4,0:58.0,Defensive rebound by Team,,105,124
443,4,0:50.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by B. Forbes),,107,124
444,4,0:30.0,,Z. Qi misses 3-pt jump shot from 27 ft,107,124
445,4,0:27.0,Defensive rebound by Team,,107,124
446,4,0:22.0,D. Murray makes 2-pt layup from 2 ft,,109,124
447,4,0:22.0,Shooting foul by T. Black (drawn by D. Murray),,109,124
448,4,0:22.0,D. Murray misses free throw 1 of 1,,109,124
449,4,0:20.0,,Defensive rebound by T. Black,109,124
