,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
378,4,4:33.0,,L. Galloway misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),91,84
379,4,4:29.0,Defensive rebound by T. Zeller,,91,84
380,4,4:18.0,R. Hollis-Jefferson misses 3-pt jump shot from 26 ft,,91,84
381,4,4:13.0,,Defensive rebound by L. Galloway,91,84
382,4,4:09.0,,S. Johnson makes 2-pt layup from 1 ft,91,86
383,4,4:07.0,Brooklyn full timeout,,91,86
384,4,4:07.0,,I. Smith enters the game for L. Kennard,91,86
385,4,4:07.0,,A. Bradley enters the game for L. Galloway,91,86
386,4,4:07.0,Q. Acy enters the game for T. Zeller,,91,86
387,4,3:51.0,Personal foul by S. Johnson (drawn by R. Hollis-Jefferson),,91,86
388,4,3:51.0,R. Hollis-Jefferson makes free throw 1 of 2,,92,86
389,4,3:51.0,R. Hollis-Jefferson misses free throw 2 of 2,,92,86
390,4,3:49.0,,Defensive rebound by S. Johnson,92,86
391,4,3:33.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by T. Harris),92,89
392,4,3:09.0,D. Carroll misses 3-pt jump shot from 28 ft,,92,89
393,4,3:05.0,,Defensive rebound by T. Harris,92,89
394,4,2:58.0,,I. Smith makes 3-pt jump shot from 27 ft (assist by T. Harris),92,92
395,4,2:29.0,S. Dinwiddie makes 2-pt jump shot from 21 ft,,94,92
396,4,2:16.0,,T. Harris makes 2-pt layup from 10 ft,94,94
397,4,1:59.0,A. Crabbe enters the game for R. Hollis-Jefferson,,94,94
398,4,1:50.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,94,94
399,4,1:46.0,,Defensive rebound by T. Harris,94,94
400,4,1:41.0,,T. Harris misses 3-pt jump shot from 26 ft,94,94
401,4,1:35.0,Defensive rebound by A. Crabbe,,94,94
402,4,1:21.0,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by C. LeVert),,97,94
403,4,1:13.0,,T. Harris misses 2-pt jump shot from 17 ft,97,94
404,4,1:09.0,,Offensive rebound by A. Drummond,97,94
405,4,1:07.0,,A. Drummond misses 2-pt layup from 1 ft,97,94
406,4,1:03.0,,Offensive rebound by A. Drummond,97,94
407,4,1:03.0,,A. Drummond makes 2-pt layup at rim,97,96
408,4,0:43.0,Q. Acy misses 3-pt jump shot from 24 ft,,97,96
409,4,0:42.0,Offensive rebound by Team,,97,96
410,4,0:42.0,Personal foul by A. Drummond (drawn by C. LeVert),,97,96
411,4,0:42.0,C. LeVert misses free throw 1 of 2,,97,96
412,4,0:42.0,Offensive rebound by Team,,97,96
413,4,0:42.0,C. LeVert makes free throw 2 of 2,,98,96
414,4,0:34.0,,A. Bradley misses 3-pt jump shot from 25 ft,98,96
415,4,0:31.0,,Offensive rebound by S. Johnson,98,96
416,4,0:31.0,,S. Johnson makes 2-pt layup at rim,98,98
417,4,0:13.0,Shooting foul by S. Johnson (drawn by C. LeVert),,98,98
418,4,0:13.0,C. LeVert misses free throw 1 of 2,,98,98
419,4,0:13.0,Offensive rebound by Team,,98,98
420,4,0:13.0,,E. Moreland enters the game for T. Harris,98,98
421,4,0:13.0,R. Hollis-Jefferson enters the game for A. Crabbe,,98,98
422,4,0:13.0,C. LeVert makes free throw 2 of 2,,99,98
423,4,0:13.0,Brooklyn full timeout,,99,98
424,4,0:13.0,,L. Kennard enters the game for S. Johnson,99,98
425,4,0:13.0,,L. Galloway enters the game for I. Smith,99,98
426,4,0:13.0,,T. Harris enters the game for E. Moreland,99,98
427,4,0:13.0,J. Harris enters the game for Q. Acy,,99,98
428,4,0:13.0,,Detroit full timeout,99,98
429,4,0:04.0,,A. Drummond makes 2-pt layup from 2 ft (assist by L. Galloway),99,100
430,4,0:04.0,Brooklyn full timeout,,99,100
431,4,0:04.0,,S. Johnson enters the game for L. Kennard,99,100
432,4,0:04.0,,A. Tolliver enters the game for L. Galloway,99,100
433,4,0:04.0,,I. Smith enters the game for T. Harris,99,100
434,4,0:04.0,A. Crabbe enters the game for C. LeVert,,99,100
435,4,0:04.0,Q. Acy enters the game for R. Hollis-Jefferson,,99,100
436,4,0:04.0,Brooklyn full timeout,,99,100
437,4,0:01.0,S. Dinwiddie makes 2-pt jump shot from 13 ft (assist by J. Harris),,101,100
