,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHILADELPHIA_ACTION,SACRAMENTO_SCORE,PHILADELPHIA_SCORE
380,4,8:07.0,B. Hield misses 2-pt layup from 2 ft,,82,78
381,4,8:03.0,Offensive rebound by M. Richardson,,82,78
382,4,8:03.0,M. Richardson misses 2-pt layup at rim,,82,78
383,4,8:01.0,,Defensive rebound by B. Simmons,82,78
384,4,7:59.0,,R. Covington misses 3-pt jump shot from 26 ft,82,78
385,4,7:59.0,Defensive rebound by W. Cauley-Stein,,82,78
386,4,7:41.0,Shooting foul by R. Holmes (drawn by W. Cauley-Stein),,82,78
387,4,7:41.0,W. Cauley-Stein makes free throw 1 of 2,,83,78
388,4,7:41.0,,T. Luwawu-Cabarrot enters the game for D. Šarić,83,78
389,4,7:41.0,W. Cauley-Stein makes free throw 2 of 2,,84,78
390,4,7:29.0,,R. Covington makes 2-pt jump shot from 6 ft,84,80
391,4,7:29.0,,Shooting foul by W. Cauley-Stein (drawn by R. Covington),84,80
392,4,7:29.0,,R. Covington makes free throw 1 of 1,84,81
393,4,7:07.0,V. Carter misses 3-pt jump shot from 25 ft,,84,81
394,4,7:03.0,,Defensive rebound by T. Luwawu-Cabarrot,84,81
395,4,6:52.0,,R. Covington misses 2-pt jump shot from 20 ft,84,81
396,4,6:49.0,Defensive rebound by V. Carter,,84,81
397,4,6:37.0,B. Hield misses 2-pt jump shot from 20 ft,,84,81
398,4,6:33.0,,Defensive rebound by B. Simmons,84,81
399,4,6:26.0,,B. Simmons misses 2-pt jump shot from 6 ft,84,81
400,4,6:23.0,Defensive rebound by W. Cauley-Stein,,84,81
401,4,6:07.0,G. Temple makes 2-pt layup from 2 ft,,86,81
402,4,5:57.0,,Personal foul by G. Temple (drawn by B. Simmons),86,81
403,4,5:57.0,,D. Šarić enters the game for T. Luwawu-Cabarrot,86,81
404,4,5:49.0,,Shooting foul by M. Richardson (drawn by D. Šarić),86,81
405,4,5:49.0,,D. Šarić makes free throw 1 of 2,86,82
406,4,5:49.0,,D. Šarić makes free throw 2 of 2,86,83
407,4,5:38.0,G. Temple makes 2-pt jump shot from 16 ft,,88,83
408,4,5:16.0,,J. Bayless makes 3-pt jump shot from 22 ft (assist by R. Covington),88,86
409,4,4:53.0,B. Hield makes 2-pt jump shot from 16 ft,,90,86
410,4,4:23.0,,R. Covington misses 3-pt jump shot from 27 ft,90,86
411,4,4:20.0,Defensive rebound by V. Carter,,90,86
412,4,4:17.0,G. Temple makes 2-pt layup from 1 ft (assist by V. Carter),,92,86
413,4,4:17.0,,Philadelphia full timeout,92,86
414,4,3:58.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by D. Šarić),92,89
415,4,3:39.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by V. Carter),,94,89
416,4,3:23.0,,D. Šarić misses 2-pt jump shot from 16 ft,94,89
417,4,3:20.0,Defensive rebound by M. Richardson,,94,89
418,4,3:05.0,Turnover by W. Cauley-Stein (bad pass; steal by J. Bayless),,94,89
419,4,3:04.0,,Personal foul by G. Temple (drawn by J. Bayless),94,89
420,4,3:04.0,,J. Bayless makes free throw 1 of 2,94,90
421,4,3:04.0,,T. McConnell enters the game for R. Holmes,94,90
422,4,3:04.0,,J. Bayless misses free throw 2 of 2,94,90
423,4,3:03.0,Defensive rebound by Team,,94,90
424,4,3:03.0,Sacramento full timeout,,94,90
425,4,3:03.0,Z. Randolph enters the game for W. Cauley-Stein,,94,90
426,4,2:44.0,M. Richardson misses 2-pt layup from 4 ft,,94,90
427,4,2:42.0,,Defensive rebound by D. Šarić,94,90
428,4,2:39.0,,J. Bayless misses 2-pt jump shot from 20 ft,94,90
429,4,2:33.0,Defensive rebound by G. Temple,,94,90
430,4,2:17.0,Z. Randolph misses 2-pt jump shot from 18 ft,,94,90
431,4,2:13.0,Offensive rebound by V. Carter,,94,90
432,4,1:58.0,Z. Randolph makes 2-pt jump shot from 6 ft (assist by G. Temple),,96,90
433,4,1:43.0,,Turnover by D. Šarić (bad pass),96,90
434,4,1:27.0,G. Temple misses 2-pt layup from 4 ft,,96,90
435,4,1:25.0,,Defensive rebound by R. Covington,96,90
436,4,1:15.0,,R. Covington misses 2-pt jump shot from 9 ft (block by V. Carter),96,90
437,4,1:12.0,Defensive rebound by B. Hield,,96,90
438,4,1:12.0,Turnover by B. Hield (out of bounds lost ball),,96,90
439,4,1:06.0,,B. Simmons makes 2-pt jump shot from 14 ft,96,92
440,4,1:06.0,,Shooting foul by M. Richardson (drawn by B. Simmons),96,92
441,4,1:06.0,,B. Simmons misses free throw 1 of 1,96,92
442,4,1:03.0,Defensive rebound by G. Temple,,96,92
443,4,0:44.0,G. Temple misses 3-pt jump shot from 22 ft,,96,92
444,4,0:43.0,Offensive rebound by Team,,96,92
445,4,0:32.0,Z. Randolph misses 2-pt layup from 1 ft,,96,92
446,4,0:32.0,Offensive rebound by G. Temple,,96,92
447,4,0:32.0,G. Temple makes 2-pt layup at rim,,98,92
448,4,0:32.0,,Philadelphia full timeout,98,92
449,4,0:32.0,,T. Luwawu-Cabarrot enters the game for T. McConnell,98,92
450,4,0:32.0,W. Cauley-Stein enters the game for Z. Randolph,,98,92
451,4,0:30.0,,R. Covington misses 3-pt jump shot from 27 ft,98,92
452,4,0:28.0,Defensive rebound by Team,,98,92
453,4,0:28.0,Sacramento full timeout,,98,92
454,4,0:28.0,,T. McConnell enters the game for D. Šarić,98,92
455,4,0:28.0,Z. Randolph enters the game for W. Cauley-Stein,,98,92
456,4,0:28.0,F. Mason enters the game for M. Richardson,,98,92
457,4,0:24.0,Turnover by B. Hield (out of bounds lost ball),,98,92
458,4,0:24.0,,Philadelphia full timeout,98,92
459,4,0:24.0,,D. Šarić enters the game for T. McConnell,98,92
460,4,0:24.0,M. Richardson enters the game for F. Mason,,98,92
461,4,0:20.0,,D. Šarić misses 3-pt jump shot from 25 ft,98,92
462,4,0:19.0,Defensive rebound by G. Temple,,98,92
463,4,0:17.0,Personal foul by R. Covington (drawn by G. Temple),,98,92
464,4,0:14.0,Personal take foul by T. Luwawu-Cabarrot (drawn by B. Hield),,98,92
465,4,0:14.0,B. Hield makes free throw 1 of 2,,99,92
466,4,0:14.0,B. Hield makes free throw 2 of 2,,100,92
467,4,0:10.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),100,95
468,4,0:06.0,Personal take foul by B. Simmons (drawn by G. Temple),,100,95
469,4,0:06.0,G. Temple misses free throw 1 of 2,,100,95
470,4,0:06.0,Offensive rebound by Team,,100,95
471,4,0:06.0,G. Temple makes free throw 2 of 2,,101,95
472,4,0:01.0,,R. Covington misses 3-pt jump shot from 30 ft,101,95
473,4,0:01.0,,Offensive rebound by Team,101,95
