,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
378,4,5:19.0,K. Dunn misses 2-pt jump shot from 18 ft,,95,93
379,4,5:16.0,,Defensive rebound by M. Kidd-Gilchrist,95,93
380,4,5:07.0,,K. Walker makes 2-pt layup from 5 ft,95,95
381,4,5:07.0,,Shooting foul by D. Valentine (drawn by K. Walker),95,95
382,4,5:07.0,J. Holiday enters the game for B. Portis,,95,95
383,4,5:07.0,L. Markkanen enters the game for D. Nwaba,,95,95
384,4,5:07.0,,K. Walker makes free throw 1 of 1,95,96
385,4,4:53.0,Turnover by D. Valentine (turnover),,95,96
386,4,4:53.0,,Personal foul by R. Lopez (drawn by N. Batum),95,96
387,4,4:53.0,D. Nwaba enters the game for D. Valentine,,95,96
388,4,4:42.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by R. Lopez),95,96
389,4,4:39.0,Defensive rebound by J. Holiday,,95,96
390,4,4:30.0,K. Dunn makes 2-pt jump shot from 18 ft,,97,96
391,4,4:14.0,,K. Walker misses 2-pt layup from 1 ft,97,96
392,4,4:11.0,Defensive rebound by J. Holiday,,97,96
393,4,4:06.0,D. Nwaba makes 2-pt layup from 1 ft,,99,96
394,4,3:47.0,,D. Howard misses 2-pt layup from 1 ft (block by D. Nwaba),99,96
395,4,3:40.0,Defensive rebound by R. Lopez,,99,96
396,4,3:37.0,R. Lopez misses 2-pt layup from 2 ft (block by D. Howard),,99,96
397,4,3:34.0,,Defensive rebound by N. Batum,99,96
398,4,3:24.0,,D. Howard misses 2-pt layup from 1 ft,99,96
399,4,3:22.0,Defensive rebound by J. Holiday,,99,96
400,4,3:15.0,Turnover by R. Lopez (bad pass; steal by M. Williams),,99,96
401,4,3:07.0,,D. Howard makes 2-pt dunk from 1 ft (assist by N. Batum),99,98
402,4,3:07.0,Chicago full timeout,,99,98
403,4,2:55.0,Turnover by K. Dunn (bad pass),,99,98
404,4,2:39.0,,D. Howard misses 2-pt hook shot from 5 ft,99,98
405,4,2:36.0,Defensive rebound by J. Holiday,,99,98
406,4,2:18.0,L. Markkanen misses 3-pt jump shot from 27 ft,,99,98
407,4,2:13.0,Offensive rebound by Team,,99,98
408,4,2:08.0,Offensive foul by R. Lopez (drawn by K. Walker),,99,98
409,4,2:08.0,Turnover by R. Lopez (offensive foul),,99,98
410,4,1:54.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 20 ft (assist by N. Batum),99,100
411,4,1:33.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by J. Holiday),,101,100
412,4,1:24.0,,K. Walker misses 3-pt jump shot from 25 ft,101,100
413,4,1:20.0,Defensive rebound by J. Holiday,,101,100
414,4,1:12.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by K. Dunn),,104,100
415,4,1:12.0,,Charlotte full timeout,104,100
416,4,1:01.0,,N. Batum makes 2-pt jump shot from 11 ft,104,102
417,4,0:49.0,L. Markkanen makes 2-pt layup from 2 ft,,106,102
418,4,0:34.0,,Shooting foul by D. Nwaba (drawn by M. Kidd-Gilchrist),106,102
419,4,0:34.0,,M. Kidd-Gilchrist makes free throw 1 of 2,106,103
420,4,0:34.0,,M. Kidd-Gilchrist makes free throw 2 of 2,106,104
421,4,0:14.0,K. Dunn misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),,106,104
422,4,0:06.0,,Defensive rebound by D. Howard,106,104
423,4,0:05.0,,Shooting foul by K. Dunn (drawn by K. Walker),106,104
424,4,0:05.0,,K. Walker makes free throw 1 of 2,106,105
425,4,0:05.0,,K. Walker makes free throw 2 of 2,106,106
426,4,0:05.0,Chicago full timeout,,106,106
427,4,0:05.0,D. Valentine enters the game for D. Nwaba,,106,106
428,4,0:05.0,Chicago full timeout,,106,106
429,4,0:00.0,K. Dunn misses 2-pt jump shot from 16 ft,,106,106
430,4,0:00.0,Offensive rebound by Team,,106,106
431,1OT,4:41.0,L. Markkanen misses 2-pt layup from 2 ft (block by D. Howard),,106,106
432,1OT,4:36.0,,Defensive rebound by M. Kidd-Gilchrist,106,106
433,1OT,4:28.0,,K. Walker misses 2-pt jump shot from 18 ft,106,106
434,1OT,4:23.0,Defensive rebound by D. Nwaba,,106,106
435,1OT,4:07.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by K. Dunn),,108,106
436,1OT,3:52.0,,Personal foul by K. Dunn (drawn by M. Kidd-Gilchrist),108,106
437,1OT,3:42.0,,N. Batum misses 2-pt jump shot from 14 ft,108,106
438,1OT,3:38.0,Defensive rebound by J. Holiday,,108,106
439,1OT,3:28.0,J. Holiday misses 3-pt jump shot from 25 ft,,108,106
440,1OT,3:25.0,,Defensive rebound by M. Kidd-Gilchrist,108,106
441,1OT,3:17.0,,Shooting foul by R. Lopez (drawn by D. Howard),108,106
442,1OT,3:17.0,,D. Howard misses free throw 1 of 2,108,106
443,1OT,3:17.0,,Offensive rebound by Team,108,106
444,1OT,3:17.0,,D. Howard makes free throw 2 of 2,108,107
445,1OT,3:03.0,Turnover by J. Holiday (bad pass; steal by N. Batum),,108,107
446,1OT,3:03.0,,Personal foul by D. Nwaba (drawn by N. Batum),108,107
447,1OT,2:49.0,,M. Williams misses 3-pt jump shot from 25 ft,108,107
448,1OT,2:49.0,,Offensive rebound by D. Howard,108,107
449,1OT,2:49.0,,Shooting foul by R. Lopez (drawn by D. Howard),108,107
450,1OT,2:49.0,,D. Howard makes free throw 1 of 2,108,108
451,1OT,2:49.0,,D. Howard misses free throw 2 of 2,108,108
452,1OT,2:46.0,Defensive rebound by R. Lopez,,108,108
453,1OT,2:35.0,K. Dunn makes 2-pt layup at rim,,110,108
454,1OT,2:18.0,,Turnover by M. Williams (bad pass; steal by K. Dunn),110,108
455,1OT,2:14.0,K. Dunn misses 2-pt layup from 1 ft,,110,108
456,1OT,2:14.0,Offensive rebound by Team,,110,108
457,1OT,2:14.0,,Loose ball foul by K. Walker (drawn by K. Dunn),110,108
458,1OT,2:08.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),,113,108
459,1OT,1:56.0,,K. Walker makes 2-pt layup at rim,113,110
460,1OT,1:41.0,K. Dunn misses 2-pt jump shot from 8 ft,,113,110
461,1OT,1:39.0,,Defensive rebound by D. Howard,113,110
462,1OT,1:32.0,,N. Batum misses 3-pt jump shot from 22 ft,113,110
463,1OT,1:29.0,Defensive rebound by L. Markkanen,,113,110
464,1OT,1:13.0,Personal foul by M. Williams (drawn by L. Markkanen),,113,110
465,1OT,1:04.0,Personal foul by M. Williams (drawn by L. Markkanen),,113,110
466,1OT,1:04.0,L. Markkanen makes free throw 1 of 2,,114,110
467,1OT,1:04.0,L. Markkanen makes free throw 2 of 2,,115,110
468,1OT,0:55.0,,Shooting foul by D. Nwaba (drawn by M. Kidd-Gilchrist),115,110
469,1OT,0:55.0,,M. Kidd-Gilchrist makes free throw 1 of 2,115,111
470,1OT,0:55.0,,M. Kidd-Gilchrist misses free throw 2 of 2,115,111
471,1OT,0:52.0,Defensive rebound by R. Lopez,,115,111
472,1OT,0:37.0,K. Dunn misses 3-pt jump shot from 26 ft,,115,111
473,1OT,0:33.0,Offensive rebound by R. Lopez,,115,111
474,1OT,0:33.0,Turnover by R. Lopez (step out of bounds),,115,111
475,1OT,0:33.0,,Charlotte full timeout,115,111
476,1OT,0:33.0,,M. Monk enters the game for M. Kidd-Gilchrist,115,111
477,1OT,0:28.0,,M. Monk misses 3-pt jump shot from 26 ft,115,111
478,1OT,0:26.0,,Offensive rebound by Team,115,111
479,1OT,0:26.0,Loose ball foul by R. Lopez (drawn by D. Howard),,115,111
480,1OT,0:26.0,B. Portis enters the game for R. Lopez,,115,111
481,1OT,0:26.0,,D. Howard misses free throw 1 of 2,115,111
482,1OT,0:26.0,,Offensive rebound by Team,115,111
483,1OT,0:26.0,,M. Kidd-Gilchrist enters the game for M. Monk,115,111
484,1OT,0:26.0,N. Mirotić enters the game for J. Holiday,,115,111
485,1OT,0:26.0,,D. Howard misses free throw 2 of 2,115,111
486,1OT,0:23.0,,Offensive rebound by M. Williams,115,111
487,1OT,0:22.0,,K. Walker misses 3-pt jump shot from 25 ft,115,111
488,1OT,0:19.0,Defensive rebound by D. Nwaba,,115,111
489,1OT,0:18.0,Personal foul by M. Kidd-Gilchrist (drawn by K. Dunn),,115,111
490,1OT,0:18.0,K. Dunn makes free throw 1 of 2,,116,111
491,1OT,0:18.0,J. Holiday enters the game for N. Mirotić,,116,111
492,1OT,0:18.0,K. Dunn misses free throw 2 of 2,,116,111
493,1OT,0:15.0,,Defensive rebound by D. Howard,116,111
494,1OT,0:12.0,,Turnover by K. Walker (bad pass),116,111
495,1OT,0:12.0,D. Valentine enters the game for D. Nwaba,,116,111
496,1OT,0:10.0,Personal take foul by M. Williams (drawn by K. Dunn),,116,111
497,1OT,0:10.0,K. Dunn makes free throw 1 of 2,,117,111
498,1OT,0:10.0,D. Nwaba enters the game for D. Valentine,,117,111
499,1OT,0:10.0,K. Dunn misses free throw 2 of 2,,117,111
500,1OT,0:08.0,,Defensive rebound by D. Howard,117,111
501,1OT,0:08.0,,Turnover by D. Howard (bad pass),117,111
502,1OT,0:03.0,Personal take foul by M. Kidd-Gilchrist (drawn by J. Holiday),,117,111
503,1OT,0:03.0,J. Holiday makes free throw 1 of 2,,118,111
504,1OT,0:03.0,J. Holiday makes free throw 2 of 2,,119,111
