,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
382,4,5:25.0,J. Nurkić makes free throw 2 of 2,,99,100
383,4,5:10.0,,D. Cousins misses 2-pt layup from 2 ft,99,100
384,4,5:09.0,,Offensive rebound by A. Davis,99,100
385,4,5:08.0,,A. Davis makes 2-pt layup at rim,99,102
386,4,5:08.0,,Shooting foul by A. Aminu (drawn by A. Davis),99,102
387,4,5:08.0,,A. Davis makes free throw 1 of 1,99,103
388,4,4:51.0,M. Harkless makes 2-pt layup from 2 ft (assist by D. Lillard),,101,103
389,4,4:43.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),101,105
390,4,4:18.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,103,105
391,4,3:58.0,,D. Cousins misses 2-pt jump shot from 9 ft (block by J. Nurkić),103,105
392,4,3:54.0,Defensive rebound by C. McCollum,,103,105
393,4,3:51.0,A. Aminu misses 3-pt jump shot from 22 ft,,103,105
394,4,3:51.0,,Defensive rebound by J. Holiday,103,105
395,4,3:40.0,,New Orleans full timeout,103,105
396,4,3:40.0,S. Napier enters the game for M. Harkless,,103,105
397,4,3:28.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by D. Cousins),103,107
398,4,3:13.0,Turnover by D. Lillard (bad pass; steal by J. Holiday),,103,107
399,4,2:51.0,,D. Cousins makes 2-pt dunk at rim (assist by D. Miller),103,109
400,4,2:39.0,C. McCollum misses 3-pt jump shot from 25 ft,,103,109
401,4,2:39.0,Offensive rebound by A. Aminu,,103,109
402,4,2:39.0,Personal foul by D. Miller (drawn by A. Aminu),,103,109
403,4,2:39.0,,E. Moore enters the game for D. Miller,103,109
404,4,2:33.0,A. Aminu misses 3-pt jump shot from 23 ft,,103,109
405,4,2:30.0,,Defensive rebound by J. Holiday,103,109
406,4,2:08.0,,Turnover by D. Cousins (lost ball; steal by J. Nurkić),103,109
407,4,2:04.0,S. Napier makes 2-pt layup from 2 ft (assist by D. Lillard),,105,109
408,4,1:49.0,,J. Holiday makes 2-pt jump shot from 16 ft,105,111
409,4,1:42.0,A. Aminu misses 3-pt jump shot from 26 ft,,105,111
410,4,1:42.0,,Defensive rebound by Team,105,111
411,4,1:27.0,,Personal foul by C. McCollum (drawn by J. Holiday),105,111
412,4,1:14.0,,A. Davis makes 2-pt hook shot from 5 ft,105,113
413,4,1:06.0,D. Lillard misses 2-pt layup from 2 ft (block by A. Davis),,105,113
414,4,0:59.0,,Defensive rebound by D. Cousins,105,113
415,4,0:46.0,,D. Cousins misses 3-pt jump shot from 27 ft,105,113
416,4,0:42.0,,Offensive rebound by I. Clark,105,113
417,4,0:42.0,,Turnover by I. Clark (out of bounds lost ball),105,113
418,4,0:42.0,Portland full timeout,,105,113
419,4,0:42.0,P. Connaughton enters the game for J. Nurkić,,105,113
420,4,0:39.0,S. Napier makes 2-pt layup from 1 ft (assist by P. Connaughton),,107,113
421,4,0:38.0,,Personal take foul by P. Connaughton (drawn by J. Holiday),107,113
422,4,0:38.0,,J. Holiday makes free throw 1 of 2,107,114
423,4,0:38.0,,D. Miller enters the game for D. Cousins,107,114
424,4,0:38.0,J. Nurkić enters the game for P. Connaughton,,107,114
425,4,0:38.0,,J. Holiday makes free throw 2 of 2,107,115
426,4,0:29.0,C. McCollum misses 2-pt jump shot from 11 ft,,107,115
427,4,0:28.0,Offensive rebound by Team,,107,115
428,4,0:28.0,P. Connaughton enters the game for J. Nurkić,,107,115
429,4,0:25.0,C. McCollum makes 2-pt jump shot from 2 ft (assist by P. Connaughton),,109,115
430,4,0:24.0,,Personal foul by D. Lillard (drawn by J. Holiday),109,115
431,4,0:24.0,,J. Holiday makes free throw 1 of 2,109,116
432,4,0:24.0,,J. Holiday makes free throw 2 of 2,109,117
433,4,0:18.0,C. McCollum makes 2-pt layup from 1 ft,,111,117
434,4,0:15.0,,Personal take foul by S. Napier (drawn by D. Miller),111,117
435,4,0:15.0,,D. Miller makes free throw 1 of 2,111,118
436,4,0:15.0,,D. Miller makes free throw 2 of 2,111,119
437,4,0:06.0,A. Aminu makes 2-pt jump shot from 11 ft (assist by D. Lillard),,113,119
438,4,0:06.0,,New Orleans full timeout,113,119
439,4,0:06.0,,New Orleans full timeout,113,119
