,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
382,4,7:10.0,,Defensive rebound by S. Labissière,100,96
383,4,6:56.0,,G. Temple misses 3-pt jump shot from 25 ft,100,96
384,4,6:54.0,Defensive rebound by D. Cousins,,100,96
385,4,6:45.0,Shooting foul by D. Fox (drawn by J. Holiday),,100,96
386,4,6:45.0,J. Holiday misses free throw 1 of 2,,100,96
387,4,6:45.0,Offensive rebound by Team,,100,96
388,4,6:45.0,J. Holiday makes free throw 2 of 2,,101,96
389,4,6:30.0,,S. Labissière makes 2-pt jump shot from 13 ft,101,98
390,4,6:05.0,J. Holiday misses 2-pt jump shot from 14 ft,,101,98
391,4,6:04.0,,Defensive rebound by Team,101,98
392,4,6:04.0,,Personal foul by D. Cunningham (drawn by B. Bogdanović),101,98
393,4,6:04.0,,G. Hill enters the game for S. Labissière,101,98
394,4,5:45.0,,K. Koufos misses 2-pt layup from 2 ft,101,98
395,4,5:42.0,Defensive rebound by E. Moore,,101,98
396,4,5:37.0,J. Nelson misses 2-pt layup from 4 ft,,101,98
397,4,5:32.0,,Defensive rebound by K. Koufos,101,98
398,4,5:29.0,,B. Bogdanović makes 2-pt jump shot from 22 ft,101,100
399,4,5:08.0,Shooting foul by K. Koufos (drawn by D. Cousins),,101,100
400,4,5:08.0,D. Cousins misses free throw 1 of 2,,101,100
401,4,5:08.0,Offensive rebound by Team,,101,100
402,4,5:08.0,I. Clark enters the game for D. Cunningham,,101,100
403,4,5:08.0,D. Cousins makes free throw 2 of 2,,102,100
404,4,4:49.0,,G. Temple misses 3-pt jump shot from 22 ft,102,100
405,4,4:46.0,Defensive rebound by D. Cousins,,102,100
406,4,4:26.0,J. Nelson misses 3-pt jump shot from 25 ft,,102,100
407,4,4:24.0,,Defensive rebound by D. Fox,102,100
408,4,4:22.0,,Personal foul by J. Holiday (drawn by D. Fox),102,100
409,4,4:22.0,,D. Fox makes free throw 1 of 2,102,101
410,4,4:22.0,,W. Cauley-Stein enters the game for K. Koufos,102,101
411,4,4:22.0,,D. Fox makes free throw 2 of 2,102,102
412,4,3:57.0,E. Moore makes 3-pt jump shot from 23 ft (assist by I. Clark),,105,102
413,4,3:35.0,,G. Hill misses 2-pt jump shot from 12 ft,105,102
414,4,3:32.0,Defensive rebound by J. Holiday,,105,102
415,4,3:27.0,New Orleans full timeout,,105,102
416,4,3:27.0,,Z. Randolph enters the game for G. Temple,105,102
417,4,3:27.0,D. Cunningham enters the game for I. Clark,,105,102
418,4,3:17.0,,Offensive charge foul by D. Cousins (drawn by W. Cauley-Stein),105,102
419,4,3:17.0,Turnover by D. Cousins (offensive foul),,105,102
420,4,3:04.0,,W. Cauley-Stein makes 2-pt jump shot from 17 ft (assist by G. Hill),105,104
421,4,2:47.0,D. Cousins misses 2-pt layup from 3 ft,,105,104
422,4,2:45.0,,Defensive rebound by Z. Randolph,105,104
423,4,2:36.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Fox),105,106
424,4,2:21.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by J. Holiday),,108,106
425,4,2:04.0,Violation by J. Holiday (kicked ball),,108,106
426,4,1:52.0,,D. Fox misses 2-pt jump shot from 8 ft,108,106
427,4,1:49.0,Defensive rebound by D. Cousins,,108,106
428,4,1:48.0,Shooting foul by B. Bogdanović (drawn by J. Holiday),,108,106
429,4,1:48.0,J. Holiday makes free throw 1 of 2,,109,106
430,4,1:48.0,J. Holiday makes free throw 2 of 2,,110,106
431,4,1:30.0,,D. Fox misses 2-pt jump shot from 19 ft,110,106
432,4,1:27.0,Defensive rebound by J. Nelson,,110,106
433,4,1:15.0,D. Cousins makes 2-pt dunk at rim (assist by J. Nelson),,112,106
434,4,1:15.0,,Sacramento full timeout,112,106
435,4,0:53.0,,B. Bogdanović misses 2-pt jump shot from 20 ft,112,106
436,4,0:50.0,Defensive rebound by D. Cousins,,112,106
437,4,0:38.0,D. Cousins misses 2-pt layup from 2 ft,,112,106
438,4,0:33.0,Offensive rebound by D. Cousins,,112,106
439,4,0:33.0,D. Cousins makes 2-pt layup at rim,,114,106
440,4,0:20.0,,W. Cauley-Stein misses 2-pt hook shot from 8 ft,114,106
441,4,0:17.0,Defensive rebound by D. Cousins,,114,106
