,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
386,4,2:22.0,,C. McCollum misses 3-pt jump shot from 25 ft,101,112
387,4,2:19.0,Defensive rebound by D. Booker,,101,112
388,4,2:03.0,D. Booker makes 2-pt jump shot from 6 ft,,103,112
389,4,1:42.0,,D. Lillard misses 2-pt layup from 1 ft,103,112
390,4,1:41.0,,Offensive rebound by J. Nurkić,103,112
391,4,1:41.0,,J. Nurkić makes 2-pt layup at rim,103,114
392,4,1:30.0,D. Booker makes 2-pt jump shot from 21 ft,,105,114
393,4,1:12.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),105,117
394,4,1:09.0,Shooting foul by E. Turner (drawn by D. Booker),,105,117
395,4,1:09.0,D. Booker makes free throw 1 of 3,,106,117
396,4,1:09.0,D. Booker makes free throw 2 of 3,,107,117
397,4,1:09.0,D. Booker makes free throw 3 of 3,,108,117
398,4,0:49.0,,Personal foul by T. Daniels (drawn by D. Lillard),108,117
399,4,0:48.0,,Personal foul by T. Chandler (drawn by J. Nurkić),108,117
400,4,0:48.0,,J. Nurkić misses free throw 1 of 2,108,117
401,4,0:48.0,,Offensive rebound by Team,108,117
402,4,0:48.0,,J. Nurkić makes free throw 2 of 2,108,118
403,4,0:48.0,Phoenix full timeout,,108,118
404,4,0:42.0,D. Booker makes 3-pt jump shot from 28 ft,,111,118
405,4,0:24.0,,E. Turner misses 2-pt jump shot from 8 ft (block by D. Booker),111,118
406,4,0:21.0,,Offensive rebound by E. Turner,111,118
407,4,0:19.0,,C. McCollum misses 3-pt jump shot from 23 ft,111,118
408,4,0:19.0,Defensive rebound by D. Bender,,111,118
409,4,0:15.0,D. Booker misses 3-pt jump shot from 28 ft,,111,118
410,4,0:15.0,,Defensive rebound by Team,111,118
