,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
385,4,9:10.0,N. Mirotić makes free throw 2 of 2,,98,87
386,4,9:04.0,,Personal foul by E. Moore (drawn by D. McDermott),98,87
387,4,8:57.0,,J. Barea misses 3-pt jump shot from 28 ft,98,87
388,4,8:54.0,Defensive rebound by R. Rondo,,98,87
389,4,8:50.0,E. Moore misses 3-pt jump shot from 22 ft,,98,87
390,4,8:48.0,,Defensive rebound by Team,98,87
391,4,8:48.0,Loose ball foul by A. Davis (drawn by D. McDermott),,98,87
392,4,8:36.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,98,87
393,4,8:33.0,Defensive rebound by R. Rondo,,98,87
394,4,8:27.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by R. Rondo),,101,87
395,4,8:24.0,,Dallas full timeout,101,87
396,4,8:13.0,,D. McDermott makes 2-pt layup from 1 ft (assist by D. Nowitzki),101,89
397,4,7:47.0,J. Holiday makes 2-pt hook shot from 3 ft,,103,89
398,4,7:29.0,,D. Nowitzki makes 2-pt jump shot from 11 ft (assist by D. McDermott),103,91
399,4,7:15.0,N. Mirotić makes 3-pt jump shot from 28 ft (assist by J. Holiday),,106,91
400,4,6:53.0,,J. Barea misses 2-pt jump shot from 4 ft,106,91
401,4,6:49.0,Defensive rebound by A. Davis,,106,91
402,4,6:45.0,N. Mirotić misses 3-pt jump shot from 25 ft,,106,91
403,4,6:41.0,,Defensive rebound by D. Nowitzki,106,91
404,4,6:36.0,,J. Barea misses 3-pt jump shot from 24 ft,106,91
405,4,6:31.0,Defensive rebound by N. Mirotić,,106,91
406,4,6:15.0,A. Davis misses 2-pt jump shot from 21 ft,,106,91
407,4,6:12.0,,Defensive rebound by K. Collinsworth,106,91
408,4,6:03.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by K. Collinsworth),106,94
409,4,5:43.0,J. Holiday misses 3-pt jump shot from 25 ft,,106,94
410,4,5:39.0,Offensive rebound by N. Mirotić,,106,94
411,4,5:33.0,Shooting block foul by D. Powell (drawn by A. Davis),,106,94
412,4,5:33.0,A. Davis makes free throw 1 of 2,,107,94
413,4,5:33.0,,D. Smith enters the game for D. Powell,107,94
414,4,5:33.0,,H. Barnes enters the game for K. Collinsworth,107,94
415,4,5:33.0,,N. Noel enters the game for D. McDermott,107,94
416,4,5:33.0,,Y. Ferrell enters the game for D. Nowitzki,107,94
417,4,5:33.0,A. Davis makes free throw 2 of 2,,108,94
418,4,5:19.0,,D. Smith misses 2-pt layup from 2 ft (block by A. Davis),108,94
419,4,5:19.0,Defensive rebound by A. Davis,,108,94
420,4,5:05.0,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),,110,94
421,4,5:05.0,,Dallas full timeout,110,94
422,4,4:52.0,,H. Barnes makes 2-pt jump shot from 18 ft,110,96
423,4,4:38.0,J. Holiday makes 2-pt jump shot from 16 ft,,112,96
424,4,4:26.0,,Personal foul by J. Holiday (drawn by Y. Ferrell),112,96
425,4,4:14.0,,H. Barnes misses 2-pt jump shot from 19 ft,112,96
426,4,4:10.0,Defensive rebound by R. Rondo,,112,96
427,4,3:58.0,R. Rondo misses 2-pt layup from 2 ft,,112,96
428,4,3:56.0,,Defensive rebound by N. Noel,112,96
429,4,3:53.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Smith),112,99
430,4,3:32.0,R. Rondo makes 2-pt jump shot from 20 ft,,114,99
431,4,3:17.0,,D. Smith misses 2-pt layup from 2 ft (block by A. Davis),114,99
432,4,3:15.0,Defensive rebound by A. Davis,,114,99
433,4,3:04.0,R. Rondo makes 3-pt jump shot from 23 ft (assist by E. Moore),,117,99
434,4,2:49.0,,J. Barea misses 2-pt jump shot from 14 ft,117,99
435,4,2:45.0,Defensive rebound by R. Rondo,,117,99
436,4,2:42.0,E. Moore makes 2-pt layup from 1 ft (assist by R. Rondo),,119,99
437,4,2:41.0,,D. McDermott enters the game for J. Barea,119,99
438,4,2:41.0,C. Diallo enters the game for N. Mirotić,,119,99
439,4,2:41.0,W. Lemon enters the game for J. Holiday,,119,99
440,4,2:41.0,I. Clark enters the game for A. Davis,,119,99
441,4,2:41.0,D. Liggins enters the game for E. Moore,,119,99
442,4,2:41.0,,Dallas full timeout,119,99
443,4,2:29.0,,H. Barnes makes 2-pt layup from 1 ft (assist by D. Smith),119,101
444,4,2:11.0,Turnover by W. Lemon (traveling),,119,101
445,4,2:01.0,,D. Smith makes 2-pt layup from 1 ft,119,103
446,4,1:41.0,R. Rondo makes 3-pt jump shot from 26 ft,,122,103
447,4,1:32.0,,Y. Ferrell makes 3-pt jump shot from 24 ft,122,106
448,4,1:20.0,C. Diallo makes 2-pt layup from 1 ft (assist by W. Lemon),,124,106
449,4,1:02.0,,H. Barnes misses 2-pt jump shot from 13 ft,124,106
450,4,0:59.0,Defensive rebound by C. Diallo,,124,106
451,4,0:42.0,Turnover by W. Lemon (traveling),,124,106
452,4,0:42.0,,S. Hopson enters the game for N. Noel,124,106
453,4,0:42.0,D. Miller enters the game for R. Rondo,,124,106
454,4,0:35.0,,Turnover by D. Smith (lost ball; steal by C. Diallo),124,106
455,4,0:31.0,C. Diallo makes 2-pt dunk from 1 ft,,126,106
456,4,0:26.0,,D. McDermott makes 3-pt jump shot from 22 ft (assist by Y. Ferrell),126,109
457,4,0:01.0,Turnover by Team (shot clock),,126,109
