,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
383,4,6:45.0,M. Brooks misses 3-pt jump shot from 25 ft,,108,120
384,4,6:43.0,,Defensive rebound by R. Westbrook,108,120
385,4,6:39.0,,Turnover by R. Westbrook (bad pass; steal by M. Brooks),108,120
386,4,6:31.0,M. Chalmers misses 3-pt jump shot from 24 ft,,108,120
387,4,6:21.0,,Defensive rebound by P. Patterson,108,120
388,4,6:19.0,,T. Ferguson misses 3-pt jump shot from 23 ft,108,120
389,4,6:19.0,Defensive rebound by K. Simmons,,108,120
390,4,6:16.0,,Loose ball foul by T. Ferguson (drawn by K. Simmons),108,120
391,4,6:16.0,K. Simmons makes free throw 1 of 2,,109,120
392,4,6:16.0,,P. George enters the game for P. Patterson,109,120
393,4,6:16.0,,C. Anthony enters the game for N. Collison,109,120
394,4,6:16.0,B. McLemore enters the game for M. Brooks,,109,120
395,4,6:16.0,K. Simmons makes free throw 2 of 2,,110,120
396,4,6:02.0,,Offensive foul by C. Anthony (drawn by K. Simmons),110,120
397,4,6:02.0,,Turnover by C. Anthony (offensive foul),110,120
398,4,5:56.0,K. Simmons misses 2-pt jump shot from 17 ft,,110,120
399,4,5:53.0,,Defensive rebound by S. Adams,110,120
400,4,5:49.0,,R. Westbrook misses 2-pt layup from 1 ft,110,120
401,4,5:46.0,Defensive rebound by D. Davis,,110,120
402,4,5:42.0,M. Chalmers misses 3-pt jump shot from 24 ft,,110,120
403,4,5:42.0,Offensive rebound by B. McLemore,,110,120
404,4,5:40.0,Turnover by D. Davis (step out of bounds),,110,120
405,4,5:40.0,Memphis full timeout,,110,120
406,4,5:40.0,,J. Grant enters the game for C. Anthony,110,120
407,4,5:24.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),110,123
408,4,5:05.0,K. Simmons misses 3-pt jump shot from 25 ft,,110,123
409,4,5:03.0,,Defensive rebound by S. Adams,110,123
410,4,4:57.0,,P. George misses 3-pt jump shot from 25 ft,110,123
411,4,4:53.0,Defensive rebound by D. Brooks,,110,123
412,4,4:49.0,D. Brooks misses 3-pt jump shot from 24 ft,,110,123
413,4,4:46.0,,Defensive rebound by P. George,110,123
414,4,4:37.0,,R. Westbrook misses 2-pt jump shot from 14 ft,110,123
415,4,4:34.0,Defensive rebound by D. Davis,,110,123
416,4,4:13.0,D. Davis makes 2-pt jump shot from 13 ft (assist by D. Brooks),,112,123
417,4,3:56.0,,Turnover by R. Westbrook (bad pass; steal by M. Chalmers),112,123
418,4,3:53.0,D. Brooks makes 2-pt layup at rim (assist by M. Chalmers),,114,123
419,4,3:40.0,,Shooting foul by B. McLemore (drawn by P. George),114,123
420,4,3:40.0,,P. George makes free throw 1 of 3,114,124
421,4,3:40.0,,P. George makes free throw 2 of 3,114,125
422,4,3:40.0,,Turnover by S. Adams (turnover),114,125
423,4,3:26.0,D. Davis misses 2-pt jump shot from 15 ft,,114,125
424,4,3:22.0,,Defensive rebound by T. Ferguson,114,125
425,4,3:17.0,,R. Westbrook misses 2-pt dunk from 1 ft,114,125
426,4,3:16.0,Defensive rebound by D. Brooks,,114,125
427,4,3:12.0,D. Brooks makes 2-pt layup from 1 ft,,116,125
428,4,2:44.0,,P. George misses 3-pt jump shot from 24 ft,116,125
429,4,2:42.0,,Offensive rebound by P. George,116,125
430,4,2:41.0,,P. George makes 2-pt dunk at rim,116,127
431,4,2:33.0,Turnover by D. Brooks (discontinued dribble),,116,127
432,4,2:33.0,M. Henry enters the game for M. Chalmers,,116,127
433,4,2:33.0,O. Johnson enters the game for D. Brooks,,116,127
434,4,2:17.0,,Turnover by P. George (lost ball; steal by D. Davis),116,127
435,4,2:03.0,K. Simmons misses 2-pt jump shot from 10 ft,,116,127
436,4,2:00.0,,Defensive rebound by S. Adams,116,127
437,4,1:55.0,,T. Ferguson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),116,130
438,4,1:40.0,B. McLemore misses 2-pt jump shot from 13 ft,,116,130
439,4,1:37.0,,Defensive rebound by R. Westbrook,116,130
440,4,1:30.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),116,133
441,4,1:30.0,Turnover by O. Johnson (bad pass),,116,133
442,4,1:30.0,,J. Huestis enters the game for R. Westbrook,116,133
443,4,1:30.0,,D. Hamilton enters the game for J. Grant,116,133
444,4,1:30.0,,N. Collison enters the game for S. Adams,116,133
445,4,1:30.0,,D. Johnson enters the game for P. George,116,133
446,4,1:28.0,,T. Ferguson misses 3-pt jump shot from 25 ft,116,133
447,4,1:26.0,,Offensive rebound by N. Collison,116,133
448,4,1:16.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by D. Hamilton),116,136
449,4,1:01.0,Personal foul by D. Hamilton (drawn by B. McLemore),,116,136
450,4,1:01.0,B. McLemore makes free throw 1 of 2,,117,136
451,4,1:01.0,B. McLemore makes free throw 2 of 2,,118,136
452,4,0:51.0,,Shooting foul by O. Johnson (drawn by N. Collison),118,136
453,4,0:51.0,,N. Collison misses free throw 1 of 2,118,136
454,4,0:51.0,,Offensive rebound by Team,118,136
455,4,0:51.0,,N. Collison makes free throw 2 of 2,118,137
456,4,0:40.0,Shooting foul by D. Hamilton (drawn by K. Simmons),,118,137
457,4,0:40.0,K. Simmons makes free throw 1 of 2,,119,137
458,4,0:40.0,K. Simmons makes free throw 2 of 2,,120,137
459,4,0:17.0,,J. Huestis misses 3-pt jump shot from 25 ft,120,137
460,4,0:14.0,Defensive rebound by D. Davis,,120,137
461,4,0:10.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by K. Simmons),,123,137
