,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
383,4,3:20.0,D. Carroll makes free throw 2 of 2,,103,106
384,4,3:05.0,,L. James makes 2-pt layup from 1 ft,103,108
385,4,2:55.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,105,108
386,4,2:32.0,,L. James makes 2-pt jump shot from 3 ft,105,110
387,4,2:32.0,,Shooting foul by S. Dinwiddie (drawn by L. James),105,110
388,4,2:32.0,,L. James misses free throw 1 of 1,105,110
389,4,2:30.0,Defensive rebound by S. Dinwiddie,,105,110
390,4,2:11.0,J. Harris misses 3-pt jump shot from 22 ft,,105,110
391,4,2:11.0,,Defensive rebound by Team,105,110
392,4,1:51.0,,L. James makes 3-pt jump shot from 26 ft,105,113
393,4,1:43.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,105,113
394,4,1:40.0,Offensive rebound by A. Crabbe,,105,113
395,4,1:40.0,A. Crabbe makes 2-pt layup from 1 ft,,107,113
396,4,1:40.0,Shooting foul by K. Love (drawn by A. Crabbe),,107,113
397,4,1:40.0,A. Crabbe misses free throw 1 of 1,,107,113
398,4,1:36.0,,Defensive rebound by K. Love,107,113
399,4,1:32.0,,Personal foul by D. Carroll (drawn by L. James),107,113
400,4,1:32.0,,L. James makes free throw 1 of 2,107,114
401,4,1:32.0,,L. James makes free throw 2 of 2,107,115
402,4,1:18.0,Personal foul by D. Wade (drawn by J. Harris),,107,115
403,4,1:18.0,J. Harris misses free throw 1 of 2,,107,115
404,4,1:18.0,Offensive rebound by Team,,107,115
405,4,1:18.0,J. Harris misses free throw 2 of 2,,107,115
406,4,1:15.0,,Defensive rebound by K. Love,107,115
407,4,0:55.0,,L. James makes 3-pt jump shot from 29 ft,107,118
408,4,0:55.0,Brooklyn full timeout,,107,118
409,4,0:49.0,D. Carroll makes 2-pt layup at rim (assist by S. Dinwiddie),,109,118
410,4,0:40.0,,K. Korver misses 3-pt jump shot from 23 ft,109,118
411,4,0:35.0,Defensive rebound by D. Carroll,,109,118
412,4,0:29.0,A. Crabbe misses 2-pt jump shot from 17 ft,,109,118
413,4,0:28.0,,Defensive rebound by Team,109,118
414,4,0:28.0,Loose ball foul by D. Carroll (drawn by D. Wade),,109,118
415,4,0:28.0,,D. Wade makes free throw 1 of 2,109,119
416,4,0:28.0,,J. Calderón enters the game for K. Love,109,119
417,4,0:28.0,,A. Žižić enters the game for J. Smith,109,119
418,4,0:28.0,,J. Holland enters the game for L. James,109,119
419,4,0:28.0,,C. Osman enters the game for K. Korver,109,119
420,4,0:28.0,,D. Wade misses free throw 2 of 2,109,119
421,4,0:28.0,Defensive rebound by R. Hollis-Jefferson,,109,119
422,4,0:28.0,Brooklyn full timeout,,109,119
423,4,0:28.0,Q. Acy enters the game for S. Dinwiddie,,109,119
424,4,0:28.0,S. Kilpatrick enters the game for D. Carroll,,109,119
425,4,0:28.0,C. LeVert enters the game for R. Hollis-Jefferson,,109,119
426,4,0:28.0,T. Zeller enters the game for A. Crabbe,,109,119
427,4,0:25.0,S. Kilpatrick misses 3-pt jump shot from 30 ft,,109,119
428,4,0:22.0,,Defensive rebound by D. Wade,109,119
