,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
387,4,0:36.0,,L. James misses 3-pt jump shot from 25 ft,110,113
388,4,0:33.0,Defensive rebound by D. Valentine,,110,113
389,4,0:14.0,D. Valentine makes 2-pt layup at rim,,112,113
390,4,0:14.0,,Cleveland full timeout,112,113
391,4,0:14.0,,K. Love enters the game for J. Green,112,113
392,4,0:14.0,,K. Korver enters the game for T. Thompson,112,113
393,4,0:14.0,B. Portis enters the game for L. Markkanen,,112,113
394,4,0:14.0,D. Nwaba enters the game for D. Valentine,,112,113
395,4,0:14.0,,J. Calderón enters the game for J. Crowder,112,113
396,4,0:11.0,,Personal foul by J. Holiday (drawn by L. James),112,113
397,4,0:11.0,,L. James makes free throw 1 of 2,112,114
398,4,0:11.0,,T. Thompson enters the game for K. Love,112,114
399,4,0:11.0,,J. Crowder enters the game for K. Korver,112,114
400,4,0:11.0,,J. Green enters the game for J. Calderón,112,114
401,4,0:11.0,R. Lopez enters the game for K. Dunn,,112,114
402,4,0:11.0,,L. James makes free throw 2 of 2,112,115
403,4,0:11.0,Chicago full timeout,,112,115
404,4,0:11.0,D. Valentine enters the game for B. Portis,,112,115
405,4,0:11.0,L. Markkanen enters the game for D. Nwaba,,112,115
406,4,0:11.0,K. Dunn enters the game for R. Lopez,,112,115
407,4,0:06.0,K. Dunn misses 3-pt jump shot from 26 ft (block by D. Wade),,112,115
408,4,0:06.0,Offensive rebound by Team,,112,115
409,4,0:02.0,D. Valentine misses 3-pt jump shot from 28 ft,,112,115
410,4,0:00.0,,Defensive rebound by D. Wade,112,115
