,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
383,4,11:12.0,J. Poeltl misses 2-pt jump shot from 5 ft (block by T. Booker),,78,93
384,4,11:12.0,,Defensive rebound by Team,78,93
385,4,11:12.0,,Personal foul by D. Wright (drawn by J. Bayless),78,93
386,4,11:12.0,Toronto full timeout,,78,93
387,4,11:12.0,K. Lowry enters the game for F. VanVleet,,78,93
388,4,10:50.0,,Turnover by Team (shot clock),78,93
389,4,10:43.0,C. Miles misses 3-pt jump shot from 25 ft,,78,93
390,4,10:40.0,,Defensive rebound by J. Embiid,78,93
391,4,10:30.0,,T. McConnell makes 2-pt layup from 3 ft (assist by J. Embiid),78,95
392,4,10:19.0,D. Wright makes 3-pt jump shot from 25 ft,,81,95
393,4,9:55.0,,Shooting foul by P. Siakam (drawn by J. Embiid),81,95
394,4,9:55.0,,J. Embiid makes free throw 1 of 2,81,96
395,4,9:55.0,,J. Embiid makes free throw 2 of 2,81,97
396,4,9:46.0,C. Miles makes 3-pt jump shot from 26 ft (assist by D. Wright),,84,97
397,4,9:26.0,,J. Redick misses 2-pt jump shot from 17 ft,84,97
398,4,9:25.0,Defensive rebound by K. Lowry,,84,97
399,4,9:25.0,Personal foul by T. Booker (drawn by K. Lowry),,84,97
400,4,9:25.0,,B. Simmons enters the game for J. Redick,84,97
401,4,9:25.0,,D. Šarić enters the game for T. Booker,84,97
402,4,9:16.0,K. Lowry makes 2-pt jump shot from 11 ft (assist by P. Siakam),,86,97
403,4,8:57.0,,J. Bayless misses 3-pt jump shot from 26 ft,86,97
404,4,8:54.0,Defensive rebound by K. Lowry,,86,97
405,4,8:50.0,,Offensive charge foul by J. Poeltl (drawn by D. Šarić),86,97
406,4,8:50.0,Turnover by J. Poeltl (offensive foul),,86,97
407,4,8:30.0,Offensive charge foul by J. Embiid (drawn by K. Lowry),,86,97
408,4,8:30.0,,Turnover by J. Embiid (offensive foul),86,97
409,4,8:30.0,,A. Johnson enters the game for J. Embiid,86,97
410,4,8:30.0,,R. Covington enters the game for J. Bayless,86,97
411,4,8:19.0,C. Miles misses 3-pt jump shot from 22 ft,,86,97
412,4,8:16.0,,Defensive rebound by R. Covington,86,97
413,4,8:11.0,,Turnover by B. Simmons (bad pass),86,97
414,4,8:07.0,Personal foul by D. Šarić (drawn by K. Lowry),,86,97
415,4,8:03.0,C. Miles misses 3-pt jump shot from 22 ft,,86,97
416,4,8:02.0,,Defensive rebound by D. Šarić,86,97
417,4,7:55.0,,T. McConnell makes 2-pt layup from 2 ft,86,99
418,4,7:42.0,Shooting foul by A. Johnson (drawn by K. Lowry),,86,99
419,4,7:42.0,K. Lowry makes free throw 1 of 2,,87,99
420,4,7:42.0,K. Lowry makes free throw 2 of 2,,88,99
421,4,7:25.0,,B. Simmons misses 2-pt jump shot from 11 ft,88,99
422,4,7:22.0,,Offensive rebound by A. Johnson,88,99
423,4,7:21.0,,Turnover by B. Simmons (turnover),88,99
424,4,7:17.0,K. Lowry misses 2-pt jump shot from 15 ft,,88,99
425,4,7:15.0,,Defensive rebound by A. Johnson,88,99
426,4,7:04.0,,R. Covington misses 2-pt jump shot from 12 ft,88,99
427,4,7:02.0,,Offensive rebound by R. Covington,88,99
428,4,7:00.0,,R. Covington misses 2-pt jump shot from 11 ft,88,99
429,4,7:00.0,Defensive rebound by J. Poeltl,,88,99
430,4,6:57.0,Toronto full timeout,,88,99
431,4,6:57.0,,J. Embiid enters the game for A. Johnson,88,99
432,4,6:57.0,,J. Redick enters the game for T. McConnell,88,99
433,4,6:57.0,D. DeRozan enters the game for C. Miles,,88,99
434,4,6:39.0,K. Lowry misses 2-pt jump shot from 15 ft,,88,99
435,4,6:33.0,Offensive rebound by J. Poeltl,,88,99
436,4,6:32.0,J. Poeltl makes 2-pt hook shot from 3 ft,,90,99
437,4,6:12.0,,J. Redick misses 3-pt jump shot from 28 ft,90,99
438,4,6:07.0,Defensive rebound by K. Lowry,,90,99
439,4,6:04.0,Turnover by K. Lowry (turnover; steal by B. Simmons),,90,99
440,4,6:02.0,,Offensive foul by B. Simmons (drawn by K. Lowry),90,99
441,4,6:02.0,,Turnover by B. Simmons (offensive foul),90,99
442,4,5:49.0,D. Wright makes 2-pt jump shot from 17 ft,,92,99
443,4,5:47.0,,Philadelphia full timeout,92,99
444,4,5:34.0,,Shooting foul by J. Poeltl (drawn by J. Embiid),92,99
445,4,5:34.0,,J. Embiid makes free throw 1 of 2,92,100
446,4,5:34.0,,J. Embiid misses free throw 2 of 2,92,100
447,4,5:32.0,Defensive rebound by P. Siakam,,92,100
448,4,5:25.0,Shooting foul by D. Šarić (drawn by D. Wright),,92,100
449,4,5:25.0,D. Wright misses free throw 1 of 2,,92,100
450,4,5:25.0,Offensive rebound by Team,,92,100
451,4,5:25.0,D. Wright makes free throw 2 of 2,,93,100
452,4,5:00.0,,J. Embiid makes 2-pt hook shot from 7 ft,93,102
453,4,4:46.0,D. DeRozan makes 2-pt layup from 3 ft (assist by K. Lowry),,95,102
454,4,4:46.0,Shooting foul by J. Embiid (drawn by D. DeRozan),,95,102
455,4,4:46.0,D. DeRozan makes free throw 1 of 1,,96,102
456,4,4:37.0,,Personal foul by D. Wright (drawn by J. Redick),96,102
457,4,4:37.0,,T. McConnell enters the game for J. Redick,96,102
458,4,4:32.0,,J. Embiid misses 3-pt jump shot from 25 ft,96,102
459,4,4:26.0,Defensive rebound by D. Wright,,96,102
460,4,4:10.0,P. Siakam misses 3-pt jump shot from 24 ft,,96,102
461,4,4:07.0,,Defensive rebound by T. McConnell,96,102
462,4,4:01.0,,Philadelphia full timeout,96,102
463,4,3:44.0,,B. Simmons misses 2-pt jump shot from 9 ft,96,102
464,4,3:42.0,Defensive rebound by K. Lowry,,96,102
465,4,3:36.0,D. Wright makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,99,102
466,4,3:11.0,,Turnover by T. McConnell (traveling),99,102
467,4,3:03.0,D. DeRozan makes 2-pt jump shot from 17 ft,,101,102
468,4,2:43.0,,B. Simmons makes 2-pt layup from 1 ft (assist by R. Covington),101,104
469,4,2:25.0,D. DeRozan misses 2-pt layup from 3 ft,,101,104
470,4,2:24.0,,Defensive rebound by R. Covington,101,104
471,4,2:14.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),101,107
472,4,2:13.0,Toronto full timeout,,101,107
473,4,2:13.0,C. Miles enters the game for P. Siakam,,101,107
474,4,2:01.0,D. Wright misses 2-pt layup from 3 ft,,101,107
475,4,1:59.0,Offensive rebound by D. Wright,,101,107
476,4,1:59.0,D. Wright misses 2-pt layup at rim,,101,107
477,4,1:59.0,,Defensive rebound by B. Simmons,101,107
478,4,1:49.0,,Turnover by B. Simmons (bad pass; steal by D. DeRozan),101,107
479,4,1:46.0,Shooting foul by R. Covington (drawn by D. DeRozan),,101,107
480,4,1:46.0,D. DeRozan makes free throw 1 of 2,,102,107
481,4,1:46.0,,J. Bayless enters the game for T. McConnell,102,107
482,4,1:46.0,P. Siakam enters the game for C. Miles,,102,107
483,4,1:46.0,D. DeRozan makes free throw 2 of 2,,103,107
484,4,1:44.0,,Personal take foul by D. Wright (drawn by B. Simmons),103,107
485,4,1:44.0,,B. Simmons makes free throw 1 of 2,103,108
486,4,1:44.0,C. Miles enters the game for P. Siakam,,103,108
487,4,1:44.0,,T. McConnell enters the game for D. Šarić,103,108
488,4,1:44.0,,B. Simmons makes free throw 2 of 2,103,109
489,4,1:32.0,D. DeRozan misses 3-pt jump shot from 25 ft,,103,109
490,4,1:29.0,,Defensive rebound by J. Embiid,103,109
491,4,1:25.0,,R. Covington makes 2-pt layup from 2 ft (assist by T. McConnell),103,111
492,4,1:15.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by J. Poeltl),,106,111
493,4,1:02.0,,T. McConnell misses 2-pt jump shot from 15 ft,106,111
494,4,1:00.0,,Offensive rebound by J. Embiid,106,111
495,4,0:45.0,,Turnover by J. Embiid (lost ball; steal by K. Lowry),106,111
496,4,0:39.0,K. Lowry misses 3-pt jump shot from 25 ft,,106,111
497,4,0:36.0,Offensive rebound by C. Miles,,106,111
498,4,0:36.0,C. Miles makes 2-pt layup at rim,,108,111
499,4,0:36.0,,Philadelphia full timeout,108,111
500,4,0:36.0,,D. Šarić enters the game for T. McConnell,108,111
501,4,0:36.0,P. Siakam enters the game for C. Miles,,108,111
502,4,0:25.0,,Shooting foul by J. Poeltl (drawn by J. Embiid),108,111
503,4,0:25.0,,J. Embiid makes free throw 1 of 2,108,112
504,4,0:25.0,,T. McConnell enters the game for D. Šarić,108,112
505,4,0:25.0,C. Miles enters the game for P. Siakam,,108,112
506,4,0:25.0,,J. Embiid makes free throw 2 of 2,108,113
507,4,0:23.0,Turnover by K. Lowry (bad pass; steal by T. McConnell),,108,113
508,4,0:19.0,,R. Covington misses 2-pt layup from 2 ft,108,113
509,4,0:15.0,Defensive rebound by K. Lowry,,108,113
510,4,0:15.0,Turnover by K. Lowry (lost ball; steal by B. Simmons),,108,113
511,4,0:15.0,,B. Simmons misses 2-pt dunk at rim,108,113
512,4,0:15.0,,Offensive rebound by J. Embiid,108,113
513,4,0:13.0,,J. Embiid misses 2-pt layup from 2 ft,108,113
514,4,0:12.0,,Offensive rebound by J. Embiid,108,113
515,4,0:11.0,,Shooting foul by D. DeRozan (drawn by J. Embiid),108,113
516,4,0:11.0,,J. Embiid makes free throw 1 of 2,108,114
517,4,0:11.0,,J. Embiid makes free throw 2 of 2,108,115
518,4,0:11.0,Toronto full timeout,,108,115
519,4,0:11.0,,D. Šarić enters the game for J. Embiid,108,115
520,4,0:07.0,D. Wright makes 3-pt jump shot from 25 ft,,111,115
521,4,0:06.0,,Personal foul by C. Miles (drawn by D. Šarić),111,115
522,4,0:06.0,,D. Šarić makes free throw 1 of 2,111,116
523,4,0:06.0,,D. Šarić makes free throw 2 of 2,111,117
524,4,0:06.0,,Technical foul by B. Simmons,111,117
525,4,0:06.0,Technical foul by K. Lowry,,111,117
526,4,0:06.0,,T. Luwawu-Cabarrot enters the game for B. Simmons,111,117
527,4,0:06.0,N. Powell enters the game for K. Lowry,,111,117
528,4,0:05.0,Turnover by C. Miles (step out of bounds),,111,117
