,QUARTER,TIME_REMAINING,BOSTON_ACTION,SAN ANTONIO_ACTION,BOSTON_SCORE,SAN ANTONIO_SCORE
392,4,4:03.0,A. Horford misses 3-pt jump shot from 23 ft,,94,95
393,4,4:03.0,,Defensive rebound by B. Forbes,94,95
394,4,3:59.0,,Shooting foul by M. Morris (drawn by R. Gay),94,95
395,4,3:59.0,,R. Gay makes free throw 1 of 2,94,96
396,4,3:59.0,M. Smart enters the game for M. Morris,,94,96
397,4,3:59.0,,R. Gay makes free throw 2 of 2,94,97
398,4,3:42.0,Turnover by J. Brown (lost ball; steal by B. Forbes),,94,97
399,4,3:19.0,,P. Mills misses 3-pt jump shot from 25 ft,94,97
400,4,3:16.0,Defensive rebound by M. Smart,,94,97
401,4,3:06.0,M. Smart makes 2-pt layup from 1 ft (assist by J. Brown),,96,97
402,4,2:52.0,,Personal foul by M. Smart (drawn by M. Ginóbili),96,97
403,4,2:52.0,Boston full timeout,,96,97
404,4,2:52.0,T. Rozier enters the game for M. Smart,,96,97
405,4,2:52.0,,M. Ginóbili misses free throw 1 of 2,96,97
406,4,2:52.0,,Offensive rebound by Team,96,97
407,4,2:52.0,,M. Ginóbili makes free throw 2 of 2,96,98
408,4,2:37.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by T. Rozier),,99,98
409,4,2:13.0,,L. Aldridge misses 2-pt jump shot from 12 ft,99,98
410,4,2:08.0,,Offensive rebound by R. Gay,99,98
411,4,2:06.0,,R. Gay misses 2-pt layup at rim,99,98
412,4,2:03.0,,Offensive rebound by R. Gay,99,98
413,4,2:03.0,,R. Gay makes 2-pt layup at rim,99,100
414,4,1:52.0,K. Irving makes 3-pt jump shot from 27 ft,,102,100
415,4,1:32.0,,L. Aldridge makes 2-pt hook shot from 4 ft,102,102
416,4,1:21.0,K. Irving misses 3-pt jump shot from 26 ft,,102,102
417,4,1:21.0,,Defensive rebound by L. Aldridge,102,102
418,4,1:01.0,,Turnover by L. Aldridge (lost ball; steal by J. Tatum),102,102
419,4,0:42.0,K. Irving misses 3-pt jump shot from 25 ft,,102,102
420,4,0:40.0,,Defensive rebound by R. Gay,102,102
421,4,0:29.0,,R. Gay misses 3-pt jump shot from 25 ft,102,102
422,4,0:25.0,,Offensive rebound by M. Ginóbili,102,102
423,4,0:05.0,,M. Ginóbili makes 3-pt jump shot from 24 ft,102,105
424,4,0:05.0,Boston full timeout,,102,105
425,4,0:05.0,Boston full timeout,,102,105
426,4,0:03.0,K. Irving misses 3-pt jump shot from 24 ft,,102,105
427,4,0:00.0,,Defensive rebound by P. Mills,102,105
