,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
373,4,7:21.0,,E. Bledsoe makes free throw 1 of 2,86,86
374,4,7:21.0,,E. Bledsoe makes free throw 2 of 2,86,87
375,4,6:57.0,J. Richardson makes 2-pt layup from 1 ft (assist by B. Adebayo),,88,87
376,4,6:33.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by J. Henson),88,90
377,4,6:26.0,,Technical foul by E. Bledsoe,88,90
378,4,6:26.0,K. Olynyk makes free throw 1 of 2,,89,90
379,4,6:26.0,K. Olynyk makes free throw 2 of 2,,90,90
380,4,6:19.0,K. Olynyk misses 3-pt jump shot from 27 ft,,90,90
381,4,6:16.0,,Defensive rebound by J. Henson,90,90
382,4,5:58.0,,G. Antetokounmpo misses 2-pt jump shot from 15 ft,90,90
383,4,5:55.0,Defensive rebound by J. Richardson,,90,90
384,4,5:39.0,W. Ellington misses 3-pt jump shot from 28 ft,,90,90
385,4,5:34.0,,Defensive rebound by T. Snell,90,90
386,4,5:29.0,,Turnover by K. Middleton (lost ball; steal by J. Richardson),90,90
387,4,5:18.0,J. Richardson misses 3-pt jump shot from 29 ft,,90,90
388,4,5:13.0,,Defensive rebound by J. Henson,90,90
389,4,5:05.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,90,90
390,4,5:00.0,Defensive rebound by W. Ellington,,90,90
391,4,4:59.0,Miami full timeout,,90,90
392,4,4:59.0,G. Dragić enters the game for W. Ellington,,90,90
393,4,4:59.0,J. Johnson enters the game for K. Olynyk,,90,90
394,4,4:59.0,H. Whiteside enters the game for B. Adebayo,,90,90
395,4,4:39.0,J. Johnson makes 3-pt jump shot from 27 ft,,93,90
396,4,4:20.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by T. Snell),93,93
397,4,4:00.0,Turnover by G. Dragić (bad pass; steal by G. Antetokounmpo),,93,93
398,4,3:55.0,,K. Middleton misses 3-pt jump shot from 26 ft,93,93
399,4,3:52.0,Defensive rebound by H. Whiteside,,93,93
400,4,3:38.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Winslow),,95,93
401,4,3:19.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by H. Whiteside),95,93
402,4,3:16.0,Defensive rebound by G. Dragić,,95,93
403,4,3:11.0,J. Winslow makes 3-pt jump shot from 24 ft (assist by G. Dragić),,98,93
404,4,3:10.0,,Milwaukee full timeout,98,93
405,4,3:10.0,,M. Brogdon enters the game for T. Snell,98,93
406,4,3:04.0,,Personal foul by J. Richardson (drawn by E. Bledsoe),98,93
407,4,2:45.0,,K. Middleton misses 3-pt jump shot from 27 ft,98,93
408,4,2:42.0,Defensive rebound by G. Dragić,,98,93
409,4,2:34.0,Shooting foul by K. Middleton (drawn by J. Johnson),,98,93
410,4,2:34.0,J. Johnson makes free throw 1 of 2,,99,93
411,4,2:34.0,J. Johnson makes free throw 2 of 2,,100,93
412,4,2:25.0,,Shooting foul by J. Richardson (drawn by E. Bledsoe),100,93
413,4,2:25.0,,E. Bledsoe makes free throw 1 of 2,100,94
414,4,2:25.0,,E. Bledsoe makes free throw 2 of 2,100,95
415,4,2:09.0,J. Richardson misses 2-pt jump shot from 18 ft,,100,95
416,4,2:05.0,,Defensive rebound by E. Bledsoe,100,95
417,4,2:05.0,,Personal foul by J. Winslow (drawn by E. Bledsoe),100,95
418,4,2:01.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,100,95
419,4,1:58.0,Defensive rebound by H. Whiteside,,100,95
420,4,1:38.0,Turnover by G. Dragić (bad pass; steal by M. Brogdon),,100,95
421,4,1:18.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,100,95
422,4,1:15.0,Defensive rebound by H. Whiteside,,100,95
423,4,0:57.0,G. Dragić makes 2-pt layup from 2 ft,,102,95
424,4,0:43.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),102,98
425,4,0:19.0,J. Winslow misses 2-pt jump shot from 14 ft,,102,98
426,4,0:19.0,Offensive rebound by Team,,102,98
427,4,0:14.0,Miami full timeout,,102,98
428,4,0:14.0,,T. Snell enters the game for J. Henson,102,98
429,4,0:12.0,Personal foul by K. Middleton (drawn by G. Dragić),,102,98
430,4,0:12.0,G. Dragić makes free throw 1 of 2,,103,98
431,4,0:12.0,,J. Henson enters the game for T. Snell,103,98
432,4,0:12.0,G. Dragić makes free throw 2 of 2,,104,98
433,4,0:12.0,,Milwaukee full timeout,104,98
434,4,0:12.0,,M. Dellavedova enters the game for J. Henson,104,98
435,4,0:12.0,W. Ellington enters the game for H. Whiteside,,104,98
436,4,0:10.0,,K. Middleton makes 3-pt jump shot from 28 ft (assist by E. Bledsoe),104,101
437,4,0:09.0,Personal foul by M. Brogdon (drawn by J. Richardson),,104,101
438,4,0:09.0,Personal foul by E. Bledsoe (drawn by W. Ellington),,104,101
439,4,0:09.0,W. Ellington makes free throw 1 of 2,,105,101
440,4,0:09.0,W. Ellington makes free throw 2 of 2,,106,101
441,4,0:03.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,106,101
442,4,0:02.0,,Offensive rebound by G. Antetokounmpo,106,101
443,4,0:02.0,,G. Antetokounmpo misses 2-pt layup at rim,106,101
444,4,0:02.0,,Offensive rebound by G. Antetokounmpo,106,101
445,4,0:02.0,,Shooting foul by J. Johnson (drawn by G. Antetokounmpo),106,101
446,4,0:02.0,H. Whiteside enters the game for W. Ellington,,106,101
447,4,0:02.0,,G. Antetokounmpo misses free throw 1 of 2,106,101
448,4,0:02.0,,Offensive rebound by Team,106,101
449,4,0:02.0,,G. Antetokounmpo misses free throw 2 of 2,106,101
450,4,0:00.0,Defensive rebound by J. Johnson,,106,101
