,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
226,2,0:52.0,K. Looney enters the game for J. McGee,,50,59
227,2,0:52.0,,E. Payton makes free throw 2 of 2,50,60
228,2,0:44.0,S. Livingston makes 2-pt jump shot from 11 ft,,52,60
229,2,0:29.0,,E. Payton misses 2-pt jump shot from 11 ft,52,60
230,2,0:27.0,Defensive rebound by D. Green,,52,60
231,2,0:09.0,D. Green misses 2-pt jump shot from 20 ft,,52,60
232,2,0:05.0,,Defensive rebound by J. Jackson,52,60
233,2,0:01.0,,Turnover by J. Jackson (bad pass),52,60
234,2,0:00.0,Turnover by A. Iguodala (bad pass; steal by T. Warren),,52,60
235,3,11:46.0,,E. Payton makes 2-pt layup at rim,52,62
236,3,11:46.0,,Shooting foul by Z. Pachulia (drawn by E. Payton),52,62
237,3,11:46.0,,E. Payton misses free throw 1 of 1,52,62
238,3,11:43.0,Defensive rebound by Z. Pachulia,,52,62
239,3,11:30.0,N. Young misses 3-pt jump shot from 25 ft (block by T. Warren),,52,62
240,3,11:25.0,Offensive rebound by Z. Pachulia,,52,62
241,3,11:23.0,D. Green makes 2-pt hook shot from 9 ft,,54,62
242,3,11:23.0,Shooting foul by T. Daniels (drawn by D. Green),,54,62
243,3,11:23.0,D. Green misses free throw 1 of 1,,54,62
244,3,11:20.0,Offensive rebound by A. Iguodala,,54,62
245,3,11:17.0,Turnover by Q. Cook (lost ball; steal by T. Daniels),,54,62
246,3,11:05.0,,E. Payton makes 2-pt jump shot from 20 ft,54,64
247,3,10:57.0,D. Green misses 3-pt jump shot from 26 ft,,54,64
248,3,10:54.0,,Defensive rebound by A. Len,54,64
249,3,10:51.0,,T. Daniels misses 3-pt jump shot from 25 ft,54,64
250,3,10:47.0,Defensive rebound by Z. Pachulia,,54,64
251,3,10:37.0,D. Green misses 2-pt layup at rim (block by D. Bender),,54,64
252,3,10:34.0,,Defensive rebound by A. Len,54,64
253,3,10:31.0,,D. Bender misses 3-pt jump shot from 25 ft,54,64
254,3,10:27.0,Defensive rebound by Z. Pachulia,,54,64
255,3,10:20.0,A. Iguodala misses 2-pt layup at rim,,54,64
256,3,10:20.0,Z. Pachulia misses 2-pt layup from 1 ft,,54,64
257,3,10:20.0,Offensive rebound by Z. Pachulia,,54,64
258,3,10:20.0,Offensive rebound by Z. Pachulia,,54,64
259,3,10:18.0,Z. Pachulia misses 2-pt layup at rim,,54,64
260,3,10:16.0,Offensive rebound by N. Young,,54,64
261,3,10:01.0,D. Green makes 3-pt jump shot from 25 ft (assist by Q. Cook),,57,64
262,3,9:40.0,,T. Warren makes 3-pt jump shot from 25 ft (assist by E. Payton),57,67
263,3,9:23.0,Q. Cook makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,60,67
264,3,9:08.0,,Turnover by D. Bender (lost ball; steal by Q. Cook),60,67
265,3,9:02.0,Turnover by D. Green (bad pass; steal by T. Daniels),,60,67
266,3,8:56.0,,Turnover by T. Daniels (lost ball; steal by Q. Cook),60,67
267,3,8:56.0,Personal foul by T. Daniels (drawn by Q. Cook),,60,67
268,3,8:43.0,D. Green makes 2-pt dunk from 1 ft,,62,67
269,3,8:20.0,,A. Len misses 2-pt hook shot from 1 ft,62,67
270,3,8:20.0,,Offensive rebound by A. Len,62,67
271,3,8:20.0,,Shooting foul by Z. Pachulia (drawn by A. Len),62,67
272,3,8:20.0,,A. Len makes free throw 1 of 2,62,68
273,3,8:20.0,,A. Len makes free throw 2 of 2,62,69
274,3,8:04.0,D. Green misses 2-pt layup from 1 ft,,62,69
275,3,8:02.0,,Defensive rebound by D. Bender,62,69
276,3,7:57.0,,Turnover by T. Warren (step out of bounds),62,69
277,3,7:44.0,Away from play foul by T. Warren (drawn by Z. Pachulia),,62,69
278,3,7:39.0,A. Iguodala makes 2-pt layup at rim (assist by D. Green),,64,69
279,3,7:39.0,Shooting foul by T. Daniels (drawn by A. Iguodala),,64,69
280,3,7:39.0,A. Iguodala makes free throw 1 of 1,,65,69
281,3,7:25.0,,E. Payton misses 2-pt jump shot from 20 ft,65,69
282,3,7:25.0,Defensive rebound by A. Iguodala,,65,69
283,3,7:16.0,D. Green misses 3-pt jump shot from 26 ft,,65,69
284,3,7:16.0,,Defensive rebound by T. Warren,65,69
285,3,7:11.0,,Personal foul by N. Young (drawn by T. Warren),65,69
286,3,7:11.0,,J. Jackson enters the game for E. Payton,65,69
287,3,7:11.0,,S. Harrison enters the game for T. Daniels,65,69
288,3,7:03.0,,Turnover by T. Warren (bad pass),65,69
289,3,6:49.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Green),,68,69
290,3,6:49.0,,Phoenix full timeout,68,69
291,3,6:31.0,,A. Len misses 2-pt hook shot from 3 ft,68,69
292,3,6:29.0,Defensive rebound by Q. Cook,,68,69
293,3,6:18.0,Personal foul by J. Jackson (drawn by N. Young),,68,69
294,3,6:18.0,N. Young makes free throw 1 of 2,,69,69
295,3,6:18.0,J. Bell enters the game for A. Iguodala,,69,69
296,3,6:18.0,N. Young makes free throw 2 of 2,,70,69
297,3,6:02.0,,J. Jackson makes 2-pt jump shot from 17 ft,70,71
298,3,5:51.0,,J. Dudley enters the game for A. Len,70,71
299,3,5:47.0,Q. Cook makes 2-pt layup from 1 ft (assist by J. Bell),,72,71
300,3,5:47.0,Shooting foul by S. Harrison (drawn by Q. Cook),,72,71
301,3,5:47.0,Q. Cook makes free throw 1 of 1,,73,71
302,3,5:30.0,,T. Warren misses 2-pt layup from 2 ft,73,71
303,3,5:29.0,Defensive rebound by D. Green,,73,71
304,3,5:24.0,D. Green makes 2-pt jump shot from 1 ft,,75,71
305,3,5:24.0,Shooting foul by J. Dudley (drawn by D. Green),,75,71
306,3,5:24.0,D. Green makes free throw 1 of 1,,76,71
307,3,5:17.0,,Personal foul by Q. Cook (drawn by S. Harrison),76,71
308,3,5:10.0,,Turnover by J. Jackson (out of bounds lost ball),76,71
309,3,5:01.0,Q. Cook makes 2-pt jump shot from 22 ft,,78,71
310,3,5:01.0,,Phoenix full timeout,78,71
311,3,4:46.0,,J. Dudley makes 3-pt jump shot from 22 ft (assist by J. Jackson),78,74
312,3,4:26.0,Z. Pachulia makes 2-pt layup at rim (assist by Q. Cook),,80,74
313,3,4:12.0,,S. Harrison misses 2-pt hook shot from 4 ft,80,74
314,3,4:09.0,Defensive rebound by N. Young,,80,74
315,3,4:04.0,Q. Cook makes 3-pt jump shot from 24 ft (assist by J. Bell),,83,74
316,3,3:40.0,,S. Harrison misses 3-pt jump shot from 25 ft,83,74
317,3,3:36.0,Defensive rebound by D. Green,,83,74
318,3,3:34.0,Q. Cook makes 3-pt jump shot from 25 ft (assist by D. Green),,86,74
319,3,3:15.0,,J. Jackson makes 2-pt jump shot from 11 ft (assist by J. Dudley),86,76
320,3,3:00.0,Offensive foul by Z. Pachulia (drawn by S. Harrison),,86,76
321,3,3:00.0,Turnover by Z. Pachulia (offensive foul),,86,76
322,3,3:00.0,,T. Daniels enters the game for T. Warren,86,76
323,3,3:00.0,,M. Chriss enters the game for D. Bender,86,76
324,3,3:00.0,S. Livingston enters the game for N. Young,,86,76
325,3,3:00.0,K. Looney enters the game for Z. Pachulia,,86,76
326,3,2:51.0,,Turnover by J. Jackson (bad pass; steal by J. Bell),86,76
327,3,2:48.0,J. Bell makes 2-pt dunk at rim,,88,76
328,3,2:34.0,,Shooting foul by J. Bell (drawn by J. Dudley),88,76
329,3,2:34.0,,J. Dudley makes free throw 1 of 3,88,77
330,3,2:34.0,,J. Dudley makes free throw 2 of 3,88,78
331,3,2:34.0,,T. Ulis enters the game for S. Harrison,88,78
332,3,2:34.0,,J. Dudley makes free throw 3 of 3,88,79
333,3,2:10.0,D. Green misses 2-pt jump shot from 14 ft,,88,79
334,3,2:06.0,,Defensive rebound by M. Chriss,88,79
335,3,1:55.0,,T. Daniels misses 3-pt jump shot from 22 ft,88,79
336,3,1:52.0,,Offensive rebound by M. Chriss,88,79
337,3,1:51.0,,Shooting foul by D. Green (drawn by J. Jackson),88,79
338,3,1:51.0,,J. Jackson makes free throw 1 of 2,88,80
339,3,1:51.0,,J. Jackson makes free throw 2 of 2,88,81
340,3,1:32.0,D. Green misses 3-pt jump shot from 26 ft,,88,81
341,3,1:27.0,,Defensive rebound by J. Dudley,88,81
342,3,1:18.0,,T. Daniels makes 2-pt layup at rim (assist by J. Jackson),88,83
343,3,1:17.0,Golden State full timeout,,88,83
344,3,1:17.0,N. Young enters the game for D. Green,,88,83
345,3,1:01.0,K. Looney makes 2-pt jump shot from 15 ft (assist by J. Bell),,90,83
346,3,0:42.0,,M. Chriss misses 2-pt layup from 1 ft,90,83
347,3,0:39.0,Defensive rebound by J. Bell,,90,83
348,3,0:31.0,K. Looney makes 2-pt dunk at rim (assist by S. Livingston),,92,83
349,3,0:11.0,,Turnover by T. Ulis (lost ball; steal by J. Bell),92,83
350,3,0:07.0,Q. Cook makes 2-pt layup at rim,,94,83
351,3,0:01.0,,J. Jackson makes 2-pt jump shot from 16 ft,94,85
352,3,0:01.0,K. Looney misses 3-pt jump shot from 68 ft,,94,85
353,3,0:01.0,Offensive rebound by Team,,94,85
354,4,11:44.0,Shooting foul by T. Ulis (drawn by S. Livingston),,94,85
355,4,11:44.0,S. Livingston makes free throw 1 of 2,,95,85
356,4,11:44.0,S. Livingston makes free throw 2 of 2,,96,85
357,4,11:24.0,,J. Jackson misses 2-pt layup from 4 ft (block by K. Looney),96,85
358,4,11:21.0,Defensive rebound by N. Young,,96,85
359,4,11:15.0,Personal foul by T. Ulis (drawn by N. Young),,96,85
360,4,11:15.0,,E. Payton enters the game for T. Ulis,96,85
361,4,11:11.0,D. West makes 2-pt jump shot from 19 ft (assist by S. Livingston),,98,85
362,4,10:53.0,,M. Chriss makes 2-pt jump shot from 16 ft (assist by E. Payton),98,87
363,4,10:34.0,K. Looney makes 2-pt dunk at rim (assist by A. Iguodala),,100,87
364,4,10:25.0,,M. Chriss makes 2-pt layup at rim (assist by J. Jackson),100,89
365,4,10:09.0,D. West misses 2-pt hook shot from 7 ft,,100,89
366,4,10:06.0,,Defensive rebound by J. Dudley,100,89
367,4,9:58.0,,Shooting foul by D. West (drawn by M. Chriss),100,89
368,4,9:58.0,,M. Chriss makes free throw 1 of 2,100,90
369,4,9:58.0,,D. Bender enters the game for J. Dudley,100,90
370,4,9:58.0,,M. Chriss misses free throw 2 of 2,100,90
371,4,9:55.0,Defensive rebound by A. Iguodala,,100,90
372,4,9:41.0,N. Young misses 3-pt jump shot from 24 ft,,100,90
373,4,9:38.0,,Defensive rebound by M. Chriss,100,90
374,4,9:32.0,,J. Jackson misses 2-pt layup from 9 ft (block by K. Looney),100,90
375,4,9:30.0,Defensive rebound by D. West,,100,90
376,4,9:23.0,D. West makes 2-pt layup from 4 ft,,102,90
377,4,9:13.0,,M. Chriss misses 3-pt jump shot from 24 ft,102,90
378,4,9:09.0,Defensive rebound by K. Looney,,102,90
379,4,9:04.0,N. Young makes 2-pt jump shot from 14 ft (assist by A. Iguodala),,104,90
380,4,9:02.0,,Phoenix full timeout,104,90
381,4,9:02.0,,T. Warren enters the game for T. Daniels,104,90
382,4,8:46.0,,J. Jackson makes 2-pt jump shot from 12 ft (assist by D. Bender),104,92
383,4,8:20.0,A. Iguodala misses 3-pt jump shot from 24 ft,,104,92
384,4,8:17.0,,Defensive rebound by D. Bender,104,92
385,4,8:12.0,,M. Chriss makes 2-pt dunk at rim (assist by J. Jackson),104,94
386,4,7:45.0,K. Looney misses 2-pt jump shot from 17 ft,,104,94
387,4,7:42.0,,Defensive rebound by M. Chriss,104,94
388,4,7:37.0,,D. Bender misses 3-pt jump shot from 24 ft,104,94
389,4,7:34.0,Defensive rebound by A. Iguodala,,104,94
390,4,7:19.0,S. Livingston makes 2-pt dunk at rim (assist by D. West),,106,94
