,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,WASHINGTON_ACTION,GOLDEN STATE_SCORE,WASHINGTON_SCORE
387,4,4:58.0,,J. Meeks misses 3-pt jump shot from 27 ft,97,86
388,4,4:54.0,Defensive rebound by A. Iguodala,,97,86
389,4,4:35.0,Golden State full timeout,,97,86
390,4,4:35.0,D. Green enters the game for D. West,,97,86
391,4,4:35.0,K. Thompson enters the game for S. Livingston,,97,86
392,4,4:32.0,K. Durant misses 2-pt jump shot from 13 ft,,97,86
393,4,4:30.0,,Defensive rebound by J. Meeks,97,86
394,4,4:08.0,,M. Morris misses 2-pt jump shot from 16 ft,97,86
395,4,4:07.0,,Offensive rebound by Team,97,86
396,4,4:07.0,,Turnover by Team (shot clock),97,86
397,4,3:47.0,Turnover by D. Green (bad pass; steal by B. Beal),,97,86
398,4,3:42.0,,Shooting foul by K. Durant (drawn by J. Meeks),97,86
399,4,3:42.0,,J. Meeks makes free throw 1 of 2,97,87
400,4,3:42.0,,J. Meeks misses free throw 2 of 2,97,87
401,4,3:40.0,Defensive rebound by D. Green,,97,87
402,4,3:31.0,Offensive foul by K. Durant (drawn by K. Oubre),,97,87
403,4,3:31.0,Turnover by K. Durant (offensive foul),,97,87
404,4,3:31.0,,T. Satoranský enters the game for J. Meeks,97,87
405,4,3:17.0,,M. Morris makes 2-pt jump shot from 2 ft,97,89
406,4,3:05.0,S. Curry misses 3-pt jump shot from 26 ft,,97,89
407,4,3:01.0,,Defensive rebound by O. Porter,97,89
408,4,2:46.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by O. Porter),97,91
409,4,2:24.0,K. Durant makes 2-pt layup from 1 ft,,99,91
410,4,2:11.0,,K. Oubre misses 3-pt jump shot from 25 ft,99,91
411,4,2:07.0,Defensive rebound by D. Green,,99,91
412,4,2:03.0,A. Iguodala makes 2-pt layup from 1 ft (assist by D. Green),,101,91
413,4,1:51.0,,O. Porter misses 2-pt layup at rim,101,91
414,4,1:49.0,,Offensive rebound by O. Porter,101,91
415,4,1:49.0,,O. Porter makes 2-pt layup from 1 ft,101,93
416,4,1:34.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,103,93
417,4,1:24.0,,O. Porter makes 2-pt jump shot from 16 ft (assist by M. Morris),103,95
418,4,1:04.0,K. Durant misses 2-pt jump shot from 20 ft (block by K. Oubre),,103,95
419,4,1:00.0,,Defensive rebound by B. Beal,103,95
420,4,0:59.0,,K. Oubre makes 2-pt layup from 4 ft (assist by B. Beal),103,97
421,4,0:51.0,Personal foul by M. Morris (drawn by A. Iguodala),,103,97
422,4,0:51.0,A. Iguodala makes free throw 1 of 2,,104,97
423,4,0:51.0,A. Iguodala makes free throw 2 of 2,,105,97
424,4,0:35.0,,B. Beal misses 2-pt dunk from 2 ft,105,97
425,4,0:29.0,,Offensive rebound by K. Oubre,105,97
426,4,0:25.0,,Personal foul by D. Green (drawn by K. Oubre),105,97
427,4,0:25.0,,K. Oubre makes free throw 1 of 2,105,98
428,4,0:25.0,,K. Oubre makes free throw 2 of 2,105,99
429,4,0:23.0,Personal foul by K. Oubre (drawn by S. Curry),,105,99
430,4,0:23.0,S. Curry makes free throw 1 of 2,,106,99
431,4,0:23.0,S. Curry makes free throw 2 of 2,,107,99
432,4,0:17.0,,T. Satoranský makes 2-pt layup from 3 ft,107,101
433,4,0:15.0,Personal foul by T. Satoranský (drawn by S. Curry),,107,101
434,4,0:15.0,S. Curry makes free throw 1 of 2,,108,101
435,4,0:15.0,S. Curry makes free throw 2 of 2,,109,101
436,4,0:02.0,,K. Oubre misses 3-pt jump shot from 24 ft,109,101
437,4,0:02.0,Defensive rebound by S. Curry,,109,101
