,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
383,4,4:59.0,,D. DeRozan enters the game for C. Miles,85,92
384,4,4:59.0,M. Morris enters the game for J. Meeks,,85,92
385,4,4:51.0,,D. DeRozan misses 2-pt jump shot from 18 ft,85,92
386,4,4:48.0,Defensive rebound by M. Gortat,,85,92
387,4,4:26.0,T. Frazier makes 2-pt layup from 2 ft (assist by M. Gortat),,87,92
388,4,4:05.0,,P. Siakam misses 3-pt jump shot from 22 ft,87,92
389,4,4:01.0,Defensive rebound by M. Morris,,87,92
390,4,3:43.0,M. Morris misses 2-pt jump shot from 14 ft,,87,92
391,4,3:40.0,Offensive rebound by T. Frazier,,87,92
392,4,3:32.0,B. Beal misses 2-pt layup from 2 ft,,87,92
393,4,3:29.0,,Defensive rebound by S. Ibaka,87,92
394,4,3:10.0,,D. DeRozan makes 3-pt jump shot from 25 ft,87,95
395,4,2:53.0,B. Beal misses 3-pt jump shot from 26 ft,,87,95
396,4,2:49.0,Offensive rebound by M. Gortat,,87,95
397,4,2:35.0,B. Beal misses 2-pt jump shot from 5 ft,,87,95
398,4,2:32.0,,Defensive rebound by S. Ibaka,87,95
399,4,2:23.0,,S. Ibaka misses 3-pt jump shot from 25 ft,87,95
400,4,2:20.0,Defensive rebound by B. Beal,,87,95
401,4,2:10.0,Turnover by T. Frazier (out of bounds lost ball),,87,95
402,4,1:49.0,,Offensive foul by S. Ibaka (drawn by B. Beal),87,95
403,4,1:49.0,,Turnover by S. Ibaka (offensive foul),87,95
404,4,1:29.0,O. Porter makes 3-pt jump shot from 26 ft (assist by M. Gortat),,90,95
405,4,1:15.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. DeRozan),90,98
406,4,1:15.0,Washington full timeout,,90,98
407,4,1:00.0,B. Beal misses 2-pt jump shot from 23 ft,,90,98
408,4,0:58.0,,Defensive rebound by F. VanVleet,90,98
409,4,0:54.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),90,100
410,4,0:41.0,Turnover by B. Beal (lost ball; steal by K. Lowry),,90,100
411,4,0:38.0,,Personal foul by O. Porter (drawn by D. DeRozan),90,100
412,4,0:38.0,M. Scott enters the game for B. Beal,,90,100
413,4,0:38.0,K. Oubre enters the game for O. Porter,,90,100
414,4,0:38.0,J. Meeks enters the game for M. Morris,,90,100
415,4,0:23.0,,K. Lowry misses 3-pt jump shot from 24 ft,90,100
416,4,0:20.0,Defensive rebound by T. Frazier,,90,100
417,4,0:13.0,Shooting foul by S. Ibaka (drawn by K. Oubre),,90,100
418,4,0:13.0,K. Oubre makes free throw 1 of 2,,91,100
419,4,0:13.0,K. Oubre misses free throw 2 of 2,,91,100
420,4,0:11.0,,Defensive rebound by P. Siakam,91,100
