,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
385,4,6:47.0,J. Martin misses 3-pt jump shot from 25 ft,,72,94
386,4,6:44.0,,Defensive rebound by K. Collinsworth,72,94
387,4,6:31.0,,J. Barea makes 2-pt layup from 6 ft,72,96
388,4,6:23.0,J. Green misses 3-pt jump shot from 25 ft,,72,96
389,4,6:20.0,,Defensive rebound by D. McDermott,72,96
390,4,6:06.0,,Shooting foul by D. Davis (drawn by D. McDermott),72,96
391,4,6:06.0,,D. McDermott misses free throw 1 of 2,72,96
392,4,6:06.0,,Offensive rebound by Team,72,96
393,4,6:06.0,,Y. Ferrell enters the game for J. Barea,72,96
394,4,6:06.0,I. Rabb enters the game for J. Green,,72,96
395,4,6:06.0,X. Rathan-Mayes enters the game for J. Martin,,72,96
396,4,6:06.0,,D. McDermott makes free throw 2 of 2,72,97
397,4,5:51.0,X. Rathan-Mayes misses 3-pt jump shot from 24 ft,,72,97
398,4,5:47.0,,Defensive rebound by K. Collinsworth,72,97
399,4,5:38.0,,K. Collinsworth misses 2-pt jump shot from 7 ft (block by B. McLemore),72,97
400,4,5:37.0,Defensive rebound by I. Rabb,,72,97
401,4,5:36.0,Turnover by I. Rabb (bad pass; steal by D. Powell),,72,97
402,4,5:35.0,,Turnover by D. Powell (bad pass; steal by K. Simmons),72,97
403,4,5:31.0,D. Davis makes 2-pt dunk from 1 ft (assist by K. Simmons),,74,97
404,4,5:30.0,,Dallas full timeout,74,97
405,4,5:30.0,B. Johnson enters the game for B. McLemore,,74,97
406,4,5:11.0,,M. Kleber makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),74,100
407,4,4:42.0,K. Simmons makes 2-pt layup from 4 ft,,76,100
408,4,4:26.0,,D. McDermott misses 2-pt jump shot from 17 ft,76,100
409,4,4:24.0,Defensive rebound by K. Simmons,,76,100
410,4,4:17.0,D. Davis misses 2-pt jump shot from 12 ft,,76,100
411,4,4:11.0,Offensive rebound by B. Johnson,,76,100
412,4,4:10.0,B. Johnson makes 2-pt layup from 3 ft,,78,100
413,4,3:57.0,,Y. Ferrell makes 2-pt jump shot from 14 ft (assist by K. Collinsworth),78,102
414,4,3:31.0,Turnover by K. Simmons (bad pass; steal by K. Collinsworth),,78,102
415,4,3:26.0,,D. Powell makes 2-pt dunk at rim (assist by K. Collinsworth),78,104
416,4,3:15.0,X. Rathan-Mayes misses 3-pt jump shot from 26 ft,,78,104
417,4,3:12.0,,Defensive rebound by D. McDermott,78,104
418,4,3:02.0,,Turnover by Y. Ferrell (bad pass),78,104
419,4,3:02.0,,Dallas full timeout,78,104
420,4,2:39.0,X. Rathan-Mayes misses 2-pt jump shot from 14 ft,,78,104
421,4,2:36.0,Offensive rebound by K. Simmons,,78,104
422,4,2:35.0,K. Simmons misses 2-pt layup from 2 ft,,78,104
423,4,2:35.0,,Defensive rebound by D. McDermott,78,104
424,4,2:20.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by D. Powell),78,107
425,4,1:55.0,B. Johnson makes 2-pt jump shot from 10 ft (assist by K. Simmons),,80,107
426,4,1:40.0,,Shooting foul by D. Davis (drawn by D. Powell),80,107
427,4,1:40.0,,D. Powell makes free throw 1 of 2,80,108
428,4,1:40.0,,D. Powell makes free throw 2 of 2,80,109
429,4,1:22.0,B. Johnson misses 2-pt layup from 2 ft,,80,109
430,4,1:20.0,,Defensive rebound by M. Kleber,80,109
431,4,1:08.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by D. Powell),80,112
432,4,1:00.0,K. Simmons misses 2-pt jump shot from 13 ft,,80,112
433,4,0:57.0,,Defensive rebound by K. Collinsworth,80,112
434,4,0:43.0,,D. McDermott makes 2-pt layup from 5 ft (assist by D. Powell),80,114
435,4,0:31.0,I. Rabb misses 2-pt jump shot from 20 ft,,80,114
436,4,0:29.0,,Defensive rebound by D. Powell,80,114
437,4,0:08.0,,Turnover by Team (shot clock),80,114
