,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
162,2,4:18.0,,T. Snell misses 2-pt layup from 4 ft,46,54
163,2,4:16.0,Defensive rebound by M. Turner,,46,54
164,2,4:11.0,Turnover by D. Sabonis (bad pass; steal by D. Liggins),,46,54
165,2,3:59.0,,Shooting foul by M. Turner (drawn by K. Middleton),46,54
166,2,3:59.0,,K. Middleton makes free throw 1 of 2,46,55
167,2,3:59.0,,G. Antetokounmpo enters the game for D. Liggins,46,55
168,2,3:59.0,,K. Middleton makes free throw 2 of 2,46,56
169,2,3:40.0,D. Collison makes 2-pt layup from 2 ft,,48,56
170,2,3:34.0,,Turnover by G. Antetokounmpo (lost ball; steal by D. Collison),48,56
171,2,3:29.0,C. Joseph misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,48,56
172,2,3:25.0,,Defensive rebound by T. Snell,48,56
173,2,3:25.0,,Turnover by J. Henson (bad pass),48,56
174,2,3:08.0,C. Joseph makes 2-pt jump shot from 10 ft,,50,56
175,2,2:43.0,,J. Henson misses 2-pt layup from 1 ft,50,56
176,2,2:40.0,Defensive rebound by C. Joseph,,50,56
177,2,2:38.0,Personal foul by G. Antetokounmpo (drawn by D. Sabonis),,50,56
178,2,2:38.0,,Milwaukee full timeout,50,56
179,2,2:30.0,L. Stephenson enters the game for M. Turner,,50,56
180,2,2:30.0,T. Young enters the game for B. Bogdanović,,50,56
181,2,2:16.0,D. Collison misses 2-pt jump shot from 20 ft,,50,56
182,2,2:14.0,,Defensive rebound by G. Antetokounmpo,50,56
183,2,2:08.0,,Shooting foul by T. Young (drawn by J. Henson),50,56
184,2,2:08.0,,J. Henson misses free throw 1 of 2,50,56
185,2,2:08.0,,Offensive rebound by Team,50,56
186,2,2:08.0,,J. Henson makes free throw 2 of 2,50,57
187,2,1:54.0,D. Sabonis makes 2-pt hook shot from 4 ft,,52,57
188,2,1:29.0,,G. Antetokounmpo misses 2-pt layup from 4 ft (block by T. Young),52,57
189,2,1:26.0,Defensive rebound by C. Joseph,,52,57
190,2,1:24.0,L. Stephenson misses 2-pt layup from 2 ft,,52,57
191,2,1:21.0,Offensive rebound by L. Stephenson,,52,57
192,2,1:18.0,L. Stephenson misses 2-pt layup at rim,,52,57
193,2,1:18.0,,Defensive rebound by J. Henson,52,57
194,2,1:16.0,,Shooting foul by C. Joseph (drawn by G. Antetokounmpo),52,57
195,2,1:16.0,,G. Antetokounmpo makes free throw 1 of 2,52,58
196,2,1:16.0,,M. Brogdon enters the game for T. Snell,52,58
197,2,1:16.0,,G. Antetokounmpo makes free throw 2 of 2,52,59
198,2,0:57.0,Turnover by D. Collison (bad pass; steal by E. Bledsoe),,52,59
199,2,0:52.0,,Turnover by E. Bledsoe (bad pass),52,59
200,2,0:32.0,D. Sabonis misses 2-pt jump shot from 14 ft,,52,59
201,2,0:28.0,,Defensive rebound by G. Antetokounmpo,52,59
202,2,0:09.0,,K. Middleton makes 3-pt jump shot from 22 ft (assist by J. Henson),52,62
203,2,0:00.0,T. Young misses 3-pt jump shot from 22 ft,,52,62
204,2,0:00.0,Offensive rebound by L. Stephenson,,52,62
205,3,11:47.0,M. Turner misses 2-pt jump shot from 20 ft,,52,62
206,3,11:43.0,,Defensive rebound by K. Middleton,52,62
207,3,11:38.0,,K. Middleton makes 2-pt layup from 1 ft,52,64
208,3,11:17.0,T. Young makes 2-pt layup at rim (assist by M. Turner),,54,64
209,3,10:56.0,,Turnover by T. Snell (bad pass; steal by D. Collison),54,64
210,3,10:54.0,D. Collison misses 2-pt layup from 1 ft (block by T. Snell),,54,64
211,3,10:54.0,Offensive rebound by Team,,54,64
212,3,10:47.0,B. Bogdanović makes 2-pt jump shot from 6 ft (assist by D. Collison),,56,64
213,3,10:30.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,56,64
214,3,10:27.0,,Offensive rebound by G. Antetokounmpo,56,64
215,3,10:26.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,56,66
216,3,10:08.0,M. Turner misses 2-pt jump shot from 19 ft,,56,66
217,3,10:06.0,,Defensive rebound by G. Antetokounmpo,56,66
218,3,10:06.0,,Shooting foul by T. Young (drawn by G. Antetokounmpo),56,66
219,3,10:06.0,,G. Antetokounmpo makes free throw 1 of 2,56,67
220,3,10:06.0,,G. Antetokounmpo makes free throw 2 of 2,56,68
221,3,9:51.0,Personal foul by J. Henson (drawn by B. Bogdanović),,56,68
222,3,9:41.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,56,68
223,3,9:36.0,,Defensive rebound by T. Snell,56,68
224,3,9:30.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),56,70
225,3,9:18.0,L. Stephenson misses 3-pt jump shot from 27 ft,,56,70
226,3,9:15.0,,Defensive rebound by K. Middleton,56,70
227,3,9:14.0,,Shooting foul by L. Stephenson (drawn by T. Snell),56,70
228,3,9:14.0,,T. Snell makes free throw 1 of 2,56,71
229,3,9:14.0,,T. Snell makes free throw 2 of 2,56,72
230,3,9:05.0,Shooting foul by J. Henson (drawn by M. Turner),,56,72
231,3,9:05.0,M. Turner makes free throw 1 of 2,,57,72
232,3,9:05.0,M. Turner makes free throw 2 of 2,,58,72
233,3,8:44.0,,G. Antetokounmpo misses 2-pt jump shot from 15 ft,58,72
234,3,8:42.0,Defensive rebound by L. Stephenson,,58,72
235,3,8:33.0,D. Collison makes 2-pt layup at rim (assist by B. Bogdanović),,60,72
236,3,8:18.0,,K. Middleton misses 2-pt jump shot from 20 ft,60,72
237,3,8:16.0,Defensive rebound by L. Stephenson,,60,72
238,3,8:03.0,L. Stephenson makes 2-pt layup at rim,,62,72
239,3,8:03.0,,Milwaukee full timeout,62,72
240,3,7:50.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),62,75
241,3,7:23.0,L. Stephenson misses 2-pt layup from 2 ft,,62,75
242,3,7:23.0,Offensive rebound by M. Turner,,62,75
243,3,7:20.0,M. Turner makes 2-pt layup from 1 ft,,64,75
244,3,7:14.0,,Shooting foul by T. Young (drawn by K. Middleton),64,75
245,3,7:14.0,,K. Middleton makes free throw 1 of 2,64,76
246,3,7:14.0,D. Sabonis enters the game for T. Young,,64,76
247,3,7:14.0,,K. Middleton makes free throw 2 of 2,64,77
248,3,7:01.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,64,77
249,3,6:58.0,Offensive rebound by M. Turner,,64,77
250,3,6:51.0,M. Turner misses 3-pt jump shot from 23 ft,,64,77
251,3,6:47.0,,Defensive rebound by G. Antetokounmpo,64,77
252,3,6:40.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,64,77
253,3,6:37.0,Defensive rebound by B. Bogdanović,,64,77
254,3,6:18.0,M. Turner misses 2-pt jump shot from 13 ft,,64,77
255,3,6:16.0,,Defensive rebound by K. Middleton,64,77
256,3,6:08.0,,T. Snell misses 3-pt jump shot from 23 ft,64,77
257,3,6:05.0,Defensive rebound by D. Collison,,64,77
258,3,6:02.0,B. Bogdanović misses 2-pt jump shot from 10 ft,,64,77
259,3,5:57.0,,Defensive rebound by J. Henson,64,77
260,3,5:52.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),64,79
261,3,5:37.0,Personal foul by K. Middleton (drawn by B. Bogdanović),,64,79
262,3,5:24.0,L. Stephenson misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,64,79
263,3,5:23.0,Offensive rebound by Team,,64,79
264,3,5:23.0,Turnover by Team (shot clock),,64,79
265,3,5:23.0,,M. Brogdon enters the game for K. Middleton,64,79
266,3,5:02.0,,J. Henson misses 2-pt jump shot from 15 ft,64,79
267,3,5:02.0,,Offensive rebound by Team,64,79
268,3,5:02.0,Loose ball foul by L. Stephenson (drawn by G. Antetokounmpo),,64,79
269,3,4:57.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),64,81
270,3,4:57.0,,Technical foul by Team,64,81
271,3,4:57.0,,M. Brogdon makes technical free throw,64,82
272,3,4:51.0,Personal foul by M. Brogdon (drawn by B. Bogdanović),,64,82
273,3,4:46.0,Personal foul by M. Brogdon (drawn by B. Bogdanović),,64,82
274,3,4:46.0,B. Bogdanović makes free throw 1 of 2,,65,82
275,3,4:46.0,B. Bogdanović makes free throw 2 of 2,,66,82
276,3,4:28.0,,T. Snell misses 3-pt jump shot from 23 ft,66,82
277,3,4:26.0,Defensive rebound by M. Turner,,66,82
278,3,4:21.0,D. Collison makes 3-pt jump shot from 22 ft (assist by B. Bogdanović),,69,82
279,3,3:55.0,,Turnover by J. Henson (turnover),69,82
280,3,3:47.0,Offensive foul by M. Turner (drawn by T. Snell),,69,82
281,3,3:47.0,Turnover by M. Turner (offensive foul),,69,82
282,3,3:32.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),69,85
283,3,3:31.0,Indiana full timeout,,69,85
284,3,3:15.0,D. Sabonis makes 2-pt hook shot from 1 ft (assist by B. Bogdanović),,71,85
285,3,2:56.0,C. Joseph enters the game for B. Bogdanović,,71,85
286,3,2:48.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by T. Snell),71,87
287,3,2:32.0,M. Turner makes 2-pt dunk at rim (assist by L. Stephenson),,73,87
288,3,2:25.0,,M. Dellavedova enters the game for T. Snell,73,87
289,3,2:18.0,,Offensive foul by J. Henson (drawn by D. Collison),73,87
290,3,2:18.0,,Turnover by J. Henson (offensive foul),73,87
291,3,2:18.0,C. Joseph misses technical free throw,,73,87
292,3,2:18.0,Offensive rebound by Team,,73,87
293,3,2:18.0,,T. Maker enters the game for J. Henson,73,87
294,3,2:05.0,Personal foul by T. Maker (drawn by M. Turner),,73,87
295,3,2:05.0,M. Turner misses free throw 1 of 2,,73,87
296,3,2:05.0,Offensive rebound by Team,,73,87
297,3,2:05.0,M. Turner makes free throw 2 of 2,,74,87
298,3,1:53.0,,T. Maker misses 2-pt layup from 1 ft,74,87
299,3,1:51.0,Defensive rebound by L. Stephenson,,74,87
300,3,1:37.0,D. Sabonis misses 2-pt jump shot from 21 ft,,74,87
301,3,1:33.0,,Defensive rebound by M. Brogdon,74,87
302,3,1:26.0,,M. Brogdon misses 3-pt jump shot from 28 ft,74,87
303,3,1:23.0,,Offensive rebound by T. Maker,74,87
304,3,1:20.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),74,90
305,3,1:06.0,C. Joseph misses 3-pt jump shot from 23 ft,,74,90
306,3,1:01.0,,Defensive rebound by G. Antetokounmpo,74,90
307,3,0:51.0,,T. Maker makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),74,93
308,3,0:38.0,Turnover by D. Collison (bad pass),,74,93
309,3,0:38.0,B. Bogdanović enters the game for M. Turner,,74,93
310,3,0:25.0,,T. Maker misses 2-pt jump shot from 15 ft,74,93
311,3,0:23.0,Defensive rebound by C. Joseph,,74,93
312,3,0:04.0,D. Collison makes 2-pt layup at rim,,76,93
313,3,0:00.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,76,93
314,3,0:00.0,,Offensive rebound by Team,76,93
315,4,11:43.0,,Turnover by D. Liggins (traveling),76,93
316,4,11:16.0,J. Young misses 2-pt layup at rim,,76,93
317,4,11:12.0,,Defensive rebound by D. Liggins,76,93
318,4,11:04.0,,K. Middleton misses 2-pt jump shot from 11 ft,76,93
319,4,11:01.0,Defensive rebound by B. Bogdanović,,76,93
320,4,10:52.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,76,93
321,4,10:47.0,,Defensive rebound by M. Dellavedova,76,93
322,4,10:35.0,,K. Middleton makes 2-pt layup at rim (assist by M. Dellavedova),76,95
323,4,10:16.0,Turnover by C. Joseph (bad pass; steal by D. Liggins),,76,95
324,4,10:10.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by D. Liggins),76,98
325,4,10:10.0,Indiana full timeout,,76,98
326,4,9:58.0,D. Sabonis makes 2-pt layup at rim (assist by C. Joseph),,78,98
327,4,9:58.0,Shooting foul by T. Maker (drawn by D. Sabonis),,78,98
328,4,9:58.0,D. Sabonis makes free throw 1 of 1,,79,98
329,4,9:49.0,,Offensive foul by K. Middleton (drawn by T. Young),79,98
330,4,9:49.0,,Turnover by K. Middleton (offensive foul),79,98
331,4,9:34.0,D. Sabonis makes 2-pt layup at rim (assist by C. Joseph),,81,98
332,4,9:17.0,,K. Middleton makes 2-pt jump shot from 8 ft (assist by M. Dellavedova),81,100
333,4,8:59.0,T. Young misses 2-pt hook shot from 7 ft,,81,100
334,4,8:58.0,,Defensive rebound by Team,81,100
335,4,8:47.0,,M. Brogdon misses 2-pt layup from 3 ft,81,100
336,4,8:45.0,Defensive rebound by C. Joseph,,81,100
337,4,8:42.0,J. Young misses 2-pt layup at rim,,81,100
338,4,8:38.0,Offensive rebound by D. Sabonis,,81,100
339,4,8:29.0,B. Bogdanović makes 2-pt jump shot from 8 ft (assist by T. Young),,83,100
340,4,8:16.0,,M. Brogdon makes 2-pt layup from 3 ft (assist by M. Dellavedova),83,102
341,4,8:05.0,T. Young misses 2-pt jump shot from 11 ft,,83,102
342,4,8:01.0,,Defensive rebound by M. Brogdon,83,102
343,4,7:57.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),83,105
344,4,7:31.0,Turnover by D. Sabonis (bad pass),,83,105
345,4,7:31.0,L. Stephenson enters the game for B. Bogdanović,,83,105
346,4,7:10.0,,T. Maker makes 2-pt layup from 1 ft (assist by D. Liggins),83,107
347,4,6:54.0,J. Young makes 2-pt layup at rim (assist by C. Joseph),,85,107
348,4,6:32.0,,T. Maker misses 2-pt jump shot from 15 ft,85,107
349,4,6:29.0,Defensive rebound by D. Sabonis,,85,107
350,4,6:13.0,Shooting foul by T. Maker (drawn by D. Sabonis),,85,107
351,4,6:13.0,D. Sabonis misses free throw 1 of 2,,85,107
352,4,6:13.0,Offensive rebound by Team,,85,107
353,4,6:13.0,A. Poythress enters the game for T. Young,,85,107
354,4,6:13.0,D. Sabonis makes free throw 2 of 2,,86,107
355,4,6:03.0,,M. Dellavedova makes 2-pt layup from 1 ft,86,109
356,4,6:03.0,Indiana full timeout,,86,109
357,4,5:47.0,L. Stephenson misses 2-pt layup from 2 ft (block by T. Maker),,86,109
358,4,5:43.0,,Defensive rebound by M. Dellavedova,86,109
359,4,5:40.0,,T. Maker makes 2-pt dunk from 1 ft (assist by M. Dellavedova),86,111
360,4,5:24.0,L. Stephenson makes 2-pt layup from 1 ft (assist by C. Joseph),,88,111
361,4,5:11.0,,M. Brogdon makes 2-pt layup from 2 ft (assist by M. Dellavedova),88,113
362,4,4:56.0,D. Sabonis makes 2-pt layup at rim (assist by L. Stephenson),,90,113
363,4,4:42.0,,K. Middleton misses 3-pt jump shot from 23 ft,90,113
364,4,4:39.0,Defensive rebound by J. Young,,90,113
365,4,4:37.0,Personal block foul by M. Brogdon (drawn by J. Young),,90,113
366,4,4:37.0,D. Wilkins enters the game for L. Stephenson,,90,113
367,4,4:29.0,C. Joseph makes 2-pt jump shot from 9 ft,,92,113
368,4,4:11.0,,Shooting foul by J. Young (drawn by M. Brogdon),92,113
369,4,4:11.0,,M. Brogdon makes free throw 1 of 2,92,114
370,4,4:11.0,,S. Kilpatrick enters the game for K. Middleton,92,114
371,4,4:11.0,,M. Brogdon makes free throw 2 of 2,92,115
