,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,SAN ANTONIO_ACTION,BROOKLYN_SCORE,SAN ANTONIO_SCORE
380,4,4:33.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,86,94
381,4,4:27.0,,Defensive rebound by B. Forbes,86,94
382,4,4:26.0,,San Antonio full timeout,86,94
383,4,4:26.0,,P. Mills enters the game for T. Parker,86,94
384,4,4:26.0,,K. Leonard enters the game for B. Forbes,86,94
385,4,4:26.0,,M. Ginóbili enters the game for D. Green,86,94
386,4,4:26.0,C. LeVert enters the game for T. Zeller,,86,94
387,4,4:13.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),86,97
388,4,4:07.0,S. Dinwiddie makes 2-pt layup from 2 ft,,88,97
389,4,3:58.0,,L. Aldridge makes 2-pt hook shot from 3 ft (assist by P. Gasol),88,99
390,4,3:58.0,,Shooting foul by D. Carroll (drawn by L. Aldridge),88,99
391,4,3:58.0,,L. Aldridge makes free throw 1 of 1,88,100
392,4,3:58.0,Violation by D. Carroll (lane),,88,100
393,4,3:45.0,R. Hollis-Jefferson makes 2-pt jump shot from 7 ft,,90,100
394,4,3:29.0,,K. Leonard misses 3-pt jump shot from 25 ft,90,100
395,4,3:24.0,Defensive rebound by A. Crabbe,,90,100
396,4,3:23.0,C. LeVert makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,92,100
397,4,3:00.0,,L. Aldridge misses 2-pt jump shot from 16 ft,92,100
398,4,2:55.0,Defensive rebound by A. Crabbe,,92,100
399,4,2:48.0,A. Crabbe misses 3-pt jump shot from 25 ft,,92,100
400,4,2:45.0,,Defensive rebound by L. Aldridge,92,100
401,4,2:42.0,,K. Leonard misses 2-pt layup from 1 ft,92,100
402,4,2:42.0,,Offensive rebound by M. Ginóbili,92,100
403,4,2:42.0,,M. Ginóbili makes 2-pt dunk at rim,92,102
404,4,2:42.0,,Shooting foul by S. Dinwiddie (drawn by M. Ginóbili),92,102
405,4,2:42.0,,D. Green enters the game for P. Gasol,92,102
406,4,2:42.0,,M. Ginóbili makes free throw 1 of 1,92,103
407,4,2:34.0,S. Dinwiddie misses 2-pt jump shot from 18 ft,,92,103
408,4,2:34.0,Offensive rebound by Team,,92,103
409,4,2:34.0,,Loose ball foul by P. Mills (drawn by D. Carroll),92,103
410,4,2:28.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by L. Aldridge),,92,103
411,4,2:22.0,,Defensive rebound by D. Green,92,103
412,4,2:22.0,,Personal foul by S. Dinwiddie (drawn by K. Leonard),92,103
413,4,2:11.0,,K. Leonard makes 2-pt layup from 1 ft,92,105
414,4,2:04.0,C. LeVert makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,95,105
415,4,1:40.0,,K. Leonard makes 2-pt jump shot from 9 ft,95,107
416,4,1:40.0,Brooklyn full timeout,,95,107
417,4,1:40.0,,J. Lauvergne enters the game for P. Mills,95,107
418,4,1:40.0,,D. Murray enters the game for L. Aldridge,95,107
419,4,1:40.0,J. Harris enters the game for S. Dinwiddie,,95,107
420,4,1:40.0,Q. Acy enters the game for D. Carroll,,95,107
421,4,1:40.0,J. Allen enters the game for C. LeVert,,95,107
422,4,1:40.0,M. Doyle enters the game for R. Hollis-Jefferson,,95,107
423,4,1:40.0,N. Stauskas enters the game for A. Crabbe,,95,107
424,4,1:33.0,J. Allen misses 2-pt jump shot from 16 ft,,95,107
425,4,1:30.0,,Defensive rebound by D. Murray,95,107
426,4,1:25.0,,Turnover by D. Murray (out of bounds lost ball),95,107
427,4,1:25.0,,D. Bertāns enters the game for K. Leonard,95,107
428,4,1:25.0,,B. Forbes enters the game for M. Ginóbili,95,107
429,4,1:13.0,Q. Acy misses 3-pt jump shot from 22 ft,,95,107
430,4,1:09.0,,Defensive rebound by D. Murray,95,107
431,4,0:59.0,,B. Forbes misses 2-pt jump shot from 7 ft,95,107
432,4,0:54.0,Defensive rebound by J. Allen,,95,107
433,4,0:54.0,Personal foul by B. Forbes (drawn by J. Allen),,95,107
434,4,0:54.0,,K. Anderson enters the game for D. Green,95,107
435,4,0:54.0,C. LeVert enters the game for J. Harris,,95,107
436,4,0:46.0,M. Doyle misses 2-pt jump shot from 7 ft,,95,107
437,4,0:42.0,,Defensive rebound by D. Bertāns,95,107
438,4,0:26.0,,D. Murray makes 2-pt layup from 1 ft,95,109
439,4,0:17.0,Personal foul by B. Forbes (drawn by M. Doyle),,95,109
440,4,0:17.0,M. Doyle makes free throw 1 of 2,,96,109
441,4,0:17.0,M. Doyle makes free throw 2 of 2,,97,109
