,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA LAKERS_ACTION,MIAMI_SCORE,LA LAKERS_SCORE
379,4,6:38.0,Defensive rebound by K. Olynyk,,85,79
380,4,6:22.0,W. Ellington misses 2-pt layup from 1 ft,,85,79
381,4,6:16.0,,Defensive rebound by K. Caldwell-Pope,85,79
382,4,6:15.0,,Shooting foul by K. Olynyk (drawn by J. Randle),85,79
383,4,6:15.0,,J. Randle makes free throw 1 of 2,85,80
384,4,6:15.0,,B. Lopez enters the game for I. Thomas,85,80
385,4,6:15.0,G. Dragić enters the game for R. McGruder,,85,80
386,4,6:15.0,,J. Randle makes free throw 2 of 2,85,81
387,4,6:04.0,K. Olynyk misses 3-pt jump shot from 24 ft,,85,81
388,4,5:59.0,Offensive rebound by J. Richardson,,85,81
389,4,5:51.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by G. Dragić),,88,81
390,4,5:35.0,,Turnover by K. Kuzma (bad pass),88,81
391,4,5:35.0,J. Johnson enters the game for J. Winslow,,88,81
392,4,5:23.0,G. Dragić misses 3-pt jump shot from 25 ft,,88,81
393,4,5:20.0,,Defensive rebound by K. Kuzma,88,81
394,4,5:03.0,Offensive charge foul by J. Randle (drawn by G. Dragić),,88,81
395,4,5:03.0,,Turnover by J. Randle (offensive foul),88,81
396,4,4:53.0,K. Olynyk misses 2-pt layup from 3 ft,,88,81
397,4,4:51.0,,Defensive rebound by K. Caldwell-Pope,88,81
398,4,4:47.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by L. Ball),88,83
399,4,4:24.0,J. Richardson misses 2-pt jump shot from 13 ft,,88,83
400,4,4:23.0,Offensive rebound by Team,,88,83
401,4,4:23.0,,Loose ball foul by J. Randle (drawn by K. Olynyk),88,83
402,4,4:16.0,G. Dragić misses 2-pt hook shot from 5 ft,,88,83
403,4,4:14.0,,Defensive rebound by J. Randle,88,83
404,4,4:07.0,,Shooting foul by J. Johnson (drawn by J. Randle),88,83
405,4,4:07.0,,J. Randle makes free throw 1 of 2,88,84
406,4,4:07.0,,J. Randle misses free throw 2 of 2,88,84
407,4,4:04.0,Defensive rebound by J. Johnson,,88,84
408,4,3:52.0,K. Olynyk misses 3-pt jump shot from 25 ft,,88,84
409,4,3:49.0,,Defensive rebound by K. Caldwell-Pope,88,84
410,4,3:31.0,,L. Ball misses 2-pt jump shot from 8 ft,88,84
411,4,3:30.0,,Offensive rebound by J. Randle,88,84
412,4,3:30.0,,J. Randle makes 2-pt layup from 1 ft,88,86
413,4,3:30.0,Miami full timeout,,88,86
414,4,3:30.0,B. Adebayo enters the game for J. Johnson,,88,86
415,4,3:05.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Richardson),,90,86
416,4,2:41.0,,K. Kuzma makes 2-pt hook shot from 8 ft (assist by L. Ball),90,88
417,4,2:15.0,J. Richardson misses 3-pt jump shot from 27 ft,,90,88
418,4,2:13.0,,Defensive rebound by B. Lopez,90,88
419,4,1:53.0,,K. Kuzma misses 2-pt hook shot from 7 ft,90,88
420,4,1:50.0,Defensive rebound by G. Dragić,,90,88
421,4,1:33.0,Turnover by G. Dragić (bad pass),,90,88
422,4,1:33.0,,LA Lakers full timeout,90,88
423,4,1:23.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by B. Lopez),90,91
424,4,1:06.0,Personal foul by J. Randle (drawn by K. Olynyk),,90,91
425,4,0:42.0,J. Richardson misses 2-pt jump shot from 13 ft,,90,91
426,4,0:37.0,,Defensive rebound by J. Randle,90,91
427,4,0:23.0,,J. Randle misses 2-pt hook shot from 9 ft,90,91
428,4,0:20.0,Defensive rebound by B. Adebayo,,90,91
429,4,0:15.0,G. Dragić makes 2-pt jump shot from 9 ft,,92,91
430,4,0:07.0,,LA Lakers full timeout,92,91
431,4,0:07.0,,I. Thomas enters the game for B. Lopez,92,91
432,4,0:07.0,J. Johnson enters the game for G. Dragić,,92,91
433,4,0:07.0,J. Winslow enters the game for K. Olynyk,,92,91
434,4,0:03.0,,I. Thomas misses 2-pt jump shot from 13 ft,92,91
435,4,0:03.0,,Offensive rebound by Team,92,91
