,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
385,4,6:24.0,Defensive rebound by P. Tucker,,100,84
386,4,6:10.0,J. Harden makes 2-pt layup from 1 ft,,102,84
387,4,6:02.0,,Shooting foul by R. Anderson (drawn by R. Rubio),102,84
388,4,6:02.0,,R. Rubio makes free throw 1 of 2,102,85
389,4,6:02.0,,R. Rubio makes free throw 2 of 2,102,86
390,4,5:44.0,Personal foul by D. Favors (drawn by C. Paul),,102,86
391,4,5:32.0,J. Harden misses 3-pt jump shot from 30 ft,,102,86
392,4,5:29.0,,Defensive rebound by D. Favors,102,86
393,4,5:25.0,,D. Mitchell makes 2-pt layup from 1 ft (assist by D. Favors),102,88
394,4,5:02.0,P. Tucker makes 2-pt jump shot from 3 ft (assist by C. Paul),,104,88
395,4,4:46.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by D. Mitchell),104,91
396,4,4:23.0,P. Tucker makes 3-pt jump shot from 25 ft (assist by J. Harden),,107,91
397,4,4:09.0,,D. Mitchell makes 3-pt jump shot from 24 ft,107,94
398,4,3:43.0,C. Paul makes 3-pt jump shot from 25 ft,,110,94
399,4,3:30.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,110,94
400,4,3:26.0,Defensive rebound by P. Tucker,,110,94
401,4,3:18.0,Turnover by C. Paul (lost ball; steal by D. Favors),,110,94
402,4,3:12.0,,J. Ingles misses 3-pt jump shot from 23 ft,110,94
403,4,3:11.0,Defensive rebound by Team,,110,94
404,4,3:11.0,,R. Gobert enters the game for D. Favors,110,94
405,4,2:59.0,E. Gordon misses 3-pt jump shot from 26 ft,,110,94
406,4,2:56.0,,Defensive rebound by R. Gobert,110,94
407,4,2:39.0,,R. Rubio misses 2-pt jump shot from 22 ft,110,94
408,4,2:35.0,Defensive rebound by C. Paul,,110,94
409,4,2:25.0,P. Tucker misses 3-pt jump shot from 23 ft,,110,94
410,4,2:22.0,Offensive rebound by R. Anderson,,110,94
411,4,2:22.0,Personal foul by D. Mitchell (drawn by P. Tucker),,110,94
412,4,2:22.0,,Utah full timeout,110,94
413,4,2:22.0,T. Ariza enters the game for E. Gordon,,110,94
414,4,2:21.0,R. Anderson misses 2-pt layup from 1 ft,,110,94
415,4,2:21.0,Offensive rebound by Team,,110,94
416,4,2:08.0,P. Tucker misses 2-pt layup from 2 ft,,110,94
417,4,2:08.0,,Defensive rebound by Team,110,94
418,4,1:52.0,,Turnover by R. Gobert (bad pass; steal by R. Anderson),110,94
419,4,1:39.0,J. Harden misses 3-pt jump shot from 26 ft,,110,94
420,4,1:37.0,,Defensive rebound by R. Gobert,110,94
421,4,1:31.0,Loose ball foul by R. Anderson (drawn by D. Mitchell),,110,94
422,4,1:31.0,,D. Mitchell makes free throw 1 of 2,110,95
423,4,1:31.0,,D. Mitchell makes free throw 2 of 2,110,96
424,4,1:20.0,Personal foul by R. Rubio (drawn by C. Paul),,110,96
425,4,1:20.0,C. Paul makes free throw 1 of 2,,111,96
426,4,1:20.0,C. Paul makes free throw 2 of 2,,112,96
427,4,1:08.0,,Turnover by D. Mitchell (bad pass; steal by P. Tucker),112,96
428,4,0:45.0,J. Harden misses 3-pt jump shot from 26 ft,,112,96
429,4,0:43.0,,Defensive rebound by R. Gobert,112,96
430,4,0:38.0,,Personal foul by J. Harden (drawn by T. Sefolosha),112,96
431,4,0:38.0,,T. Sefolosha makes free throw 1 of 2,112,97
432,4,0:38.0,,T. Sefolosha makes free throw 2 of 2,112,98
433,4,0:18.0,Offensive foul by P. Tucker (drawn by R. Rubio),,112,98
434,4,0:18.0,Turnover by P. Tucker (offensive foul),,112,98
435,4,0:18.0,T. Black enters the game for P. Tucker,,112,98
436,4,0:18.0,Technical foul by P. Tucker,,112,98
437,4,0:18.0,,R. Rubio makes technical free throw,112,99
438,4,0:07.0,,Shooting foul by C. Paul (drawn by D. Mitchell),112,99
439,4,0:07.0,,D. Mitchell makes free throw 1 of 2,112,100
440,4,0:07.0,,D. Mitchell makes free throw 2 of 2,112,101
