,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
390,4,6:30.0,,Turnover by Team (shot clock),71,99
391,4,6:12.0,J. Wilson misses 3-pt jump shot from 25 ft,,71,99
392,4,6:08.0,,Defensive rebound by D. Smith,71,99
393,4,6:02.0,,Offensive foul by D. Smith (drawn by S. Thornwell),71,99
394,4,6:02.0,,Turnover by D. Smith (offensive foul),71,99
395,4,6:02.0,LA Clippers full timeout,,71,99
396,4,6:02.0,,J. Withey enters the game for H. Barnes,71,99
397,4,5:50.0,J. Evans misses 2-pt layup from 2 ft,,71,99
398,4,5:49.0,,Defensive rebound by D. Powell,71,99
399,4,5:45.0,,Y. Ferrell misses 2-pt layup from 4 ft,71,99
400,4,5:42.0,,Offensive rebound by J. Withey,71,99
401,4,5:42.0,,J. Withey makes 2-pt layup at rim,71,101
402,4,5:32.0,C. Williams misses 2-pt jump shot from 20 ft,,71,101
403,4,5:32.0,,Defensive rebound by Y. Ferrell,71,101
404,4,5:12.0,,Turnover by J. Withey (bad pass; steal by M. Harrell),71,101
405,4,5:08.0,Shooting foul by D. Smith (drawn by J. Evans),,71,101
406,4,5:08.0,J. Evans misses free throw 1 of 2,,71,101
407,4,5:08.0,Offensive rebound by Team,,71,101
408,4,5:08.0,B. Johnson enters the game for J. Wilson,,71,101
409,4,5:08.0,J. Evans makes free throw 2 of 2,,72,101
410,4,4:53.0,,D. Powell makes 2-pt hook shot from 2 ft,72,103
411,4,4:47.0,B. Johnson misses 3-pt jump shot from 25 ft,,72,103
412,4,4:43.0,,Defensive rebound by Y. Ferrell,72,103
413,4,4:37.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,72,105
414,4,4:26.0,Personal foul by A. Cleveland (drawn by C. Williams),,72,105
415,4,4:26.0,,M. Kleber enters the game for D. Smith,72,105
416,4,4:22.0,J. Evans makes 2-pt jump shot from 22 ft,,74,105
417,4,4:06.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,74,105
418,4,4:02.0,Defensive rebound by C. Williams,,74,105
419,4,3:48.0,M. Harrell makes 2-pt jump shot from 13 ft (assist by S. Thornwell),,76,105
420,4,3:32.0,,Turnover by D. Powell (lost ball; steal by B. Johnson),76,105
421,4,3:27.0,M. Harrell misses 2-pt layup from 3 ft (block by J. Withey),,76,105
422,4,3:24.0,,Defensive rebound by M. Kleber,76,105
423,4,3:14.0,,D. Powell misses 3-pt jump shot from 25 ft,76,105
424,4,3:12.0,,Offensive rebound by A. Cleveland,76,105
425,4,3:11.0,,A. Cleveland makes 2-pt dunk at rim,76,107
426,4,2:49.0,J. Evans misses 3-pt jump shot from 25 ft,,76,107
427,4,2:49.0,,Defensive rebound by D. Powell,76,107
428,4,2:30.0,,Shooting foul by C. Williams (drawn by A. Cleveland),76,107
429,4,2:30.0,,A. Cleveland makes free throw 1 of 2,76,108
430,4,2:30.0,,A. Cleveland misses free throw 2 of 2,76,108
431,4,2:28.0,Defensive rebound by B. Johnson,,76,108
432,4,2:16.0,S. Thornwell makes 2-pt jump shot from 16 ft (assist by M. Harrell),,78,108
433,4,2:16.0,Shooting foul by D. Powell (drawn by S. Thornwell),,78,108
434,4,2:16.0,,Dallas full timeout,78,108
435,4,2:16.0,S. Thornwell makes free throw 1 of 1,,79,108
436,4,2:05.0,,Turnover by A. Cleveland (bad pass; steal by B. Johnson),79,108
437,4,1:59.0,Personal foul by A. Cleveland (drawn by S. Thornwell),,79,108
438,4,1:59.0,S. Thornwell makes free throw 1 of 2,,80,108
439,4,1:59.0,S. Thornwell misses free throw 2 of 2,,80,108
440,4,1:56.0,,Defensive rebound by J. Withey,80,108
441,4,1:45.0,,Turnover by M. Kleber (lost ball; steal by B. Johnson),80,108
442,4,1:42.0,J. Evans makes 2-pt layup from 1 ft (assist by C. Williams),,82,108
443,4,1:31.0,,D. Powell misses 3-pt jump shot from 26 ft,82,108
444,4,1:27.0,,Offensive rebound by A. Cleveland,82,108
445,4,1:18.0,,Turnover by Y. Ferrell (bad pass; steal by S. Thornwell),82,108
446,4,1:16.0,Turnover by B. Johnson (bad pass),,82,108
447,4,1:05.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,82,108
448,4,1:02.0,,Offensive rebound by D. Powell,82,108
449,4,1:01.0,,J. Withey misses 3-pt jump shot from 25 ft,82,108
450,4,1:01.0,Defensive rebound by Team,,82,108
451,4,0:42.0,Shooting foul by J. Withey (drawn by M. Harrell),,82,108
452,4,0:42.0,M. Harrell misses free throw 1 of 2,,82,108
453,4,0:42.0,Offensive rebound by Team,,82,108
454,4,0:42.0,M. Harrell misses free throw 2 of 2,,82,108
455,4,0:41.0,,Defensive rebound by D. Powell,82,108
456,4,0:24.0,,Turnover by D. Powell (bad pass),82,108
457,4,0:12.0,S. Thornwell misses 2-pt jump shot from 3 ft,,82,108
458,4,0:08.0,,Defensive rebound by D. Powell,82,108
