,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
383,4,10:04.0,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Kennard),,84,82
384,4,9:52.0,,B. Simmons misses 2-pt jump shot from 11 ft,84,82
385,4,9:50.0,,Offensive rebound by B. Simmons,84,82
386,4,9:48.0,,J. Bayless misses 3-pt jump shot from 23 ft,84,82
387,4,9:48.0,Defensive rebound by S. Johnson,,84,82
388,4,9:38.0,Turnover by L. Kennard (lost ball; steal by J. Redick),,84,82
389,4,9:35.0,,Shooting foul by A. Tolliver (drawn by J. Bayless),84,82
390,4,9:35.0,,J. Bayless makes free throw 1 of 2,84,83
391,4,9:35.0,,J. Bayless makes free throw 2 of 2,84,84
392,4,9:19.0,L. Kennard misses 2-pt jump shot from 7 ft,,84,84
393,4,9:16.0,,Defensive rebound by R. Covington,84,84
394,4,9:10.0,,J. Redick makes 2-pt jump shot from 21 ft,84,86
395,4,8:50.0,Turnover by A. Drummond (turnover),,84,86
396,4,8:38.0,,J. Redick misses 2-pt jump shot from 23 ft,84,86
397,4,8:36.0,Defensive rebound by A. Drummond,,84,86
398,4,8:25.0,L. Kennard misses 2-pt jump shot from 4 ft,,84,86
399,4,8:22.0,Offensive rebound by A. Drummond,,84,86
400,4,8:22.0,A. Drummond makes 2-pt layup at rim,,86,86
401,4,8:14.0,,Turnover by B. Simmons (bad pass; steal by A. Drummond),86,86
402,4,8:07.0,A. Tolliver misses 3-pt jump shot from 24 ft (block by R. Covington),,86,86
403,4,8:07.0,,Defensive rebound by A. Johnson,86,86
404,4,7:53.0,,Loose ball foul by A. Johnson (drawn by A. Drummond),86,86
405,4,7:53.0,,T. Luwawu-Cabarrot enters the game for J. Redick,86,86
406,4,7:53.0,,D. Šarić enters the game for R. Covington,86,86
407,4,7:53.0,A. Bradley enters the game for L. Kennard,,86,86
408,4,7:52.0,,B. Simmons misses 2-pt jump shot from 11 ft,86,86
409,4,7:52.0,Defensive rebound by Team,,86,86
410,4,7:39.0,Shooting foul by A. Johnson (drawn by A. Drummond),,86,86
411,4,7:39.0,A. Drummond makes free throw 1 of 2,,87,86
412,4,7:39.0,A. Drummond makes free throw 2 of 2,,88,86
413,4,7:37.0,,Technical foul by B. Simmons,88,86
414,4,7:37.0,,Turnover by B. Simmons (turnover),88,86
415,4,7:37.0,,J. Embiid enters the game for A. Johnson,88,86
416,4,7:37.0,R. Jackson enters the game for I. Smith,,88,86
417,4,7:37.0,S. Johnson makes flagrant free throw 2 of 2,,89,86
418,4,7:37.0,S. Johnson misses flagrant free throw 1 of 2,,89,86
419,4,7:37.0,Offensive rebound by Team,,89,86
420,4,7:30.0,A. Bradley misses 2-pt jump shot from 20 ft,,89,86
421,4,7:28.0,,Defensive rebound by J. Bayless,89,86
422,4,7:12.0,,Personal foul by A. Drummond (drawn by J. Embiid),89,86
423,4,7:12.0,,J. Redick enters the game for J. Bayless,89,86
424,4,7:12.0,,R. Covington enters the game for T. Luwawu-Cabarrot,89,86
425,4,7:12.0,T. Harris enters the game for A. Tolliver,,89,86
426,4,7:04.0,,Shooting foul by R. Jackson (drawn by R. Covington),89,86
427,4,7:04.0,,R. Covington makes free throw 1 of 3,89,87
428,4,7:04.0,,R. Covington makes free throw 2 of 3,89,88
429,4,7:04.0,,R. Covington makes free throw 3 of 3,89,89
430,4,6:55.0,T. Harris makes 2-pt jump shot from 18 ft,,91,89
431,4,6:54.0,,Philadelphia full timeout,91,89
432,4,6:29.0,,D. Šarić misses 2-pt hook shot from 9 ft,91,89
433,4,6:24.0,,Offensive rebound by J. Embiid,91,89
434,4,6:24.0,,J. Embiid misses 2-pt layup at rim,91,89
435,4,6:24.0,Defensive rebound by T. Harris,,91,89
436,4,6:19.0,Turnover by A. Bradley (step out of bounds),,91,89
437,4,6:06.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by B. Simmons),91,92
438,4,5:39.0,R. Jackson misses 2-pt jump shot from 16 ft,,91,92
439,4,5:39.0,Offensive rebound by R. Jackson,,91,92
440,4,5:36.0,S. Johnson misses 3-pt jump shot from 25 ft,,91,92
441,4,5:36.0,,Defensive rebound by J. Embiid,91,92
442,4,5:21.0,,J. Redick misses 2-pt jump shot from 21 ft,91,92
443,4,5:21.0,,Offensive rebound by J. Embiid,91,92
444,4,5:17.0,,Personal foul by A. Bradley (drawn by J. Redick),91,92
445,4,5:17.0,,Philadelphia full timeout,91,92
446,4,5:12.0,,B. Simmons makes 2-pt layup at rim,91,94
447,4,4:51.0,R. Jackson makes 2-pt jump shot from 19 ft (assist by A. Drummond),,93,94
448,4,4:33.0,,Turnover by J. Redick (bad pass),93,94
449,4,4:18.0,R. Jackson misses 3-pt jump shot from 25 ft,,93,94
450,4,4:14.0,,Defensive rebound by J. Redick,93,94
451,4,3:57.0,,Shooting foul by A. Drummond (drawn by J. Embiid),93,94
452,4,3:57.0,,J. Embiid makes free throw 1 of 2,93,95
453,4,3:57.0,,J. Embiid makes free throw 2 of 2,93,96
454,4,3:36.0,A. Drummond misses 2-pt layup from 5 ft,,93,96
455,4,3:35.0,,Defensive rebound by R. Covington,93,96
456,4,3:14.0,,R. Covington makes 2-pt jump shot from 5 ft (assist by J. Redick),93,98
457,4,2:54.0,Personal foul by R. Covington (drawn by R. Jackson),,93,98
458,4,2:54.0,R. Jackson makes free throw 1 of 2,,94,98
459,4,2:54.0,R. Jackson makes free throw 2 of 2,,95,98
460,4,2:35.0,,Personal foul by A. Drummond (drawn by J. Embiid),95,98
461,4,2:35.0,E. Moreland enters the game for A. Drummond,,95,98
462,4,2:35.0,,J. Embiid makes free throw 1 of 2,95,99
463,4,2:35.0,,J. Embiid makes free throw 2 of 2,95,100
464,4,2:27.0,Offensive foul by A. Bradley (drawn by B. Simmons),,95,100
465,4,2:27.0,Turnover by A. Bradley (offensive foul),,95,100
466,4,2:14.0,,J. Embiid misses 2-pt layup at rim,95,100
467,4,2:12.0,Defensive rebound by T. Harris,,95,100
468,4,2:09.0,S. Johnson misses 2-pt jump shot from 5 ft (block by R. Covington),,95,100
469,4,2:06.0,Offensive rebound by S. Johnson,,95,100
470,4,2:04.0,S. Johnson misses 3-pt jump shot from 23 ft,,95,100
471,4,2:01.0,,Defensive rebound by J. Embiid,95,100
472,4,1:41.0,,D. Šarić makes 3-pt jump shot from 24 ft (assist by J. Redick),95,103
473,4,1:40.0,Detroit full timeout,,95,103
474,4,1:40.0,,J. Bayless enters the game for D. Šarić,95,103
475,4,1:34.0,A. Bradley misses 3-pt jump shot from 26 ft,,95,103
476,4,1:31.0,,Defensive rebound by B. Simmons,95,103
477,4,1:25.0,,Personal foul by S. Johnson (drawn by B. Simmons),95,103
478,4,1:25.0,,B. Simmons misses free throw 1 of 2,95,103
479,4,1:25.0,,Offensive rebound by Team,95,103
480,4,1:25.0,L. Galloway enters the game for S. Johnson,,95,103
481,4,1:25.0,,B. Simmons makes free throw 2 of 2,95,104
482,4,1:17.0,T. Harris makes 3-pt jump shot from 22 ft (assist by R. Jackson),,98,104
483,4,1:06.0,,Philadelphia full timeout,98,104
484,4,1:06.0,S. Johnson enters the game for L. Galloway,,98,104
485,4,0:51.0,,J. Embiid misses 2-pt jump shot from 15 ft,98,104
486,4,0:48.0,Defensive rebound by T. Harris,,98,104
487,4,0:30.0,R. Jackson makes 2-pt jump shot from 10 ft,,100,104
488,4,0:17.0,,Personal foul by T. Harris (drawn by J. Bayless),100,104
489,4,0:17.0,,J. Bayless makes free throw 1 of 2,100,105
490,4,0:17.0,,D. Šarić enters the game for J. Embiid,100,105
491,4,0:17.0,L. Galloway enters the game for S. Johnson,,100,105
492,4,0:17.0,,J. Bayless makes free throw 2 of 2,100,106
493,4,0:09.0,L. Galloway makes 3-pt jump shot from 28 ft,,103,106
494,4,0:06.0,,Personal foul by L. Galloway (drawn by J. Redick),103,106
495,4,0:06.0,,J. Redick makes free throw 1 of 2,103,107
496,4,0:06.0,,J. Redick makes free throw 2 of 2,103,108
497,4,0:06.0,Detroit full timeout,,103,108
498,4,0:06.0,Turnover by Team (turnover),,103,108
499,4,0:06.0,,T. Luwawu-Cabarrot enters the game for D. Šarić,103,108
