,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
395,4,7:33.0,,C. Anthony enters the game for P. Patterson,79,78
396,4,7:27.0,,R. Felton misses 3-pt jump shot from 23 ft,79,78
397,4,7:24.0,,Offensive rebound by R. Westbrook,79,78
398,4,7:23.0,,R. Westbrook misses 2-pt layup at rim,79,78
399,4,7:20.0,Defensive rebound by D. White,,79,78
400,4,7:06.0,B. Paul misses 2-pt layup from 2 ft (block by P. George),,79,78
401,4,7:02.0,,Defensive rebound by P. George,79,78
402,4,6:59.0,,C. Anthony misses 3-pt jump shot from 25 ft,79,78
403,4,6:57.0,,Offensive rebound by Team,79,78
404,4,6:47.0,,C. Anthony makes 2-pt layup from 1 ft,79,80
405,4,6:28.0,Turnover by D. Murray (bad pass),,79,80
406,4,6:15.0,,P. George misses 3-pt jump shot from 22 ft,79,80
407,4,6:13.0,,Offensive rebound by J. Grant,79,80
408,4,6:13.0,,Personal foul by D. Murray (drawn by J. Grant),79,80
409,4,6:04.0,,C. Anthony misses 2-pt jump shot from 2 ft (block by B. Paul),79,80
410,4,6:04.0,,Offensive rebound by Team,79,80
411,4,6:04.0,J. Lauvergne enters the game for D. White,,79,80
412,4,6:04.0,,S. Adams enters the game for J. Grant,79,80
413,4,5:50.0,,R. Felton makes 2-pt jump shot from 7 ft,79,82
414,4,5:33.0,B. Forbes misses 3-pt jump shot from 22 ft,,79,82
415,4,5:31.0,,Defensive rebound by R. Westbrook,79,82
416,4,5:20.0,,P. George misses 2-pt layup from 1 ft (block by D. Bertāns),79,82
417,4,5:16.0,Defensive rebound by D. Murray,,79,82
418,4,5:15.0,,A. Roberson enters the game for R. Felton,79,82
419,4,5:14.0,Personal foul by A. Roberson (drawn by B. Forbes),,79,82
420,4,5:05.0,Turnover by J. Lauvergne (bad pass; steal by S. Adams),,79,82
421,4,5:00.0,,R. Westbrook makes 2-pt layup from 1 ft,79,84
422,4,4:50.0,D. Murray misses 2-pt jump shot from 13 ft,,79,84
423,4,4:47.0,,Defensive rebound by C. Anthony,79,84
424,4,4:28.0,,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),79,87
425,4,4:13.0,San Antonio full timeout,,79,87
426,4,4:08.0,B. Forbes misses 3-pt jump shot from 23 ft,,79,87
427,4,4:04.0,Offensive rebound by D. Murray,,79,87
428,4,4:03.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. Murray),,82,87
429,4,3:45.0,,Personal foul by D. Murray (drawn by C. Anthony),82,87
430,4,3:34.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by C. Anthony),82,90
431,4,3:21.0,Offensive foul by J. Lauvergne (drawn by R. Westbrook),,82,90
432,4,3:21.0,Turnover by J. Lauvergne (offensive foul),,82,90
433,4,3:21.0,D. White enters the game for J. Lauvergne,,82,90
434,4,3:11.0,,Turnover by S. Adams (bad pass),82,90
435,4,2:54.0,D. White misses 2-pt jump shot from 15 ft,,82,90
436,4,2:52.0,,Defensive rebound by C. Anthony,82,90
437,4,2:33.0,,Turnover by R. Westbrook (lost ball; steal by B. Paul),82,90
438,4,2:26.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. Murray),,85,90
439,4,2:05.0,,R. Westbrook misses 2-pt layup from 1 ft,85,90
440,4,2:05.0,Defensive rebound by D. Murray,,85,90
441,4,1:59.0,D. Murray makes 2-pt layup from 2 ft,,87,90
442,4,1:43.0,,P. George misses 3-pt jump shot from 24 ft,87,90
443,4,1:39.0,Defensive rebound by B. Paul,,87,90
444,4,1:18.0,D. Murray misses 2-pt jump shot from 23 ft,,87,90
445,4,1:17.0,,Defensive rebound by P. George,87,90
446,4,1:06.0,,Turnover by P. George (traveling),87,90
447,4,1:06.0,,J. Grant enters the game for S. Adams,87,90
448,4,1:05.0,,P. George misses 2-pt layup from 1 ft,87,90
449,4,1:05.0,,Offensive rebound by Team,87,90
450,4,0:52.0,B. Forbes misses 2-pt layup from 1 ft,,87,90
451,4,0:50.0,,Defensive rebound by P. George,87,90
452,4,0:36.0,,R. Westbrook misses 2-pt jump shot from 17 ft,87,90
453,4,0:33.0,Defensive rebound by D. Murray,,87,90
454,4,0:25.0,Personal foul by A. Roberson (drawn by B. Paul),,87,90
455,4,0:15.0,D. Bertāns misses 3-pt jump shot from 29 ft,,87,90
456,4,0:13.0,,Defensive rebound by Team,87,90
457,4,0:13.0,,Oklahoma City full timeout,87,90
458,4,0:13.0,,R. Felton enters the game for A. Roberson,87,90
459,4,0:09.0,,Turnover by R. Westbrook (bad pass; steal by D. Murray),87,90
460,4,0:05.0,B. Paul misses 3-pt jump shot from 26 ft,,87,90
461,4,0:03.0,,Defensive rebound by R. Felton,87,90
