,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,UTAH_ACTION,WASHINGTON_SCORE,UTAH_SCORE
387,4,3:42.0,Offensive rebound by J. Meeks,,63,109
388,4,3:32.0,J. Meeks makes 2-pt jump shot from 4 ft,,65,109
389,4,3:25.0,,R. Neto misses 2-pt layup from 2 ft,65,109
390,4,3:22.0,Defensive rebound by T. Satoranský,,65,109
391,4,3:15.0,C. McCullough misses 2-pt jump shot from 6 ft,,65,109
392,4,3:11.0,,Defensive rebound by R. Neto,65,109
393,4,3:08.0,,E. Udoh makes 2-pt dunk from 1 ft (assist by R. Neto),65,111
394,4,2:53.0,Personal foul by R. O'Neale (drawn by T. Satoranský),,65,111
395,4,2:53.0,,Utah full timeout,65,111
396,4,2:53.0,T. Satoranský makes free throw 1 of 2,,66,111
397,4,2:53.0,T. Satoranský makes free throw 2 of 2,,67,111
398,4,2:40.0,,Turnover by J. Jerebko (traveling),67,111
399,4,2:22.0,Turnover by J. Meeks (bad pass; steal by R. O'Neale),,67,111
400,4,2:18.0,,R. Neto makes 2-pt layup from 2 ft (assist by R. O'Neale),67,113
401,4,2:06.0,J. Meeks misses 2-pt jump shot from 10 ft,,67,113
402,4,1:56.0,Offensive rebound by C. McCullough,,67,113
403,4,1:56.0,C. McCullough makes 2-pt dunk at rim,,69,113
404,4,1:48.0,,E. Udoh makes 2-pt layup from 1 ft (assist by R. Neto),69,115
405,4,1:30.0,Turnover by K. Oubre (lost ball; steal by E. Udoh),,69,115
406,4,1:30.0,,Personal foul by C. McCullough (drawn by R. Neto),69,115
407,4,1:30.0,,R. Neto misses free throw 1 of 2,69,115
408,4,1:30.0,,Offensive rebound by Team,69,115
409,4,1:30.0,,R. Neto makes free throw 2 of 2,69,116
410,4,1:16.0,K. Oubre misses 2-pt jump shot from 7 ft,,69,116
411,4,1:11.0,Offensive rebound by M. Scott,,69,116
412,4,1:06.0,C. McCullough misses 2-pt jump shot from 17 ft,,69,116
413,4,1:05.0,,Defensive rebound by Team,69,116
414,4,0:54.0,,R. Neto misses 2-pt layup from 1 ft,69,116
415,4,0:51.0,Defensive rebound by C. McCullough,,69,116
416,4,0:44.0,J. Meeks misses 3-pt jump shot from 25 ft,,69,116
417,4,0:40.0,,Defensive rebound by A. Burks,69,116
418,4,0:27.0,,E. Udoh misses 2-pt jump shot from 8 ft,69,116
419,4,0:21.0,Defensive rebound by C. McCullough,,69,116
420,4,0:19.0,C. McCullough misses 3-pt jump shot from 25 ft,,69,116
421,4,0:14.0,,Defensive rebound by A. Burks,69,116
