,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
387,4,4:33.0,,K. Thompson makes 2-pt jump shot from 14 ft (assist by K. Durant),89,103
388,4,4:27.0,,Technical foul by D. Green,89,103
389,4,4:27.0,D. Bertāns misses flagrant free throw 1 of 2,,89,103
390,4,4:27.0,Offensive rebound by Team,,89,103
391,4,4:27.0,D. Bertāns makes flagrant free throw 2 of 2,,90,103
392,4,4:17.0,L. Aldridge makes 2-pt layup from 2 ft (assist by M. Ginóbili),,92,103
393,4,3:58.0,,D. Green misses 3-pt jump shot from 23 ft,92,103
394,4,3:55.0,Defensive rebound by L. Aldridge,,92,103
395,4,3:50.0,Turnover by R. Gay (bad pass; steal by A. Iguodala),,92,103
396,4,3:49.0,,Shooting foul by M. Ginóbili (drawn by K. Durant),92,103
397,4,3:49.0,,K. Durant makes free throw 1 of 2,92,104
398,4,3:49.0,,K. Durant makes free throw 2 of 2,92,105
399,4,3:33.0,P. Mills makes 2-pt layup from 1 ft,,94,105
400,4,3:07.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by K. Looney),94,108
401,4,2:58.0,Shooting foul by K. Looney (drawn by P. Mills),,94,108
402,4,2:58.0,P. Mills makes free throw 1 of 3,,95,108
403,4,2:58.0,P. Mills makes free throw 2 of 3,,96,108
404,4,2:58.0,P. Mills makes free throw 3 of 3,,97,108
405,4,2:48.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),97,110
406,4,2:34.0,P. Mills misses 3-pt jump shot from 24 ft,,97,110
407,4,2:33.0,,Defensive rebound by Team,97,110
408,4,2:33.0,Loose ball foul by M. Ginóbili (drawn by A. Iguodala),,97,110
409,4,2:33.0,K. Anderson enters the game for P. Mills,,97,110
410,4,2:33.0,D. Murray enters the game for L. Aldridge,,97,110
411,4,2:33.0,B. Forbes enters the game for M. Ginóbili,,97,110
412,4,2:33.0,D. White enters the game for R. Gay,,97,110
413,4,2:17.0,,A. Iguodala makes 3-pt jump shot from 27 ft (assist by K. Durant),97,113
414,4,1:56.0,B. Forbes misses 2-pt layup from 3 ft (block by K. Looney),,97,113
415,4,1:54.0,,Defensive rebound by A. Iguodala,97,113
416,4,1:49.0,,Golden State full timeout,97,113
417,4,1:49.0,,J. Bell enters the game for A. Iguodala,97,113
418,4,1:49.0,,Q. Cook enters the game for K. Thompson,97,113
419,4,1:49.0,,N. Young enters the game for D. Green,97,113
420,4,1:49.0,,S. Livingston enters the game for K. Durant,97,113
421,4,1:36.0,,Q. Cook makes 3-pt jump shot from 27 ft (assist by J. Bell),97,116
422,4,1:24.0,B. Forbes misses 3-pt jump shot from 26 ft,,97,116
423,4,1:18.0,,Defensive rebound by Q. Cook,97,116
424,4,1:09.0,,N. Young misses 3-pt jump shot from 26 ft,97,116
425,4,1:07.0,Defensive rebound by Team,,97,116
426,4,1:07.0,,D. Jones enters the game for S. Livingston,97,116
427,4,1:01.0,Shooting foul by D. Jones (drawn by D. Bertāns),,97,116
428,4,1:01.0,D. Bertāns misses free throw 1 of 2,,97,116
429,4,1:01.0,Offensive rebound by Team,,97,116
430,4,1:01.0,D. Bertāns makes free throw 2 of 2,,98,116
431,4,0:51.0,,Offensive foul by D. Jones (drawn by D. Bertāns),98,116
432,4,0:51.0,,Turnover by D. Jones (offensive foul),98,116
433,4,0:42.0,D. Murray makes 2-pt layup from 1 ft,,100,116
434,4,0:31.0,,K. Looney misses 2-pt jump shot from 16 ft,100,116
435,4,0:27.0,Defensive rebound by D. Bertāns,,100,116
436,4,0:22.0,Shooting foul by J. Bell (drawn by K. Anderson),,100,116
437,4,0:22.0,K. Anderson misses free throw 1 of 2,,100,116
438,4,0:22.0,Offensive rebound by Team,,100,116
439,4,0:22.0,K. Anderson makes free throw 2 of 2,,101,116
