,QUARTER,TIME_REMAINING,DETROIT_ACTION,MINNESOTA_ACTION,DETROIT_SCORE,MINNESOTA_SCORE
384,4,4:21.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by R. Jackson),,87,90
385,4,3:58.0,,A. Wiggins makes 2-pt jump shot from 15 ft,87,92
386,4,3:42.0,Shooting foul by J. Teague (drawn by R. Jackson),,87,92
387,4,3:42.0,R. Jackson misses free throw 1 of 2,,87,92
388,4,3:42.0,Offensive rebound by Team,,87,92
389,4,3:42.0,S. Johnson enters the game for R. Bullock,,87,92
390,4,3:42.0,R. Jackson makes free throw 2 of 2,,88,92
391,4,3:20.0,,J. Teague misses 2-pt jump shot from 21 ft,88,92
392,4,3:17.0,Defensive rebound by A. Drummond,,88,92
393,4,2:58.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,90,92
394,4,2:57.0,,Minnesota full timeout,90,92
395,4,2:38.0,,K. Towns misses 3-pt jump shot from 25 ft,90,92
396,4,2:36.0,,Offensive rebound by Team,90,92
397,4,2:28.0,,A. Wiggins misses 2-pt jump shot from 18 ft,90,92
398,4,2:25.0,Defensive rebound by R. Jackson,,90,92
399,4,2:08.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,92,92
400,4,1:45.0,,Shooting foul by A. Drummond (drawn by A. Wiggins),92,92
401,4,1:45.0,,A. Wiggins misses free throw 1 of 2,92,92
402,4,1:45.0,,Offensive rebound by Team,92,92
403,4,1:45.0,,A. Wiggins makes free throw 2 of 2,92,93
404,4,1:26.0,R. Jackson makes 2-pt jump shot from 6 ft,,94,93
405,4,1:02.0,,J. Teague misses 3-pt jump shot from 26 ft,94,93
406,4,0:58.0,Defensive rebound by R. Jackson,,94,93
407,4,0:55.0,R. Jackson makes 2-pt layup from 1 ft,,96,93
408,4,0:55.0,,Minnesota full timeout,96,93
409,4,0:55.0,,N. Bjelica enters the game for T. Gibson,96,93
410,4,0:41.0,,N. Bjelica makes 2-pt jump shot from 2 ft (assist by K. Towns),96,95
411,4,0:20.0,R. Jackson makes 2-pt jump shot from 18 ft,,98,95
412,4,0:06.0,,Shooting foul by A. Bradley (drawn by J. Butler),98,95
413,4,0:06.0,,J. Butler makes free throw 1 of 3,98,96
414,4,0:06.0,,J. Butler makes free throw 2 of 3,98,97
415,4,0:06.0,,T. Gibson enters the game for N. Bjelica,98,97
416,4,0:06.0,,J. Butler misses free throw 3 of 3,98,97
417,4,0:06.0,Defensive rebound by T. Harris,,98,97
418,4,0:03.0,Personal take foul by T. Gibson (drawn by T. Harris),,98,97
419,4,0:03.0,,N. Bjelica enters the game for T. Gibson,98,97
420,4,0:03.0,T. Harris makes free throw 1 of 2,,99,97
421,4,0:03.0,T. Harris makes free throw 2 of 2,,100,97
422,4,0:00.0,,J. Butler misses 3-pt jump shot from 28 ft,100,97
423,4,0:00.0,,Offensive rebound by Team,100,97
