,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
385,4,11:27.0,Shooting foul by R. Covington (drawn by K. Olynyk),,78,93
386,4,11:27.0,K. Olynyk makes free throw 1 of 2,,79,93
387,4,11:27.0,K. Olynyk makes free throw 2 of 2,,80,93
388,4,11:13.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by M. Belinelli),80,96
389,4,10:53.0,J. Winslow makes 2-pt dunk from 2 ft (assist by K. Olynyk),,82,96
390,4,10:37.0,,J. Redick misses 2-pt jump shot from 20 ft,82,96
391,4,10:35.0,Defensive rebound by D. Wade,,82,96
392,4,10:29.0,D. Wade misses 2-pt jump shot from 19 ft,,82,96
393,4,10:27.0,,Defensive rebound by J. Redick,82,96
394,4,10:21.0,,Personal foul by K. Olynyk (drawn by E. İlyasova),82,96
395,4,10:21.0,T. Johnson enters the game for W. Ellington,,82,96
396,4,10:16.0,,Personal foul by G. Dragić (drawn by M. Fultz),82,96
397,4,10:05.0,,M. Fultz misses 2-pt jump shot from 8 ft,82,96
398,4,10:03.0,Defensive rebound by J. Winslow,,82,96
399,4,9:55.0,D. Wade makes 2-pt jump shot from 8 ft,,84,96
400,4,9:36.0,,E. İlyasova misses 2-pt jump shot from 21 ft,84,96
401,4,9:33.0,,Offensive rebound by J. Redick,84,96
402,4,9:31.0,,Philadelphia full timeout,84,96
403,4,9:31.0,,D. Šarić enters the game for M. Fultz,84,96
404,4,9:31.0,,A. Johnson enters the game for E. İlyasova,84,96
405,4,9:31.0,,B. Simmons enters the game for R. Covington,84,96
406,4,9:21.0,,Shooting foul by T. Johnson (drawn by J. Redick),84,96
407,4,9:21.0,,J. Redick makes free throw 1 of 2,84,97
408,4,9:21.0,,J. Redick makes free throw 2 of 2,84,98
409,4,9:07.0,K. Olynyk misses 2-pt layup from 3 ft (block by A. Johnson),,84,98
410,4,9:05.0,Offensive rebound by K. Olynyk,,84,98
411,4,9:04.0,K. Olynyk makes 2-pt layup from 1 ft,,86,98
412,4,8:47.0,,Shooting foul by K. Olynyk (drawn by J. Redick),86,98
413,4,8:47.0,,J. Redick makes free throw 1 of 2,86,99
414,4,8:47.0,,R. Covington enters the game for M. Belinelli,86,99
415,4,8:47.0,,J. Redick makes free throw 2 of 2,86,100
416,4,8:38.0,Offensive foul by T. Johnson (drawn by B. Simmons),,86,100
417,4,8:38.0,Turnover by T. Johnson (offensive foul),,86,100
418,4,8:22.0,,A. Johnson misses 2-pt layup from 1 ft,86,100
419,4,8:19.0,Defensive rebound by D. Wade,,86,100
420,4,8:16.0,Shooting foul by R. Covington (drawn by G. Dragić),,86,100
421,4,8:16.0,G. Dragić misses free throw 1 of 2,,86,100
422,4,8:16.0,Offensive rebound by Team,,86,100
423,4,8:16.0,,M. Belinelli enters the game for R. Covington,86,100
424,4,8:16.0,G. Dragić makes free throw 2 of 2,,87,100
425,4,8:03.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),87,103
426,4,8:02.0,Miami full timeout,,87,103
427,4,7:52.0,T. Johnson misses 3-pt jump shot from 25 ft,,87,103
428,4,7:49.0,,Defensive rebound by D. Šarić,87,103
429,4,7:42.0,,Personal foul by D. Wade (drawn by B. Simmons),87,103
430,4,7:42.0,,B. Simmons makes free throw 1 of 2,87,104
431,4,7:42.0,J. Johnson enters the game for D. Wade,,87,104
432,4,7:42.0,,B. Simmons makes free throw 2 of 2,87,105
433,4,7:29.0,,Offensive charge foul by K. Olynyk (drawn by A. Johnson),87,105
434,4,7:29.0,Turnover by K. Olynyk (offensive foul),,87,105
435,4,7:29.0,J. Richardson enters the game for T. Johnson,,87,105
436,4,7:21.0,,Shooting foul by J. Richardson (drawn by B. Simmons),87,105
437,4,7:21.0,,B. Simmons makes free throw 1 of 2,87,106
438,4,7:21.0,,B. Simmons misses free throw 2 of 2,87,106
439,4,7:19.0,,Offensive rebound by D. Šarić,87,106
440,4,7:09.0,,J. Redick misses 3-pt jump shot from 25 ft,87,106
441,4,7:07.0,,Offensive rebound by A. Johnson,87,106
442,4,6:52.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by A. Johnson),87,109
443,4,6:50.0,Miami full timeout,,87,109
444,4,6:50.0,,E. İlyasova enters the game for A. Johnson,87,109
445,4,6:35.0,J. Richardson misses 3-pt jump shot from 24 ft,,87,109
446,4,6:32.0,,Defensive rebound by B. Simmons,87,109
447,4,6:25.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Simmons),87,112
448,4,6:11.0,G. Dragić misses 2-pt jump shot from 9 ft,,87,112
449,4,6:09.0,,Defensive rebound by B. Simmons,87,112
450,4,5:54.0,,M. Belinelli misses 2-pt layup from 2 ft (block by J. Winslow),87,112
451,4,5:50.0,Defensive rebound by J. Richardson,,87,112
452,4,5:44.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by G. Dragić),,90,112
453,4,5:42.0,,Philadelphia full timeout,90,112
454,4,5:42.0,B. Adebayo enters the game for J. Johnson,,90,112
455,4,5:29.0,,M. Belinelli misses 2-pt jump shot from 7 ft,90,112
456,4,5:25.0,Defensive rebound by K. Olynyk,,90,112
457,4,5:19.0,Turnover by G. Dragić (lost ball; steal by E. İlyasova),,90,112
458,4,5:02.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by D. Šarić),90,114
459,4,4:46.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Winslow),,92,114
460,4,4:24.0,,E. İlyasova misses 2-pt layup from 2 ft,92,114
461,4,4:20.0,Defensive rebound by G. Dragić,,92,114
462,4,4:17.0,B. Adebayo makes 2-pt layup from 2 ft (assist by G. Dragić),,94,114
463,4,3:59.0,,M. Belinelli makes 2-pt jump shot from 18 ft (assist by B. Simmons),94,116
464,4,3:59.0,,Shooting foul by G. Dragić (drawn by M. Belinelli),94,116
465,4,3:59.0,,M. Belinelli misses free throw 1 of 1,94,116
466,4,3:55.0,Defensive rebound by J. Winslow,,94,116
467,4,3:47.0,J. Winslow misses 3-pt jump shot from 25 ft,,94,116
468,4,3:45.0,,Defensive rebound by Team,94,116
469,4,3:25.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by B. Simmons),94,119
470,4,3:08.0,J. Richardson makes 2-pt jump shot from 15 ft,,96,119
471,4,2:51.0,,D. Šarić makes 2-pt layup from 2 ft (assist by B. Simmons),96,121
472,4,2:24.0,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Richardson),,99,121
473,4,2:22.0,,Philadelphia full timeout,99,121
474,4,2:22.0,,R. Covington enters the game for D. Šarić,99,121
475,4,2:22.0,R. McGruder enters the game for G. Dragić,,99,121
476,4,2:22.0,L. Babbitt enters the game for K. Olynyk,,99,121
477,4,2:10.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Simmons),99,123
478,4,1:44.0,Turnover by J. Richardson (bad pass; steal by M. Belinelli),,99,123
479,4,1:38.0,,Philadelphia full timeout,99,123
480,4,1:38.0,,J. Anderson enters the game for J. Redick,99,123
481,4,1:38.0,,T. McConnell enters the game for M. Belinelli,99,123
482,4,1:38.0,,M. Fultz enters the game for E. İlyasova,99,123
483,4,1:38.0,,R. Holmes enters the game for B. Simmons,99,123
484,4,1:38.0,,F. Korkmaz enters the game for R. Covington,99,123
485,4,1:28.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by T. McConnell),99,126
486,4,1:15.0,R. McGruder makes 2-pt jump shot from 20 ft,,101,126
487,4,0:58.0,,J. Anderson makes 2-pt layup from 1 ft (assist by R. Holmes),101,128
488,4,0:46.0,R. McGruder misses 3-pt jump shot from 25 ft,,101,128
489,4,0:41.0,,Defensive rebound by M. Fultz,101,128
490,4,0:26.0,,T. McConnell makes 2-pt jump shot from 9 ft,101,130
491,4,0:15.0,J. Winslow makes 2-pt jump shot from 6 ft,,103,130
492,4,0:15.0,Shooting foul by F. Korkmaz (drawn by J. Winslow),,103,130
493,4,0:15.0,J. Winslow misses free throw 1 of 1,,103,130
494,4,0:15.0,,Defensive rebound by T. McConnell,103,130
